"celltype","gene","baseMean","lfc_frozen","lfc_MLE","lfcSE_MLE","lfc_shrunk","lfcSE_shrunk","padj","shrink_ratio","shrink_converged","lfc_shrunk_altparam","shrink_converged_altparam","altparam_absdiff","lfc_shrunk_repaired","ratio_repaired","z","failed","key","present_in_R","baseMean_R","lfc_MLE_R","lfcSE_MLE_R","padj_R","betaConv_R","lfc_ashr","lfcSE_ashr","ratio_ashr","ratio_apeglm","suspect"
"Astro","ADAMTS19",29.8049745777243,-2.97952293132605,-2.97951171948192,0.807103816411709,-0.0303480325118458,0.103609943244625,0.0382099225778608,0.0101855724592091,"True",-2.44963590721857,"True",2.41928787470673,-2.44963590721857,0.822160185241533,3.69160900852692,"True","Astro ADAMTS19",TRUE,29.8049745777243,-2.97950967350819,0.80710462985818,0.040660007756421,TRUE,-0.519244403233284,0.725098884831849,0.174271643181712,0.822160185241533,TRUE
"Astro","ANTXR2",121.608689636324,0.668945664071461,0.66896053407578,0.200271976006796,0.52616612253036,0.210769181990053,0.0728076924673861,0.786542846294062,"True",0.525499727858858,"True",0.0006663946715024,0.52616612253036,0.786542846294062,3.34026031706543,"False","Astro ANTXR2",TRUE,121.608689636324,0.668991762635277,0.200425244999191,0.0769187342000978,TRUE,0.353309137069147,0.273148836619375,0.528146458680512,0.786542846294062,FALSE
"Astro","ANXA1",23.6695339612748,2.5740433697759,2.57404503162081,0.61618315291772,2.23160271436411,0.641443743457028,0.0131672570855624,0.866963354156599,"True",0.0506596064783298,"True",2.18094310788578,2.23160271436411,0.866963354156599,4.17740248079215,"True","Astro ANXA1",TRUE,23.6695339612748,2.57417782279112,0.615357771355902,0.0132470046761552,TRUE,1.19218055070471,0.762189334771402,0.463154504314955,0.866963354156599,TRUE
"Astro","APOD",129.851892247049,1.83084605925461,1.83083538790636,0.534224662599874,1.4295599695823,0.577440310291952,0.0635514458346146,0.780823868178044,"True",1.42314701996959,"True",0.0064129496127058,1.4295599695823,0.780823868178044,3.42708885620586,"False","Astro APOD",TRUE,129.851892247049,1.83091028482362,0.533095666852674,0.0668040476017589,TRUE,0.584925136274282,0.635637956824719,0.319485378171092,0.780823868178044,FALSE
"Astro","CCN2",8.35433899850866,2.30647552143923,2.30648952259319,0.552882414018052,1.99078585263409,0.566564075431231,0.0131672570855624,0.863123735500799,"True",1.98905995873566,"True",0.0017258938984294,1.99078585263409,0.863123735500799,4.17175418156434,"False","Astro CCN2",TRUE,8.35433899850866,2.30641896377434,0.550254304659052,0.0132470046761552,TRUE,1.23680815917978,0.684849630350425,0.536229688912366,0.863123735500799,FALSE
"Astro","CHST9",241.815810185533,0.988510866891416,0.988513129056811,0.264508684390457,0.822015066882757,0.277278349961808,0.0344786835809902,0.831567171664257,"True",0.821160052435917,"True",0.0008550144468401,0.822015066882757,0.831567171664257,3.73716700960036,"False","Astro CHST9",TRUE,241.815810185533,0.988515231000108,0.264384023794775,0.0375552209877503,TRUE,0.672845271535232,0.380127504669881,0.680663970722601,0.831567171664257,FALSE
"Astro","COL12A1",17.2918141192986,1.45394278066037,1.45395206438572,0.351172342901107,1.25820826929555,0.362301105426364,0.0137815461914767,0.865371218291941,"True",1.25707497250346,"True",0.0011332967920967,1.25820826929555,0.865371218291941,4.14028067351296,"False","Astro COL12A1",TRUE,17.2918141192986,1.4538450097843,0.351534725502554,0.014724862630845,TRUE,1.05588009162616,0.437058546747991,0.726213826088042,0.865371218291941,FALSE
"Astro","COL21A1",309.767760384083,1.90974238288599,1.90973943710129,0.419091365353542,1.70630355129019,0.431954354715653,0.0052504646667071,0.89347453277716,"True",1.70298062741378,"True",0.0033229238764065,1.70630355129019,0.89347453277716,4.5568570363893,"False","Astro COL21A1",TRUE,309.767760384083,1.90970318716279,0.418338884771544,0.00483099438988441,TRUE,1.38716386291231,0.448982310903617,0.726362893263506,0.89347453277716,FALSE
"Astro","COL26A1",15.0043189469923,-1.27545892289407,-1.27544530361875,0.370196715460227,-1.00319598791312,0.39882538670998,0.0634036014056159,0.786545675511766,"True",-1.00469113714538,"True",0.0014951492322583,-1.00469113714538,0.787717932156576,3.44531771988611,"False","Astro COL26A1",TRUE,15.0043189469923,-1.27546124823413,0.37045595941589,0.0668040476017589,TRUE,-0.611532810120276,0.513135874653346,0.479466119311589,0.787717932156576,FALSE
"Astro","COL8A1",9.81572683580368,1.53374903839864,1.5337546144241,0.438150294959476,2.00377831304795,0.436794285530074,0.0580183572415423,1.30645299724189,"True",2.00244949048334,"True",0.0013288225646115,2.00377831304795,1.30645299724189,3.5005216978479,"False","Astro COL8A1",TRUE,9.81572683580368,1.53368337236628,0.438587876403467,0.0619320441805513,TRUE,0.666058926607408,0.585902196517298,0.434266942275835,1.30645299724189,FALSE
"Astro","CRB2",72.0820192634881,0.935309385503579,0.935323047261363,0.254954713454233,0.772678279966261,0.266150922382248,0.0403582167605983,0.826108457637896,"True",0.771092941686148,"True",0.0015853382801133,0.772678279966261,0.826108457637896,3.66858503845336,"False","Astro CRB2",TRUE,72.0820192634881,0.935321634544032,0.254998359142127,0.0432178014235982,TRUE,0.614907119343404,0.371114518906118,0.657427528535579,0.826108457637896,FALSE
"Astro","CXCL2",14.7682757355546,2.22433812607268,2.22435988912356,0.55820909649465,1.89153461799639,0.581856041254313,0.0201572797514558,0.850372562122438,"True",0.0602580461915617,"True",1.83127657180483,1.89153461799639,0.850372562122438,3.98481483568028,"True","Astro CXCL2",TRUE,14.7682757355546,2.2244779508136,0.557839698678332,0.0212033315965104,TRUE,1.05178509434621,0.716401658182846,0.47284843585299,0.850372562122438,TRUE
"Astro","ECM2",39.2743894167889,1.7786725833895,1.77867303275618,0.419080005389147,1.55736700962623,0.430628314629158,0.0127892445924249,0.875578018525969,"True",1.55523270683137,"True",0.002134302794861,1.55736700962623,0.875578018525969,4.24423262833681,"False","Astro ECM2",TRUE,39.2743894167889,1.77865348442622,0.41871970629584,0.0132470046761552,TRUE,1.21707072378979,0.502183861361234,0.684257703004499,0.875578018525969,FALSE
"Astro","FAP",81.7093790286657,2.62820978845488,2.62821691073959,0.450991933282601,2.46636766634416,0.45597718966987,4.53060607950425e-05,0.938418612354987,"True",2.46394001957044,"True",0.0024276467737118,2.46636766634416,0.938418612354987,5.82763618765814,"False","Astro FAP",TRUE,81.7093790286657,2.62814197266628,0.450302856495807,4.66153051676238e-05,TRUE,1.97191069143509,0.415342616236641,0.750284606790762,0.938418612354987,FALSE
"Astro","FN1",157.510574706549,-1.51092209218737,-1.51092847927745,0.450214430872294,-1.16673486878226,0.488758100249928,0.0712009936935276,0.772197284506945,"True",-1.17115105004505,"True",0.0044161812627918,-1.17115105004505,0.775120110652167,3.35601965567833,"False","Astro FN1",TRUE,157.510574706549,-1.5109559589854,0.449409220290156,0.0759501705558809,TRUE,-0.562846501769753,0.571147796592319,0.372516971841655,0.775120110652167,FALSE
"Astro","HMCN2",9.62629896187074,-2.63012103565266,-2.63010751224448,0.443890060444061,-2.46446463485795,0.459243371574403,4.53060607950425e-05,0.937020491894199,"True",-2.46564746606069,"True",0.0011828312027399,-2.46564746606069,0.937470219214179,5.9251326997801,"False","Astro HMCN2",TRUE,9.62629896187074,-2.63007686182977,0.444623527674814,4.66153051676238e-05,TRUE,-1.98775808090133,0.410437888141405,0.755770656388498,0.937470219214179,FALSE
"Astro","IGFBP5",212.778673502434,1.58079016684165,1.58078380160568,0.392706320756466,1.35425377274126,0.410587397308316,0.0175577562803952,0.856697653003322,"True",1.35140223476115,"True",0.0028515379801061,1.35425377274126,0.856697653003322,4.02535869186071,"False","Astro IGFBP5",TRUE,212.778673502434,1.58080054947796,0.392099296597336,0.0186165623587902,TRUE,1.05062340077965,0.506538093967659,0.664621815907072,0.856697653003322,FALSE
"Astro","KITLG",115.687097062211,0.833644985927399,0.833658314002573,0.245113333707141,0.659900710615336,0.258318884269789,0.0676068613505284,0.79157215795883,"True",0.658846287165523,"True",0.0010544234498129,0.659900710615336,0.79157215795883,3.4011136864493,"False","Astro KITLG",TRUE,115.687097062211,0.833657778698835,0.245109841171104,0.0715070922895614,TRUE,0.455776525888422,0.350565955677121,0.546718623485132,0.79157215795883,FALSE
"Astro","LYPD6",170.688091548065,-0.656029444424501,-0.656014261009475,0.173352970810005,-0.552731114636602,0.180257171638622,0.0310595995894787,0.842559601960572,"True",-0.553357879068978,"True",0.0006267644323761,-0.553357879068978,0.843515014776463,3.78426892798086,"False","Astro LYPD6",TRUE,170.688091548065,-0.655957089988101,0.173562587007018,0.0335102671313021,TRUE,-0.454371989649875,0.248144598710766,0.692625170908156,0.843515014776463,FALSE
"Astro","OTOS",9.06951371375927,2.27294470544132,2.27296661561755,0.664597027698546,1.69590670723015,0.728471406564551,0.0638656640298653,0.746120376593996,"True",0.0375061245669813,"True",1.65840058266317,1.69590670723015,0.746120376593996,3.42006738051278,"True","Astro OTOS",TRUE,9.06951371375927,2.27325535187028,0.661476955434734,0.0668040476017589,TRUE,0.491967879814592,0.658105875387423,0.216443073309692,0.746120376593996,TRUE
"Astro","PAPPA2",73.9601917667117,0.667457614526354,0.667469306425039,0.203066471367528,0.513958135825586,0.216664078471924,0.0816680985742309,0.77001014260617,"True",0.513161807572844,"True",0.0007963282527413,0.513958135825586,0.77001014260617,3.28694984420641,"False","Astro PAPPA2",TRUE,73.9601917667117,0.667416502763837,0.203311842464881,0.0872234309364629,TRUE,0.337656908623776,0.272229199415513,0.505876308278899,0.77001014260617,FALSE
"Astro","SEMA3D",48.9963895293276,1.80477567380751,1.80477207873054,0.432057540036209,1.56952315284269,0.447014547292928,0.0131672570855624,0.86965172574405,"True",1.56705606069966,"True",0.0024670921430247,1.56952315284269,0.86965172574405,4.17715677078401,"False","Astro SEMA3D",TRUE,48.9963895293276,1.8047665254587,0.431480392976207,0.0132470046761552,TRUE,1.18986555076467,0.530985045885773,0.65928854107806,0.86965172574405,FALSE
"Astro","TAFA1",459.380680134266,-1.03040444019477,-1.03039337748722,0.313495715832881,-0.786122183028635,0.339660092879872,0.0816680985742309,0.762934040730849,"True",-0.788748657822298,"True",0.002626474793663,-0.788748657822298,0.765483042744108,3.28678615192466,"False","Astro TAFA1",TRUE,459.380680134266,-1.03040649348184,0.313142570980227,0.086091159974206,TRUE,-0.475326972573448,0.42995840582721,0.461306315586585,0.765483042744108,FALSE
"Astro","TNC",733.832801040439,1.35422124338215,1.35423990002773,0.298276348052954,1.20934580482007,0.307190864098472,0.0052504646667071,0.893007069718818,"True",1.20746842388113,"True",0.0018773809389314,1.20934580482007,0.893007069718818,4.54021885700204,"False","Astro TNC",TRUE,733.832801040439,1.35422775451007,0.29796323304799,0.00483099438988441,TRUE,1.11389618307448,0.321467425221423,0.8225250068704,0.893007069718818,FALSE
"Astro","USH2A",9.69314417522358,-1.21247415734756,-1.2124403806773,0.300048959940612,-1.04132577331293,0.312887249051655,0.0168345392790724,0.858867611066544,"True",-1.04206380971957,"True",0.0007380364066433,-1.04206380971957,0.859476330817556,4.04080847644757,"False","Astro USH2A",TRUE,9.69314417522358,-1.21153361799969,0.301426028873082,0.0192449675205381,TRUE,-0.900066061315593,0.394499030331546,0.742359027016893,0.859476330817556,FALSE
"Astro","WNT5B",43.171646035614,-1.55348595832513,-1.55347189041387,0.291708526865092,-1.43353581270021,0.299763902458699,0.0004058401635182,0.922794819491903,"True",-1.4344425457389,"True",0.00090673303869,-1.4344425457389,0.92337850114349,5.32542502993858,"False","Astro WNT5B",TRUE,43.171646035614,-1.5534708841352,0.291715812239135,0.000440389327713949,TRUE,-1.32717106112346,0.282272016390557,0.85432576496114,0.92337850114349,FALSE
"Endo","APOD",100.428090348165,3.24950210997951,3.24950276823873,0.641757026797553,2.97274417597181,0.661130632848314,0.0011647169710452,0.91483047961306,"True",0.0208950077945638,"True",2.95184916817724,2.97274417597181,0.91483047961306,5.06344711869249,"True","Endo APOD",TRUE,100.428090348165,3.2494953956414,0.641007720423785,0.000865693587524584,TRUE,2.70993474159732,0.725962397537695,0.833953664568238,0.91483047961306,TRUE
"Endo","APP",182.681582111778,-0.618694110636891,-0.61869058868704,0.166383731629486,-0.513802620686264,0.173600351859681,0.0810009249242123,0.830467813930442,"True",-0.514924507536674,"True",0.00112188685041,-0.514924507536674,0.832281138508064,3.7184560210777,"False","Endo APP",TRUE,182.681582111778,-0.618830614669416,0.167067213115613,0.0707872789980816,TRUE,-0.466472834473925,0.243763682237823,0.753967884761031,0.832281138508064,FALSE
"Endo","DKK2",3.62817423415705,4.44937271474559,4.44937242878868,1.16817640729175,4.65548402556441,1.36206071592194,0.0752351336761296,1.04632374566852,"True",4.66304619102878,"True",0.0075621654643764,4.65548402556441,1.04632374566852,3.80881894294023,"False","Endo DKK2",TRUE,3.62817423415705,4.44937360151021,0.941498095888998,NA,TRUE,2.89032091889053,1.39128400650828,0.649601930418175,1.04632374566852,FALSE
"Endo","EDN3",11.1265162358309,-1.79888953257513,-1.79889764057584,0.485341744724097,-0.029992015287509,0.0875273751015352,0.0820064537481749,0.0166724412834898,"True",-1.47896010888706,"True",1.44896809359955,-1.47896010888706,0.822148006383307,3.70645562663987,"True","Endo EDN3",TRUE,11.1265162358309,-1.7988705651439,0.48542452808535,0.0707872789980816,TRUE,-0.691328748503217,0.727982882025875,0.384306884899753,0.822148006383307,TRUE
"Endo","EFEMP1",8.09086621694384,2.82170954139321,2.82170925690247,0.733550206059544,2.38235388302488,0.745731598493206,0.0677456926759524,0.844294598104736,"True",0.0186793321521792,"True",2.3636745508727,2.38235388302488,0.844294598104736,3.84664775988547,"True","Endo EFEMP1",TRUE,8.09086621694384,2.82169300075558,0.732913313839373,0.056933605276619,TRUE,0.920732073571254,1.13399935371702,0.3263029567341,0.844294598104736,TRUE
"Endo","KDR",26.758521201144,-1.36106077136744,-1.36107263466793,0.319646761068615,-1.18647388686764,0.334512346728421,0.0194444207585977,0.871719742684497,"True",-1.18759873162666,"True",0.0011248447590228,-1.18759873162666,0.872546182604287,4.2580523266299,"False","Endo KDR",TRUE,26.758521201144,-1.36083121456173,0.320244414341538,0.0154986021068834,TRUE,-0.983511758034777,0.412859523566742,0.722600493892621,0.872546182604287,FALSE
"Endo","KITLG",40.1881833183544,-1.77916457882337,-1.77917585410384,0.459525546522251,-0.0334378116835182,0.0888802141168284,0.0643461457351624,0.0187939891418775,"True",-1.49484647789721,"True",1.46140866621369,-1.49484647789721,0.840190403016769,3.87176701615148,"True","Endo KITLG",TRUE,40.1881833183544,-1.77922042905187,0.459404683851721,0.0548850015990358,TRUE,-0.868455252778862,0.723020019116401,0.488122211627191,0.840190403016769,TRUE
"Endo","LAMA4",59.2618851959439,-1.08048787202753,-1.08049778671609,0.272768462753198,-0.920552958202534,0.283852565891484,0.0496299971424789,0.851971165068587,"True",-0.922158462257588,"True",0.0016055040550537,-0.922158462257588,0.853457058029029,3.96122695347565,"False","Endo LAMA4",TRUE,59.2618851959439,-1.08028905989499,0.273299488612673,0.0446778796892367,TRUE,-0.749667772526662,0.36857080882284,0.693817036687411,0.853457058029029,FALSE
"Endo","MMP28",7.2441032969134,-1.6672610396334,-1.6672506174523,0.441815470249508,-0.0352393723563292,0.0989542662405402,0.0758508870235629,0.0211362179071661,"True",-1.38867695170374,"True",1.35343757934741,-1.38867695170374,0.832914342431466,3.77363566855356,"True","Endo MMP28",TRUE,7.2441032969134,-1.66765465015979,0.442483684063261,0.0653600654879124,TRUE,-0.746607479112595,0.675006392777117,0.447807588911541,0.832914342431466,TRUE
"Endo","PLAT",28.9210522970159,-1.81225235430244,-1.81224363849286,0.36462436801283,-1.65149595724255,0.372164897801322,0.0015138474798229,0.911299078205626,"True",-1.65334157758708,"True",0.001845620344532,-1.65334157758708,0.912317495544957,4.97016600500242,"False","Endo PLAT",TRUE,28.9210522970159,-1.81233270096198,0.364946670118911,0.00115180459159456,TRUE,-1.51216532518658,0.441833884657948,0.834416130959169,0.912317495544957,FALSE
"Endo","PRSS3",7.76199449246172,-2.56405170214645,-2.56405696223073,0.46134792425521,-2.38824696109962,0.471415853261367,0.0001546039700225,0.931432880111152,"True",-2.389434036501,"True",0.0011870754013809,-2.389434036501,0.931895847751445,5.55775116224937,"False","Endo PRSS3",TRUE,7.76199449246171,-2.56388793320115,0.461076571047035,0.000116576118554787,TRUE,-2.3048139401767,0.494818843760587,0.898893423245756,0.931895847751445,FALSE
"Micro","APOC1",37.593130178702,1.89977975958699,1.89977851920452,0.462808610849223,1.64603080957752,0.474470223344836,0.0237902882205606,0.866433004130792,"True",0.0927983050383515,"True",1.55323250453917,1.64603080957752,0.866433004130792,4.10489017418788,"True","Micro APOC1",TRUE,37.593130178702,1.89973057360399,0.462587661057797,0.0247622900823278,TRUE,1.29750086475661,0.594825910238969,0.682974805557812,0.866433004130792,TRUE
"Micro","APOE",188.646837574117,1.12142528562379,1.12142571451444,0.323904172105854,0.888341611822529,0.345051097037168,0.098250571335604,0.792153773829919,"True",0.88607674321275,"True",0.0022648686097787,0.888341611822529,0.792153773829919,3.46221447912672,"False","Micro APOE",TRUE,188.646837574117,1.12142499379115,0.323981011318642,0.0989166530977957,TRUE,0.634993336565511,0.444571763637565,0.566237538828377,0.792153773829919,FALSE
