gene,n_sources,sources,is_core,category
ADAMTSL5,2,HPA|UniProt,True,ecm_matrisome_like
ADCYAP1,2,HPA|UniProt,True,neuropeptide
ADGRB1,2,HPA|UniProt,True,other_secreted
ADGRE3,2,HPA|UniProt,True,other_secreted
ADGRE5,2,HPA|UniProt,True,other_secreted
ADGRF1,2,HPA|UniProt,True,other_secreted
ADGRG1,2,HPA|UniProt,True,other_secreted
ADIPOQ,2,HPA|UniProt,True,other_secreted
ADM,2,HPA|UniProt,True,other_secreted
ADM2,2,HPA|UniProt,True,other_secreted
ADM5,2,HPA|UniProt,True,other_secreted
AEBP1,2,HPA|UniProt,True,other_secreted
AFM,2,HPA|UniProt,True,other_secreted
AFP,2,HPA|UniProt,True,other_secreted
AGER,2,HPA|UniProt,True,other_secreted
AGGF1,2,HPA|UniProt,True,other_secreted
AGRN,2,HPA|UniProt,True,ecm_matrisome_like
AGRP,2,HPA|UniProt,True,neuropeptide
AGT,2,HPA|UniProt,True,other_secreted
AHSG,2,HPA|UniProt,True,other_secreted
AIMP1,2,HPA|UniProt,True,other_secreted
AKR1B10,2,HPA|UniProt,True,other_secreted
ALB,2,HPA|UniProt,True,other_secreted
ALCAM,2,HPA|UniProt,True,other_secreted
ALKAL1,2,HPA|UniProt,True,other_secreted
ALKAL2,2,HPA|UniProt,True,other_secreted
AMBN,2,HPA|UniProt,True,other_secreted
AMBP,2,HPA|UniProt,True,other_secreted
AMELX,2,HPA|UniProt,True,other_secreted
AMELY,2,HPA|UniProt,True,other_secreted
AMH,2,HPA|UniProt,True,other_secreted
AMN,2,HPA|UniProt,True,other_secreted
AMTN,2,HPA|UniProt,True,other_secreted
AMY1A,2,HPA|UniProt,True,other_secreted
AMY1B,2,HPA|UniProt,True,other_secreted
AMY1C,2,HPA|UniProt,True,other_secreted
AMY2A,2,HPA|UniProt,True,other_secreted
AMY2B,2,HPA|UniProt,True,other_secreted
ANG,2,HPA|UniProt,True,other_secreted
ANGPT1,2,HPA|UniProt,True,other_secreted
ANGPT2,2,HPA|UniProt,True,other_secreted
ANGPT4,2,HPA|UniProt,True,other_secreted
ANGPTL1,2,HPA|UniProt,True,other_secreted
ANGPTL2,2,HPA|UniProt,True,other_secreted
ANGPTL3,2,HPA|UniProt,True,other_secreted
ANGPTL4,2,HPA|UniProt,True,other_secreted
ANGPTL5,2,HPA|UniProt,True,other_secreted
ANGPTL6,2,HPA|UniProt,True,other_secreted
ANGPTL7,2,HPA|UniProt,True,other_secreted
ANGPTL8,2,HPA|UniProt,True,other_secreted
ANOS1,2,HPA|UniProt,True,other_secreted
ANXA1,2,HPA|UniProt,True,other_secreted
ANXA2,2,HPA|UniProt,True,other_secreted
AOAH,2,HPA|UniProt,True,other_secreted
AOC1,2,HPA|UniProt,True,other_secreted
APCS,2,HPA|UniProt,True,other_secreted
APELA,2,HPA|UniProt,True,other_secreted
APLN,2,HPA|UniProt,True,other_secreted
APOA1,2,HPA|UniProt,True,other_secreted
APOA2,2,HPA|UniProt,True,other_secreted
APOA4,2,HPA|UniProt,True,other_secreted
APOA5,2,HPA|UniProt,True,other_secreted
APOB,2,HPA|UniProt,True,other_secreted
APOC1,2,HPA|UniProt,True,other_secreted
APOC2,2,HPA|UniProt,True,other_secreted
APOC3,2,HPA|UniProt,True,other_secreted
APOC4,2,HPA|UniProt,True,other_secreted
APOD,2,HPA|UniProt,True,other_secreted
APOE,2,HPA|UniProt,True,other_secreted
APOF,2,HPA|UniProt,True,other_secreted
APOH,2,HPA|UniProt,True,other_secreted
APOL1,2,HPA|UniProt,True,other_secreted
APOL4,2,HPA|UniProt,True,other_secreted
APOM,2,HPA|UniProt,True,other_secreted
APOO,2,HPA|UniProt,True,other_secreted
APP,2,HPA|UniProt,True,other_secreted
ARSF,2,HPA|UniProt,True,other_secreted
ARSI,2,HPA|UniProt,True,other_secreted
ARSJ,2,HPA|UniProt,True,other_secreted
ARSK,2,HPA|UniProt,True,other_secreted
ART5,2,HPA|UniProt,True,other_secreted
ARTN,2,HPA|UniProt,True,growth_factor
ASGR1,2,HPA|UniProt,True,other_secreted
ASIP,2,HPA|UniProt,True,other_secreted
ASPN,2,HPA|UniProt,True,other_secreted
ATRN,2,HPA|UniProt,True,other_secreted
AVP,2,HPA|UniProt,True,neuropeptide
AZGP1,2,HPA|UniProt,True,other_secreted
B2M,2,HPA|UniProt,True,other_secreted
B3GAT1,2,HPA|UniProt,True,other_secreted
BCAN,2,HPA|UniProt,True,other_secreted
BCHE,2,HPA|UniProt,True,other_secreted
BDNF,2,HPA|UniProt,True,growth_factor
BGLAP,2,HPA|UniProt,True,other_secreted
BGN,2,HPA|UniProt,True,ecm_matrisome_like
BMP1,2,HPA|UniProt,True,growth_factor
BMP10,2,HPA|UniProt,True,growth_factor
BMP15,2,HPA|UniProt,True,growth_factor
BMP2,2,HPA|UniProt,True,growth_factor
BMP3,2,HPA|UniProt,True,growth_factor
BMP4,2,HPA|UniProt,True,growth_factor
BMP5,2,HPA|UniProt,True,growth_factor
BMP6,2,HPA|UniProt,True,growth_factor
BMP7,2,HPA|UniProt,True,growth_factor
BMP8A,2,HPA|UniProt,True,growth_factor
BMP8B,2,HPA|UniProt,True,growth_factor
BMPER,2,HPA|UniProt,True,growth_factor
BPI,2,HPA|UniProt,True,other_secreted
BPIFA1,2,HPA|UniProt,True,other_secreted
BPIFA2,2,HPA|UniProt,True,other_secreted
BPIFA3,2,HPA|UniProt,True,other_secreted
BPIFB1,2,HPA|UniProt,True,other_secreted
BPIFB2,2,HPA|UniProt,True,other_secreted
BPIFB3,2,HPA|UniProt,True,other_secreted
BPIFB4,2,HPA|UniProt,True,other_secreted
BPIFB6,2,HPA|UniProt,True,other_secreted
BPIFC,2,HPA|UniProt,True,other_secreted
BRINP2,2,HPA|UniProt,True,other_secreted
BRINP3,2,HPA|UniProt,True,other_secreted
BSPH1,2,HPA|UniProt,True,other_secreted
BTBD17,2,HPA|UniProt,True,other_secreted
BTC,2,HPA|UniProt,True,other_secreted
BTD,2,HPA|UniProt,True,other_secreted
C14orf93,2,HPA|UniProt,True,other_secreted
C15orf61,2,HPA|UniProt,True,other_secreted
C16orf89,2,HPA|UniProt,True,other_secreted
C17orf67,2,HPA|UniProt,True,other_secreted
C17orf99,2,HPA|UniProt,True,other_secreted
C1QA,2,HPA|UniProt,True,other_secreted
C1QB,2,HPA|UniProt,True,other_secreted
C1QBP,2,HPA|UniProt,True,other_secreted
C1QC,2,HPA|UniProt,True,other_secreted
C1QL1,2,HPA|UniProt,True,other_secreted
C1QL2,2,HPA|UniProt,True,other_secreted
C1QL3,2,HPA|UniProt,True,other_secreted
C1QL4,2,HPA|UniProt,True,other_secreted
C1QTNF1,2,HPA|UniProt,True,other_secreted
C1QTNF12,2,HPA|UniProt,True,other_secreted
C1QTNF2,2,HPA|UniProt,True,other_secreted
C1QTNF3,2,HPA|UniProt,True,other_secreted
C1QTNF4,2,HPA|UniProt,True,other_secreted
C1QTNF5,2,HPA|UniProt,True,other_secreted
C1QTNF6,2,HPA|UniProt,True,other_secreted
C1QTNF7,2,HPA|UniProt,True,other_secreted
C1QTNF8,2,HPA|UniProt,True,other_secreted
C1QTNF9,2,HPA|UniProt,True,other_secreted
C1QTNF9B,2,HPA|UniProt,True,other_secreted
C1RL,2,HPA|UniProt,True,other_secreted
C1S,2,HPA|UniProt,True,other_secreted
C1orf54,2,HPA|UniProt,True,other_secreted
C2,2,HPA|UniProt,True,other_secreted
C2orf66,2,HPA|UniProt,True,other_secreted
C3,2,HPA|UniProt,True,other_secreted
C3orf33,2,HPA|UniProt,True,other_secreted
C4A,2,HPA|UniProt,True,other_secreted
C4B,2,HPA|UniProt,True,other_secreted
C4BPA,2,HPA|UniProt,True,other_secreted
C4BPB,2,HPA|UniProt,True,other_secreted
C5,2,HPA|UniProt,True,other_secreted
C5orf46,2,HPA|UniProt,True,other_secreted
C6,2,HPA|UniProt,True,other_secreted
C6orf120,2,HPA|UniProt,True,other_secreted
C6orf15,2,HPA|UniProt,True,other_secreted
C7,2,HPA|UniProt,True,other_secreted
C8A,2,HPA|UniProt,True,other_secreted
C8B,2,HPA|UniProt,True,other_secreted
C8G,2,HPA|UniProt,True,other_secreted
C9,2,HPA|UniProt,True,other_secreted
CA11,2,HPA|UniProt,True,other_secreted
CA6,2,HPA|UniProt,True,other_secreted
CALCA,2,HPA|UniProt,True,other_secreted
CALCB,2,HPA|UniProt,True,other_secreted
CAMP,2,HPA|UniProt,True,other_secreted
CARTPT,2,HPA|UniProt,True,neuropeptide
CBLIF,2,HPA|UniProt,True,other_secreted
CBLN1,2,HPA|UniProt,True,other_secreted
CBLN2,2,HPA|UniProt,True,other_secreted
CBLN3,2,HPA|UniProt,True,other_secreted
CBLN4,2,HPA|UniProt,True,other_secreted
CCBE1,2,HPA|UniProt,True,other_secreted
CCDC126,2,HPA|UniProt,True,other_secreted
CCDC134,2,HPA|UniProt,True,other_secreted
CCDC3,2,HPA|UniProt,True,other_secreted
CCDC80,2,HPA|UniProt,True,other_secreted
CCER2,2,HPA|UniProt,True,other_secreted
CCK,2,HPA|UniProt,True,neuropeptide
CCL1,2,HPA|UniProt,True,cytokine_chemokine
CCL11,2,HPA|UniProt,True,cytokine_chemokine
CCL13,2,HPA|UniProt,True,cytokine_chemokine
CCL14,2,HPA|UniProt,True,cytokine_chemokine
CCL15,2,HPA|UniProt,True,cytokine_chemokine
CCL16,2,HPA|UniProt,True,cytokine_chemokine
CCL17,2,HPA|UniProt,True,cytokine_chemokine
CCL18,2,HPA|UniProt,True,cytokine_chemokine
CCL19,2,HPA|UniProt,True,cytokine_chemokine
CCL2,2,HPA|UniProt,True,cytokine_chemokine
CCL20,2,HPA|UniProt,True,cytokine_chemokine
CCL21,2,HPA|UniProt,True,cytokine_chemokine
CCL22,2,HPA|UniProt,True,cytokine_chemokine
CCL23,2,HPA|UniProt,True,cytokine_chemokine
CCL24,2,HPA|UniProt,True,cytokine_chemokine
CCL25,2,HPA|UniProt,True,cytokine_chemokine
CCL26,2,HPA|UniProt,True,cytokine_chemokine
CCL27,2,HPA|UniProt,True,cytokine_chemokine
CCL28,2,HPA|UniProt,True,cytokine_chemokine
CCL3,2,HPA|UniProt,True,cytokine_chemokine
CCL3L1,2,HPA|UniProt,True,cytokine_chemokine
CCL4,2,HPA|UniProt,True,cytokine_chemokine
CCL5,2,HPA|UniProt,True,cytokine_chemokine
CCL7,2,HPA|UniProt,True,cytokine_chemokine
CCL8,2,HPA|UniProt,True,cytokine_chemokine
CCN1,2,HPA|UniProt,True,other_secreted
CCN2,2,HPA|UniProt,True,other_secreted
CCN3,2,HPA|UniProt,True,other_secreted
CCN4,2,HPA|UniProt,True,other_secreted
CCN5,2,HPA|UniProt,True,other_secreted
CCN6,2,HPA|UniProt,True,other_secreted
CD14,2,HPA|UniProt,True,other_secreted
CD160,2,HPA|UniProt,True,other_secreted
CD163,2,HPA|UniProt,True,other_secreted
CD274,2,HPA|UniProt,True,other_secreted
CD300H,2,HPA|UniProt,True,other_secreted
CD40,2,HPA|UniProt,True,other_secreted
CD40LG,2,HPA|UniProt,True,other_secreted
CD44,2,HPA|UniProt,True,other_secreted
CD48,2,HPA|UniProt,True,other_secreted
CD55,2,HPA|UniProt,True,other_secreted
CD5L,2,HPA|UniProt,True,other_secreted
CD6,2,HPA|UniProt,True,other_secreted
CD74,2,HPA|UniProt,True,other_secreted
CD99L2,2,HPA|UniProt,True,other_secreted
CDNF,2,HPA|UniProt,True,other_secreted
CDSN,2,HPA|UniProt,True,other_secreted
CEACAM16,2,HPA|UniProt,True,other_secreted
CEL,2,HPA|UniProt,True,other_secreted
CELA1,2,HPA|UniProt,True,other_secreted
CELA2A,2,HPA|UniProt,True,other_secreted
CELA2B,2,HPA|UniProt,True,other_secreted
CEMIP,2,HPA|UniProt,True,other_secreted
CER1,2,HPA|UniProt,True,other_secreted
CES4A,2,HPA|UniProt,True,other_secreted
CES5A,2,HPA|UniProt,True,other_secreted
CETP,2,HPA|UniProt,True,other_secreted
CFB,2,HPA|UniProt,True,other_secreted
CFC1,2,HPA|UniProt,True,other_secreted
CFC1B,2,HPA|UniProt,True,other_secreted
CFD,2,HPA|UniProt,True,other_secreted
CFH,2,HPA|UniProt,True,other_secreted
CFHR1,2,HPA|UniProt,True,other_secreted
CFHR2,2,HPA|UniProt,True,other_secreted
CFHR3,2,HPA|UniProt,True,other_secreted
CFHR4,2,HPA|UniProt,True,other_secreted
CFHR5,2,HPA|UniProt,True,other_secreted
CFI,2,HPA|UniProt,True,other_secreted
CFP,2,HPA|UniProt,True,other_secreted
CGA,2,HPA|UniProt,True,other_secreted
CGB1,2,HPA|UniProt,True,other_secreted
CGB2,2,HPA|UniProt,True,other_secreted
CGB3,2,HPA|UniProt,True,other_secreted
CGB7,2,HPA|UniProt,True,other_secreted
CGREF1,2,HPA|UniProt,True,other_secreted
CHAD,2,HPA|UniProt,True,other_secreted
CHADL,2,HPA|UniProt,True,other_secreted
CHI3L1,2,HPA|UniProt,True,other_secreted
CHI3L2,2,HPA|UniProt,True,other_secreted
CHIT1,2,HPA|UniProt,True,other_secreted
CHL1,2,HPA|UniProt,True,other_secreted
CHRD,2,HPA|UniProt,True,other_secreted
CHRDL1,2,HPA|UniProt,True,other_secreted
CHRDL2,2,HPA|UniProt,True,other_secreted
CHSY1,2,HPA|UniProt,True,other_secreted
CILP,2,HPA|UniProt,True,other_secreted
CILP2,2,HPA|UniProt,True,other_secreted
CKLF,2,HPA|UniProt,True,other_secreted
CLCA1,2,HPA|UniProt,True,other_secreted
CLCF1,2,HPA|UniProt,True,other_secreted
CLEC11A,2,HPA|UniProt,True,other_secreted
CLEC18A,2,HPA|UniProt,True,other_secreted
CLEC18B,2,HPA|UniProt,True,other_secreted
CLEC18C,2,HPA|UniProt,True,other_secreted
CLEC19A,2,HPA|UniProt,True,other_secreted
CLEC3A,2,HPA|UniProt,True,other_secreted
CLEC3B,2,HPA|UniProt,True,other_secreted
CLPS,2,HPA|UniProt,True,other_secreted
CLPSL1,2,HPA|UniProt,True,other_secreted
CLPSL2,2,HPA|UniProt,True,other_secreted
CLU,2,HPA|UniProt,True,other_secreted
CLUL1,2,HPA|UniProt,True,other_secreted
CMA1,2,HPA|UniProt,True,other_secreted
CNDP1,2,HPA|UniProt,True,other_secreted
CNMD,2,HPA|UniProt,True,other_secreted
COCH,2,HPA|UniProt,True,other_secreted
COL10A1,2,HPA|UniProt,True,ecm_matrisome_like
COL11A1,2,HPA|UniProt,True,ecm_matrisome_like
COL11A2,2,HPA|UniProt,True,ecm_matrisome_like
COL12A1,2,HPA|UniProt,True,ecm_matrisome_like
COL14A1,2,HPA|UniProt,True,ecm_matrisome_like
COL15A1,2,HPA|UniProt,True,ecm_matrisome_like
COL16A1,2,HPA|UniProt,True,ecm_matrisome_like
COL17A1,2,HPA|UniProt,True,ecm_matrisome_like
COL18A1,2,HPA|UniProt,True,ecm_matrisome_like
COL19A1,2,HPA|UniProt,True,ecm_matrisome_like
COL1A1,2,HPA|UniProt,True,ecm_matrisome_like
COL1A2,2,HPA|UniProt,True,ecm_matrisome_like
COL20A1,2,HPA|UniProt,True,ecm_matrisome_like
COL21A1,2,HPA|UniProt,True,ecm_matrisome_like
COL22A1,2,HPA|UniProt,True,ecm_matrisome_like
COL24A1,2,HPA|UniProt,True,ecm_matrisome_like
COL26A1,2,HPA|UniProt,True,ecm_matrisome_like
COL27A1,2,HPA|UniProt,True,ecm_matrisome_like
COL28A1,2,HPA|UniProt,True,ecm_matrisome_like
COL2A1,2,HPA|UniProt,True,ecm_matrisome_like
COL3A1,2,HPA|UniProt,True,ecm_matrisome_like
COL4A1,2,HPA|UniProt,True,ecm_matrisome_like
COL4A2,2,HPA|UniProt,True,ecm_matrisome_like
COL4A3,2,HPA|UniProt,True,ecm_matrisome_like
COL4A4,2,HPA|UniProt,True,ecm_matrisome_like
COL4A5,2,HPA|UniProt,True,ecm_matrisome_like
COL4A6,2,HPA|UniProt,True,ecm_matrisome_like
COL5A1,2,HPA|UniProt,True,ecm_matrisome_like
COL5A2,2,HPA|UniProt,True,ecm_matrisome_like
COL5A3,2,HPA|UniProt,True,ecm_matrisome_like
COL6A1,2,HPA|UniProt,True,ecm_matrisome_like
COL6A2,2,HPA|UniProt,True,ecm_matrisome_like
COL6A3,2,HPA|UniProt,True,ecm_matrisome_like
COL6A5,2,HPA|UniProt,True,ecm_matrisome_like
COL6A6,2,HPA|UniProt,True,ecm_matrisome_like
COL7A1,2,HPA|UniProt,True,ecm_matrisome_like
COL8A1,2,HPA|UniProt,True,ecm_matrisome_like
COL8A2,2,HPA|UniProt,True,ecm_matrisome_like
COL9A1,2,HPA|UniProt,True,ecm_matrisome_like
COL9A2,2,HPA|UniProt,True,ecm_matrisome_like
COL9A3,2,HPA|UniProt,True,ecm_matrisome_like
COLEC10,2,HPA|UniProt,True,other_secreted
COLEC11,2,HPA|UniProt,True,other_secreted
COMP,2,HPA|UniProt,True,other_secreted
COPA,2,HPA|UniProt,True,other_secreted
CORT,2,HPA|UniProt,True,other_secreted
CP,2,HPA|UniProt,True,other_secreted
CPA1,2,HPA|UniProt,True,other_secreted
CPA2,2,HPA|UniProt,True,other_secreted
CPA4,2,HPA|UniProt,True,other_secreted
CPA5,2,HPA|UniProt,True,other_secreted
CPA6,2,HPA|UniProt,True,other_secreted
CPAMD8,2,HPA|UniProt,True,other_secreted
CPB1,2,HPA|UniProt,True,other_secreted
CPB2,2,HPA|UniProt,True,other_secreted
CPN1,2,HPA|UniProt,True,other_secreted
CPN2,2,HPA|UniProt,True,other_secreted
CPQ,2,HPA|UniProt,True,other_secreted
CPXM1,2,HPA|UniProt,True,other_secreted
CPXM2,2,HPA|UniProt,True,other_secreted
CPZ,2,HPA|UniProt,True,other_secreted
CR1L,2,HPA|UniProt,True,other_secreted
CRB1,2,HPA|UniProt,True,other_secreted
CREG1,2,HPA|UniProt,True,other_secreted
CREG2,2,HPA|UniProt,True,other_secreted
CRH,2,HPA|UniProt,True,neuropeptide
CRHBP,2,HPA|UniProt,True,other_secreted
CRISP2,2,HPA|UniProt,True,other_secreted
CRISP3,2,HPA|UniProt,True,other_secreted
CRISPLD1,2,HPA|UniProt,True,other_secreted
CRISPLD2,2,HPA|UniProt,True,other_secreted
CRLF1,2,HPA|UniProt,True,other_secreted
CRP,2,HPA|UniProt,True,other_secreted
CRTAC1,2,HPA|UniProt,True,other_secreted
CRTAP,2,HPA|UniProt,True,other_secreted
CSF1,2,HPA|UniProt,True,cytokine_chemokine
CSF2,2,HPA|UniProt,True,cytokine_chemokine
CSF2RA,2,HPA|UniProt,True,cytokine_chemokine
CSF3,2,HPA|UniProt,True,cytokine_chemokine
CSH1,2,HPA|UniProt,True,other_secreted
CSH2,2,HPA|UniProt,True,other_secreted
CSHL1,2,HPA|UniProt,True,other_secreted
CSN1S1,2,HPA|UniProt,True,other_secreted
CSN2,2,HPA|UniProt,True,other_secreted
CSN3,2,HPA|UniProt,True,other_secreted
CSPG5,2,HPA|UniProt,True,other_secreted
CST1,2,HPA|UniProt,True,other_secreted
CST11,2,HPA|UniProt,True,other_secreted
CST2,2,HPA|UniProt,True,other_secreted
CST3,2,HPA|UniProt,True,other_secreted
CST4,2,HPA|UniProt,True,other_secreted
CST5,2,HPA|UniProt,True,other_secreted
CST6,2,HPA|UniProt,True,other_secreted
CST7,2,HPA|UniProt,True,other_secreted
CST8,2,HPA|UniProt,True,other_secreted
CST9,2,HPA|UniProt,True,other_secreted
CST9L,2,HPA|UniProt,True,other_secreted
CSTL1,2,HPA|UniProt,True,other_secreted
CTF1,2,HPA|UniProt,True,other_secreted
CTHRC1,2,HPA|UniProt,True,other_secreted
CTRB1,2,HPA|UniProt,True,other_secreted
CTRB2,2,HPA|UniProt,True,other_secreted
CTSB,2,HPA|UniProt,True,other_secreted
CTSD,2,HPA|UniProt,True,other_secreted
CX3CL1,2,HPA|UniProt,True,cytokine_chemokine
CXADR,2,HPA|UniProt,True,other_secreted
CXCL1,2,HPA|UniProt,True,cytokine_chemokine
CXCL10,2,HPA|UniProt,True,cytokine_chemokine
CXCL11,2,HPA|UniProt,True,cytokine_chemokine
CXCL12,2,HPA|UniProt,True,cytokine_chemokine
CXCL13,2,HPA|UniProt,True,cytokine_chemokine
CXCL14,2,HPA|UniProt,True,cytokine_chemokine
CXCL16,2,HPA|UniProt,True,cytokine_chemokine
CXCL17,2,HPA|UniProt,True,cytokine_chemokine
CXCL2,2,HPA|UniProt,True,cytokine_chemokine
CXCL3,2,HPA|UniProt,True,cytokine_chemokine
CXCL5,2,HPA|UniProt,True,cytokine_chemokine
CXCL6,2,HPA|UniProt,True,cytokine_chemokine
CXCL8,2,HPA|UniProt,True,cytokine_chemokine
CXCL9,2,HPA|UniProt,True,cytokine_chemokine
CYB5D2,2,HPA|UniProt,True,other_secreted
CYTL1,2,HPA|UniProt,True,other_secreted
DAND5,2,HPA|UniProt,True,other_secreted
DCD,2,HPA|UniProt,True,other_secreted
DCN,2,HPA|UniProt,True,ecm_matrisome_like
DEFA1,2,HPA|UniProt,True,other_secreted
DEFA3,2,HPA|UniProt,True,other_secreted
DEFA4,2,HPA|UniProt,True,other_secreted
DEFA5,2,HPA|UniProt,True,other_secreted
DEFA6,2,HPA|UniProt,True,other_secreted
DEFB1,2,HPA|UniProt,True,other_secreted
DEFB103A,2,HPA|UniProt,True,other_secreted
DEFB104A,2,HPA|UniProt,True,other_secreted
DEFB105A,2,HPA|UniProt,True,other_secreted
DEFB106A,2,HPA|UniProt,True,other_secreted
DEFB107A,2,HPA|UniProt,True,other_secreted
DEFB108B,2,HPA|UniProt,True,other_secreted
DEFB109B,2,HPA|UniProt,True,other_secreted
DEFB110,2,HPA|UniProt,True,other_secreted
DEFB113,2,HPA|UniProt,True,other_secreted
DEFB114,2,HPA|UniProt,True,other_secreted
DEFB115,2,HPA|UniProt,True,other_secreted
DEFB116,2,HPA|UniProt,True,other_secreted
DEFB118,2,HPA|UniProt,True,other_secreted
DEFB119,2,HPA|UniProt,True,other_secreted
DEFB121,2,HPA|UniProt,True,other_secreted
DEFB123,2,HPA|UniProt,True,other_secreted
DEFB124,2,HPA|UniProt,True,other_secreted
DEFB125,2,HPA|UniProt,True,other_secreted
DEFB126,2,HPA|UniProt,True,other_secreted
DEFB127,2,HPA|UniProt,True,other_secreted
DEFB128,2,HPA|UniProt,True,other_secreted
DEFB129,2,HPA|UniProt,True,other_secreted
DEFB130A,2,HPA|UniProt,True,other_secreted
DEFB130B,2,HPA|UniProt,True,other_secreted
DEFB131A,2,HPA|UniProt,True,other_secreted
DEFB131B,2,HPA|UniProt,True,other_secreted
DEFB132,2,HPA|UniProt,True,other_secreted
DEFB134,2,HPA|UniProt,True,other_secreted
DEFB135,2,HPA|UniProt,True,other_secreted
DEFB136,2,HPA|UniProt,True,other_secreted
DEFB4A,2,HPA|UniProt,True,other_secreted
DHH,2,HPA|UniProt,True,other_secreted
DHRS11,2,HPA|UniProt,True,other_secreted
DHRS13,2,HPA|UniProt,True,other_secreted
DHRS4L2,2,HPA|UniProt,True,other_secreted
DHRSX,2,HPA|UniProt,True,other_secreted
DIPK2A,2,HPA|UniProt,True,other_secreted
DIPK2B,2,HPA|UniProt,True,other_secreted
DKK1,2,HPA|UniProt,True,other_secreted
DKK2,2,HPA|UniProt,True,other_secreted
DKK3,2,HPA|UniProt,True,other_secreted
DKK4,2,HPA|UniProt,True,other_secreted
DKKL1,2,HPA|UniProt,True,other_secreted
DMBT1,2,HPA|UniProt,True,other_secreted
DMKN,2,HPA|UniProt,True,other_secreted
DMP1,2,HPA|UniProt,True,other_secreted
DNASE1,2,HPA|UniProt,True,other_secreted
DNASE1L2,2,HPA|UniProt,True,other_secreted
DNASE1L3,2,HPA|UniProt,True,other_secreted
DPP4,2,HPA|UniProt,True,other_secreted
DPP7,2,HPA|UniProt,True,other_secreted
DPT,2,HPA|UniProt,True,other_secreted
DRAXIN,2,HPA|UniProt,True,other_secreted
DSPP,2,HPA|UniProt,True,other_secreted
EBI3,2,HPA|UniProt,True,other_secreted
ECM1,2,HPA|UniProt,True,other_secreted
ECM2,2,HPA|UniProt,True,other_secreted
ECRG4,2,HPA|UniProt,True,other_secreted
EDA,2,HPA|UniProt,True,other_secreted
EDDM13,2,HPA|UniProt,True,other_secreted
EDDM3A,2,HPA|UniProt,True,other_secreted
EDDM3B,2,HPA|UniProt,True,other_secreted
EDIL3,2,HPA|UniProt,True,other_secreted
EDN1,2,HPA|UniProt,True,other_secreted
EDN2,2,HPA|UniProt,True,other_secreted
EDN3,2,HPA|UniProt,True,other_secreted
EFEMP1,2,HPA|UniProt,True,other_secreted
EFEMP2,2,HPA|UniProt,True,other_secreted
EFNA1,2,HPA|UniProt,True,other_secreted
EFNA4,2,HPA|UniProt,True,other_secreted
EGFL6,2,HPA|UniProt,True,growth_factor
EGFL7,2,HPA|UniProt,True,growth_factor
EGFL8,2,HPA|UniProt,True,growth_factor
EGFLAM,2,HPA|UniProt,True,growth_factor
EGFR,2,HPA|UniProt,True,growth_factor
ELN,2,HPA|UniProt,True,ecm_matrisome_like
ELSPBP1,2,HPA|UniProt,True,other_secreted
EMC10,2,HPA|UniProt,True,other_secreted
EMID1,2,HPA|UniProt,True,other_secreted
EMILIN1,2,HPA|UniProt,True,other_secreted
EMILIN2,2,HPA|UniProt,True,other_secreted
EMILIN3,2,HPA|UniProt,True,other_secreted
ENAM,2,HPA|UniProt,True,other_secreted
ENDOD1,2,HPA|UniProt,True,other_secreted
ENDOU,2,HPA|UniProt,True,other_secreted
ENHO,2,HPA|UniProt,True,other_secreted
ENPP1,2,HPA|UniProt,True,other_secreted
ENPP2,2,HPA|UniProt,True,other_secreted
ENPP3,2,HPA|UniProt,True,other_secreted
ENTPD5,2,HPA|UniProt,True,other_secreted
ENTPD6,2,HPA|UniProt,True,other_secreted
EPDR1,2,HPA|UniProt,True,other_secreted
EPGN,2,HPA|UniProt,True,other_secreted
EPO,2,HPA|UniProt,True,other_secreted
EPPIN,2,HPA|UniProt,True,other_secreted
EPYC,2,HPA|UniProt,True,other_secreted
ERBB3,2,HPA|UniProt,True,other_secreted
EREG,2,HPA|UniProt,True,other_secreted
ERFE,2,HPA|UniProt,True,other_secreted
ERVH48-1,2,HPA|UniProt,True,other_secreted
ERVMER34-1,2,HPA|UniProt,True,other_secreted
ESM1,2,HPA|UniProt,True,other_secreted
EYS,2,HPA|UniProt,True,other_secreted
F10,2,HPA|UniProt,True,other_secreted
F11,2,HPA|UniProt,True,other_secreted
F12,2,HPA|UniProt,True,other_secreted
F13A1,2,HPA|UniProt,True,other_secreted
F13B,2,HPA|UniProt,True,other_secreted
F2,2,HPA|UniProt,True,other_secreted
F3,2,HPA|UniProt,True,other_secreted
F5,2,HPA|UniProt,True,other_secreted
F7,2,HPA|UniProt,True,other_secreted
F8,2,HPA|UniProt,True,other_secreted
F9,2,HPA|UniProt,True,other_secreted
FAM180A,2,HPA|UniProt,True,other_secreted
FAM180B,2,HPA|UniProt,True,other_secreted
FAM20A,2,HPA|UniProt,True,other_secreted
FAM20C,2,HPA|UniProt,True,other_secreted
FAM237B,2,HPA|UniProt,True,other_secreted
FAM24A,2,HPA|UniProt,True,other_secreted
FAM3A,2,HPA|UniProt,True,other_secreted
FAM3B,2,HPA|UniProt,True,other_secreted
FAM3C,2,HPA|UniProt,True,other_secreted
FAM3D,2,HPA|UniProt,True,other_secreted
FAP,2,HPA|UniProt,True,other_secreted
FAS,2,HPA|UniProt,True,other_secreted
FASLG,2,HPA|UniProt,True,other_secreted
FBLN1,2,HPA|UniProt,True,other_secreted
FBLN2,2,HPA|UniProt,True,other_secreted
