EntrezGeneSymbol,Estimate
CD248,0.003483539467934015
CD27,0.002349311138608683
CD274,0.001211287056072613
CD28,0.001639494873617848
CD2AP,-0.0005121345064860922
CD300A,0.003969460861759802
CD300C,0.005649141755546701
CD300E,-0.000383891811622245
CD300LB,3.870363535133889e-05
CD300LF,-0.0001025777120543616
CD300LG,0.002925827131001099
CD320,0.00253461526068765
CD33,0.00279185950778397
CD34,-6.495886406028972e-05
CD36,-0.001378929957290266
CD37,-0.000156374801494026
CD38,-0.0001449990241413847
CD3E,9.547160960931856e-05
CD3G,0.0001204584285613161
CD4,-0.0009699002588918808
CD40LG,-0.0002542185783463818
CD44,-0.0006725357054508831
CD46,0.003206948230906474
CD47,0.0001727294075431451
CD48,0.002787334692519519
CD5,0.006984286320435737
CD55,0.001335406468362739
CD58,0.001855153716198745
CD59,0.002327423972019287
CD5L,0.005373256431698815
CD6,-0.0001415483688141441
CD63,0.0007387950239475524
CD68,0.003698505576753287
CD69,-3.370411199798832e-05
CD7,0.001818988169127719
CD70,-0.0002627400671047445
CD72,0.0005286956856659877
CD74,-0.0007611703031057566
CD79A,0.0001671167107271109
CD79B,5.339849376669174e-05
CD80,-0.001012239990393808
CD81,-7.391708878188738e-05
CD82,-6.225525402063502e-05
CD83,0.002811870596513076
CD84,0.002522023417888588
CD86,0.001397957153274086
CD8A,0.003739125725446832
CD8A|CD8B,-0.0001075152777883214
CD8B,-0.0006304879358219813
CD9,0.0004474467604297441
CD93,0.003106011096977869
CD96,0.0001173271076372754
CD99L2,-0.001023337108982623
CDC25A,0.0002267129246740762
CDC25B,0.0006809231706173841
CDC34,0.001608688513478035
CDC37,0.0002270688404731831
CDC42,-0.0006601071482071832
CDC42BPA,0.002255581823898276
CDC42BPB,-0.001024203590596626
CDC42EP4,0.0006725328418738038
CDCP1,0.00204303837608054
CDH1,-0.0003782894069360541
CDH11,0.003263740999222351
CDH12,0.0003071587767772664
CDH15,-0.0003282494188106171
CDH17,0.00335761311581461
CDH2,-0.0005233086264883803
CDH20,0.0002366004216372317
CDH4,0.0002488861546645366
CDH6,-0.0009999242370780411
CDH7,0.001865305350940382
CDHR1,-0.0002142531993348742
CDHR3,0.0003465668643669281
CDHR5,7.442338450151402e-05
CDK16,-0.0002243167418762808
CDK1|CCNB1,-0.0001522701073776123
CDK2,-0.0001096615138867189
CDK20,0.0004855505681211487
CDK2AP1,-7.108513398886751e-05
CDK2AP2,-0.0001378411142573017
CDK2|CCNA2,-0.0002302615218828005
CDK5RAP3,0.001337366741736284
CDK5|CDK5R1,-5.04878124717903e-06
CDK8|CCNC,-0.0001171611530010777
CDKL2,0.0008799554764680967
CDKN1A,-0.0001494298153887083
CDKN1B,-0.0004676563759174361
CDKN2B,0.0008464082017442298
CDKN2C,-0.0001716834005353323
CDKN2D,-0.0004406975671598091
CDKN3,0.001538260819988501
CDNF,0.002855308445028512
CDON,0.001373062742712196
CDSN,-0.0001011202379380695
CDX1,-5.179192517942112e-05
CDY1,-0.000271328987094993
CDYL2,-0.000457881497993421
CEACAM16,-0.0001330433145976982
CEACAM19,0.0001963438178349491
CEACAM20,-0.0001414435684580623
CEACAM21,-0.0002011420430443718
CEACAM3,0.0002285392908498597
CEACAM4,-0.0005286627226021459
CEACAM7,0.0002185816964657733
CEACAM8,0.001408132559332238
CEBPA,-0.001109463009635131
CEBPB,-9.25408880070104e-05
CEBPE,-0.0001547147354555296
CEBPG,5.024185416964313e-05
CEL,0.001074459576864423
CELA1,0.003826996376596422
CELA2A,0.0003467714995363539
CELA3B,0.0003457863165029261
CELF2,-0.001107371274840322
CEMIP2,0.000755900136756291
CENPV,7.250263147702814e-05
CENPW,-0.0002108365220961745
CEP112,5.144863262435456e-05
CEP20,0.0004695471937068633
CEP43,-0.0005216278878274161
CEP76,-0.0005592488272892646
CER1,0.0007401510375809554
CERS5,-0.0001403290200577732
CERT1,0.00241970140732832
CES1,0.000109196952011003
CES3,0.004777521260842796
CETN1,-0.0004517889018909439
CETN2,0.001510248612963694
CETN3,-0.0006477976838513482
CETP,-0.0009878564918426966
CFAP298,0.000303324477985963
CFAP300,-0.0006555135409846794
CFAP36,0.001385550512701113
CFAP45,0.0007336219261818158
CFB,0.0008865516211152669
CFC1,0.001802603641213996
CFD,0.00841995757321388
CFDP1,-0.0007157046501784242
CFH,0.000652981017276428
CFHR1,0.005220030880109469
CFHR2,0.003101613927440149
CFHR3,-8.285415204550134e-05
CFHR4,2.432486396277742e-05
CFHR5,0.003166087822005131
CFI,0.0009157811273841491
CFL1,-0.0003966058831102616
CFL2,0.008123276749877664
CFP,0.003487424364776982
CFTR,0.001274743438284048
CGA,-0.000108720324240221
CGA|FSHB,0.007308116517243013
CGA|LHB,0.001965201118483506
CGA|TSHB,3.25616961461822e-06
CGB2,-0.0002649934172115365
CGB3,0.002323809606994238
CGGBP1,-0.0005004558813190997
CGREF1,0.001759951020901879
CHAC2,0.0005660969584494898
CHAD,-0.001680889287454943
CHCHD10,0.0009955652782927284
CHCHD7,-0.001294177404512078
CHD1L,5.636618103445912e-06
CHD7,1.47122886885197e-05
CHEK1,-0.000210426121008567
CHEK2,-0.0001464963362810966
CHFR,-0.0007484010753081326
CHGA,0.005158872245986015
CHGB,0.0002731153125115001
CHI3L1,0.0002838074116625976
CHI3L2,-0.0002450302810882691
CHIA,0.001632609332319863
CHID1,-0.0002301637524281369
CHIT1,0.007998928090521799
CHKB,0.002822431442372191
CHL1,0.001014759539967422
CHMP1A,0.001120235290217139
CHMP1B,-0.0009685231723142669
CHMP2A,0.003158769995407049
CHMP2B,0.0005340372913903617
CHMP3,0.0004185558945293385
CHMP4A,0.006103952875007233
CHMP6,0.0005524898199746646
CHN1,0.002415496876089926
CHP1,0.002381129459553954
CHRD,0.002965550689887917
CHRDL1,0.004502226213807326
CHRDL2,0.00387182066493596
CHRNA5,-0.0001247315304590424
CHRNB3,0.0003814333018076796
CHST1,0.000814332373283078
CHST10,0.0006193470671190988
CHST11,0.0008427597910343474
CHST12,0.001854386762084762
CHST14,-0.0001368077831915673
CHST15,0.003001929238980175
CHST2,-0.001107519002626538
CHST3,-9.310614454681037e-05
CHST4,-0.0009811468294734429
CHST5,0.001231906926174118
CHST6,-0.0008562804183821869
CHST9,8.242921014889715e-05
CHTF8,-0.00110048547991655
CIAO1,-0.0003629503716619157
CIB1,0.001781445649614528
CILP,0.00096772838993046
CILP2,9.512542768974784e-05
CINP,0.0001293309377372586
CIRBP,0.002586369072588838
CISD1,0.002884813033777024
CISD2,-0.001092850061044363
CKAP4,-0.0001418238555738631
CKB,-0.0002147461630435606
CKB|CKM,-0.004862005704388763
CKM,-0.002155989473949336
CKMT1A,0.002317313462593392
CKMT2,0.0001374296090454032
CKS1B,-0.0005720736148481598
CLC,-8.225309929840004e-05
CLCA1,-0.0008545685563462678
CLCA2,0.0005704505342836997
CLDN1,-0.0008994978210847352
CLEC10A,-4.186846025091571e-08
CLEC11A,0.003321615903401429
CLEC12A,0.001970569761983373
CLEC1A,0.0005041790476788664
CLEC1B,2.943330106156234e-05
CLEC2A,0.0001090893039373973
CLEC2B,-7.150428495840117e-05
CLEC2D,-0.001008188157734109
CLEC2L,0.0008727956290696393
CLEC3B,0.001808885152199171
CLEC4A,0.0001885046140684463
CLEC4C,0.0002016275172134236
CLEC4D,1.287092425366893e-05
CLEC4G,0.002902026169510624
CLEC4M,0.001867733209562396
CLEC6A,-0.0001476477685971857
CLEC7A,0.0003160511503731647
CLEC9A,0.000632506218638078
CLIC1,0.002628862877419898
CLIC2,0.001002851675423844
CLIC3,-0.000422606478254435
CLIC4,0.008465292545868038
CLIC5,0.0007286081244130579
CLINT1,0.00289973031212101
CLMP,-0.0007195522244901035
CLN5,-0.0002082258494920886
CLNK,-0.0002279062129623051
CLPP,-4.623979186886497e-05
CLPS,0.0002677479282866229
CLPSL1,0.0002603638849971958
CLPSL2,0.0002477987089789315
CLSTN1,0.0004278496772394374
CLSTN2,0.001548849345398134
CLSTN3,0.0002675481001871185
CLTA,0.001104581112116674
CLTC,-0.0009249763050640388
CLU,0.002047073759464639
CLUAP1,0.001825818606879638
CLUH,-3.788330774239261e-05
CLUL1,-8.167247741432026e-05
CLYBL,-0.0008007256811881741
CMA1,-0.001341073314215591
CMBL,3.511621426306709e-05
CMC4,0.002265876923983842
CMIP,-0.001140421239479484
CMPK1,-0.00074139425181146
CMTM4,0.002161488798674862
CMTR1,7.988779534942407e-05
CNDP1,-0.0003391025237122377
CNDP2,-0.001131587265664929
CNEP1R1,0.0002017848297864138
CNGA2,-0.0001368285057270971
CNGB1,0.0002270537527691346
CNMD,0.0007741475039560652
CNN1,0.00259980469552954
CNN2,0.002556904439810741
CNOT1,0.0005636511765822815
CNOT9,0.001019833821670077
CNP,-0.0001427108962281673
CNPY3,0.0008477272117084584
CNPY4,0.002896435135649289
CNRIP1,0.003572951715285113
CNTF,-6.26259572758904e-05
CNTFR,0.002722016420008295
CNTN1,-7.834250096654249e-05
CNTN2,0.001039513900319882
CNTN3,0.001907267114794331
CNTN4,0.001972891872728027
CNTN5,0.001588264879059242
CNTN6,0.001093368014667557
CNTNAP2,0.001481079944682087
CNTNAP5,0.0006292770014215425
COA3,-0.0001761259129218337
COA4,0.001304884933523959
COA7,0.0007779720390419027
COASY,0.001429977985758603
COCH,0.002645291248425348
COG8,0.0003146023215523693
COL10A1,0.001038289161855938
COL11A2,-0.001182383362130436
COL13A1,-3.054103421979936e-06
COL15A1,0.002455662397667793
COL18A1,0.004853710246662663
COL1A1,0.001041243974721959
COL20A1,0.001617866457314499
COL23A1,-0.0001160021271603497
COL25A1,-0.0002222381703755805
COL28A1,0.004323659110421174
COL2A1,-0.0008332191803214251
COL3A1,0.0001141020268858591
COL5A1,0.00170125585379534
COL6A1,0.001885175067259842
COL6A2,-9.88670510552028e-05
COL6A3,0.00549484099738794
COL6A5,0.0001592254881688338
COL8A1,-9.758541131184684e-05
COL9A1,-8.11728083022313e-05
COL9A3,0.0003365453290602845
COLEC10,6.713038151239394e-05
COLEC12,0.001327124150762052
COLGALT1,0.0004279951314899955
COLGALT2,-0.0002086891822231831
COMMD1,0.0004467425945491081
COMMD10,0.001687023499098812
COMMD5,-1.307878959412645e-05
COMMD6,-5.744201390571553e-05
COMMD7,-0.0002846706989725274
COMMD8,0.0002131716329264346
COMMD9,-0.001042663798112939
COMP,0.007142325445085996
COMT,0.001770522126337082
COMTD1,0.001761555981297265
COPB2,0.0005450796084778285
COPS2,0.001022895646082278
COPS5,0.001410748846794587
COPS7B,0.000235306505380535
COPS8,0.001628394752490958
COQ10A,-0.0006151332160937971
COQ5,-0.0001929388570835948
COQ6,0.0009796046520484164
COQ7,-0.0004386941048513758
COQ8B,-2.059228278025323e-05
COQ9,-0.0003271537347964166
COTL1,0.001224028299946692
COX19,-0.000173550552225305
COX4I2,-8.300137305817857e-05
COX5A,0.002944564092537489
COX5B,3.906150397676762e-05
COX6C,-0.001085858041847524
COX7A1,-0.0001156552747540651
COX7A2L,0.0005357111748292202
CP,-0.000106872984027811
CPA1,0.0007040512370145697
CPA2,8.091784021238e-05
CPB1,0.006834061954971872
CPB2,0.001234481968396683
CPD,0.001054915864229988
CPE,0.001965223543066671
CPLX1,0.004421647129207599
CPLX2,0.003058928418802406
CPLX3,0.001169225808680282
CPM,0.001731529485283144
CPN1,-0.00108178800723274
CPN2,0.002798435545087555
CPNE1,0.003745184028995664
CPNE6,0.0001233007465067375
CPNE7,-0.0002115484554031221
CPOX,-0.0003106774432618873
CPPED1,0.0029390785727118
CPQ,0.0005727293936427314
CPT1B,0.0001074524431589394
CPTP,0.0003013931901648174
CPVL,0.0002704566389510005
CPXM1,0.001286178456991932
CPZ,-0.0004315344244702395
CR1,0.001170221929128714
CR2,0.0002209772924231185
CRABP1,-0.0001597340928879247
CRABP2,0.003397352376058788
CRACR2A,0.0002018801688773336
CRADD,0.002848413573724389
CRAT,-0.0002361923905405763
CRCP,0.000613958193887112
CREB1,7.923968517723197e-06
CREB3L1,2.087529392215325e-06
CREB3L2,-0.0001780834543827752
CREB3L4,0.000911688718491212
CREBL2,-6.996622615820771e-05
CREBZF,1.265759406911242e-05
CREG1,0.0004349889787241507
CRELD1,0.003332995715398788
CREM,-0.0001744517006485059
CRH,0.000241235926475566
CRHBP,-0.001309562298352522
CRIM1,0.002186727840895501
CRIP1,0.005470851799145588
CRIP2,0.003868357956808827
CRIPT,-0.00101908078805907
CRISP2,-0.0002328239499521518
CRISP3,-0.0001036696187339447
CRISPLD2,-0.0005903929179687492
CRK,0.004013159969709909
CRKL,0.00458246459291104
CRLF1,0.004328003424182811
CRLF1|CLCF1,0.0001869431543070526
CRLF2,-0.0009336553659929128
CRLF3,0.0009855298473343231
CRMP1,0.0003292695273198853
CRNN,0.0001380544865930947
CROT,0.0002360055436709255
CRP,0.002418172017841215
CRPPA,0.0002838805335565993
CRTAC1,0.00165003851439443
CRTAM,0.002251424632348637
CRTC3,0.0006027113645695083
CRYAA,-0.0001567956586343514
CRYBA2,0.0004613259750802581
CRYBB1,0.0004610979887249699
CRYBB2,0.000120033191591048
CRYBB3,0.0002238915005478397
CRYGA,-0.0001729360492376075
CRYGC,9.827300900893334e-05
CRYGD,-0.0002527721580633227
CRYGS,0.002723024176107844
CRYL1,0.0003353157986789834
CRYZ,-4.71437101449837e-05
CRYZL1,0.0009617683338896927
CS,-0.0001809475184314357
CSAG1,-1.047570926472912e-05
CSAG2,-3.591225293208177e-05
CSDC2,-0.0005105296725145446
CSDE1,-0.0001559823422969522
CSF1,0.003221631691571174
CSF1R,0.001940258062576196
CSF2,-7.726322852280639e-05
CSF2RA,0.001898483123347148
CSF2RB,0.0001939111411472987
CSF3,0.0003241131587338786
CSF3R,-0.0002041872420482705
CSH1|CSH2,0.0004711232606470896
CSK,-0.0006333811418726399
CSMD1,0.0006353656681537021
CSMD2,0.002850785230205149
CSNK1A1L,0.001065756909617445
CSNK1D,0.0001125677960262716
CSNK1G1,-0.0004983792579451628
CSNK1G2,-0.0009657134909383399
CSNK2A1,-0.00106150033890186
CSNK2A1|CSNK2B,-0.0008171483304049459
CSNK2A2,-1.953504708320555e-05
CSNK2A2|CSNK2B,-0.001098958003677151
CSNK2B,-1.334915103610302e-06
CSPG4,0.0001969782434548787
CSRP2,0.001395670706510833
CSRP3,0.003950091642519885
CST3,-0.0004034947796053477
CST4,0.0007759912567841126
CST5,-4.863319874836065e-07
CST6,0.005635766281578741
CST7,-0.001314992639236145
CST8,0.002456763956912691
CSTB,0.003647161609885254
CSTF1,-0.0009149628574957274
CSTL1,-0.0003931178909679379
CT45A1,-4.903790937180832e-05
CT45A3,9.435446133564382e-06
CT55,-0.0002315142997356082
CT83,-0.001268142942380747
CTAG1A,0.001909654072177861
CTBP1,-0.0001610325036084856
CTCF,-0.0001666971216844039
CTDSP1,0.0007301977885590033
CTDSPL,-0.0009606877051996172
CTF1,0.004404449972151874
CTH,0.0002328980304415949
CTHRC1,0.00276181123720599
CTLA4,-6.24764834013693e-05
CTNNA1,0.0008682935877536
CTNNA2,0.0004720079550981938
CTNNA3,-0.0002347409178694206
CTNNB1,-0.0009931786828405152
CTNNBIP1,0.003336456424471734
CTPS1,0.0005653853727978363
CTRB1,-0.0002233884445219492
CTRB2,-0.004162640336745588
CTRC,-0.0002419304691489692
CTRL,-0.0009403977241658463
CTSA,-0.003179555269234774
CTSB,0.001028426361497417
CTSC,0.002089051376761454
CTSD,-0.001435883388627575
CTSE,0.000255089693217987
CTSF,-0.002702611150104645
CTSG,-0.001167415138659174
CTSH,0.0005820853973963792
CTSK,0.000174507987203097
CTSO,0.001633780137203946
CTSS,0.001234849281963255
CTSV,-0.001974258982160527
CTSZ,0.001139871433572309
CUBN,-3.979712015737239e-05
CUEDC1,-0.0002595980690252714
CUL1,0.0002616782024028502
CUL3,-0.0005663933107783783
CUL4B,0.0003683581053868149
CUL9,0.0001680552225091605
CUTA,0.001255129953793641
CUTC,-0.001183115894668737
CUZD1,0.0007425156711285049
CWF19L1,-0.0003707240095083729
CX3CL1,0.00019913268320788
CXADR,-0.0002332869939174324
CXCL11,-0.0002075238321703615
CXCL12,0.0004827615043940565
CXCL13,0.001245082179898426
CXCL14,-0.0009390224294901184
CXCL16,0.004332616350741936
CXCL17,-5.939762462726198e-05
CXCL2,-0.000723502077470361
CXCL3,-0.0004741392394312882
CXCL5,-9.51957380105112e-05
CXCL6,0.0008293506334194767
CXCL8,0.001843281923211568
CXCL9,0.001206317163295353
CXorf38,0.0001205513930963112
CYB561D1,0.0001656246559365747
CYB5A,0.0006015724334131788
CYB5D2,0.0008561698892697462
CYB5R1,-0.0001995789210270934
CYB5R2,-0.000363222652008094
CYB5R3,-0.0004635347076559275
CYB5R4,-0.0007067378244020432
CYBC1,0.001499508676451262
CYCS,0.000636016752701488
CYGB,0.0004770696032159166
CYLD,-0.0001432918624416052
CYP2C19,-4.891226615543913e-05
CYP3A4,0.001721299315582354
CYREN,0.0003560692854662854
CYRIA,-0.0004086021502301952
CYRIB,0.003146795714106168
CYSRT1,0.0003132171660921081
CYTH1,-0.0004338959490859429
CYTH2,0.0001044233289117838
CYTH3,-0.0003596302275604823
CYTH4,0.0004109490187032765
CYTIP,0.0002773264572896146
DAB2,-0.0004781979121188116
DAG1,0.001187266842733548
DAO,1.795233994903888e-05
DAP,-0.0009369133267556668
DAPK1,-0.000982779030011555
DAPK2,-0.0006501125460585307
DAPK3,6.37238511832087e-05
DAPP1,-8.452521059424263e-05
DARS1,0.002149206390557447
DARS2,-0.0005769603556002784
DAXX,-3.180869470126036e-05
DAZAP1,-0.0006472697679198878
DBI,0.002285554055644749
DBNDD1,0.0001247392172541586
DBNDD2,0.0009148490514572213
DBNL,0.003887700561434647
DBT,-0.0008680992007525239
DCAF11,-7.209910744293562e-06
DCAF12,0.0003677859060257224
DCAF5,1.422429208333934e-05
DCBLD1,-0.0008088692603609929
DCC,0.001846503190648156
DCK,-0.0003603930740450234
DCLK1,0.004591898761762881
DCLK3,0.0001837083127987947
DCN,0.0001499694583465077
DCP1A,0.0003959746582423922
DCP1B,-7.39306715578862e-05
DCPS,0.0005875500445628799
DCT,0.0004050054294454127
DCTD,0.0004959116223855568
DCTN2,0.0005631914125036598
DCTPP1,0.003478306476414835
DCUN1D1,0.004390177211123944
DCUN1D2,-9.337078690677087e-05
DCUN1D3,0.0001576026866304383
DCUN1D5,0.002614638570037656
DCXR,0.0003922163891179831
DDAH1,0.00372537796539814
DDC,-0.0001112134994671311
DDHD2,0.000838676062191467
DDI1,-5.060806915466312e-05
DDI2,-0.0003164274767855843
DDIT3,0.0002460734251287176
DDIT4,2.580681471424959e-05
DDOST,0.003463488275925946
DDR1,-0.00138851654481178
DDR2,0.00119687244485174
DDRGK1,0.002971336683631179
DDT,8.779021110051634e-05
DDX1,-0.0008504571370149175
DDX19A,-0.0008869237413298899
DDX19B,-0.0004753789898984827
DDX23,-0.000643386670008138
DDX25,0.0001091012921630184
DDX39B,0.0004891963524207345
DDX58,0.0001481940005713988
DDX6,0.0006707848158064299
DEAF1,0.001791214898435549
DECR1,-0.0004771446879930066
DECR2,0.0001850521034685101
DEF6,-0.0003320697784148166
DEFA1,-0.0006834560248987462
DEFA3,-0.0002955573683770256
DEFA5,-0.0009291360506297264
DEFB1,0.001831031325517307
DEFB103A,-0.0001733679436454511
DEFB104A,-6.491336966655367e-05
DEFB106A,-0.0002200409331646637
DEFB107A,4.498268516478049e-05
DEFB108B,-2.125513104776777e-05
DEFB110,-0.0001068387316537803
DEFB112,-0.0001588210574280588
DEFB113,0.001220596046040744
DEFB115,-0.0001856830345720763
DEFB116,-0.0001609459105480448
DEFB118,-0.0001649550741303228
DEFB119,-7.324125976646057e-05
DEFB121,0.0001367269828876715
DEFB125,-0.0001486381680749318
DEFB127,3.755367174283873e-05
DEFB128,-0.0001160621458906616
DEFB129,-0.0002463565902467933
DEFB132,-0.0005455845230607797
DEFB135,0.0002927949482531206
DEFB136,0.000111219676842415
DENND10,0.001000847193039312
DENR,-0.000153964786989316
DEPP1,-0.000712929473413268
DERL1,0.0001380374823931308
DES,-0.0004306284883697364
DESI1,0.0001244284556081418
DFFA,0.0004793445156470085
DGCR2,-5.601568343359429e-06
DGCR6,0.0002520789232040785
DGKB,0.0009529124433841821
DHFR,0.0003777664138906773
DHH,0.0004606867734379422
DHODH,-7.883571981913464e-05
DHRS11,7.80869934611756e-05
DHRS3,0.0006008358247879358
DHRS4,0.000358259225713656
DHRS9,0.004029627403829487
DHX38,-3.46808265489746e-05
DHX58,-0.0001526916831803408
DHX8,-0.001101883738853036
DHX9,-0.0009315893615558119
DIABLO,-0.000305080740629363
DIAPH1,0.0008910619276990843
DIDO1,-9.849246592214733e-05
DIMT1,-8.131081568621714e-05
DIPK1C,0.0008687743791438577
DIRAS1,2.351350332811677e-06
DIRAS3,5.884503177326044e-05
DIXDC1,-4.200119742216726e-05
DKK1,-0.0006810574412538889
DKK2,0.006462958315189536
DKK3,0.002383306541081785
DKK4,0.004650983283924992
DKKL1,-0.0004167253698073252
DLAT,9.294689997103707e-05
DLD,0.001282235392496402
DLG2,0.004859248196268655
DLG3,-6.3623835170608e-05
DLG4,0.001445887923273131
DLGAP4,-0.0002401715093031751
DLK1,0.002465108316607618
DLK2,0.002663145797547266
DLL1,0.002619665816087381
DLL3,0.0003857201319823385
DLL4,0.0007901735144293228
DLST,0.000779310587275779
DLX2,6.58003565379049e-05
DLX3,8.156141006898845e-05
DLX4,-2.506449628197065e-05
DMBT1,-0.0002814062692637186
DMC1,0.001081068926486543
DMKN,0.002218895276450064
DMRTB1,-4.873491620928347e-05
DMRTC2,-0.0007568088076636526
DMTN,0.0001603987929325843
DNAI1,-0.0002140597594159239
DNAJA2,-4.29468263811648e-05
DNAJA4,0.0003079865111497329
DNAJB1,-8.685535497358298e-05
DNAJB11,0.002769783319207608
DNAJB12,0.002982589885527966
DNAJB13,-0.0001758700720535606
DNAJB14,0.001272108896041253
DNAJB2,0.0008328914512254319
DNAJB3,0.0006872131222365608
DNAJB4,8.125066639463657e-05
DNAJB6,-4.742711768849234e-05
DNAJB8,0.003988774359167772
DNAJB9,0.00304493047009625
DNAJC1,2.401657184128434e-05
DNAJC10,0.001854038368705567
DNAJC11,-7.311155682031666e-05
DNAJC12,0.0001961710302596627
DNAJC15,-0.00021662038390784
DNAJC16,0.0005329935466664759
DNAJC17,-0.000550868080728999
DNAJC18,0.0009972470185501778
DNAJC19,-0.001152216920915538
DNAJC27,9.406992490783056e-05
DNAJC30,-0.000585866518102811
DNAJC4,0.0001744467335203385
DNAJC5B,0.003231798477680721
DNALI1,-0.0001009670297700487
DNASE1L2,0.003506956027561947
DNASE2B,-1.775897090547901e-05
DNER,0.001953071978921249
DNM1,0.003424774708017358
DNM1L,0.0002778793454329341
DNM2,0.001460441822915381
DNMT3L,-0.0002382500998669188
DNPEP,-0.0005198924614499854
DNPH1,-0.001000348100035755
DOC2B,0.002846260392561081
DOCK2,0.0009806280841630922
DOCK9,-9.331828218790227e-05
DOHH,0.0003634969744088909
DOK1,-0.000928151683067296
DOK2,-0.0008190256771214958
DOT1L,0.001215252416705572
DPCD,-0.0002890523659724845
DPEP1,0.000385979231274439
DPEP2,0.00506610170362363
DPH2,0.0001222338670197458
DPH5,1.596489786060482e-06
DPH7,0.0001517101284233532
DPP10,-0.000145591219613064
DPP4,0.0002653296165713045
DPP6,-5.417814730913843e-05
DPP7,-0.001226326776822937
DPPA4,-0.0001470656158020957
DPT,0.004026673618672851
DPY30,0.001685936124675865
DPYS,0.0003948926218198452
DPYSL3,0.001453680319834557
DPYSL4,-4.130098007332495e-05
DPYSL5,0.0004585877563566157
DR1,0.000785236596672003
DRAP1,-0.0008330420203945592
DRAXIN,0.0004956032213098352
DRG1,-7.309806164375244e-05
DRGX,1.627727967764678e-05
DSC1,0.0002942544983490382
DSC2,0.004112094749763135
DSC3,-8.95698584476717e-05
DSCAM,0.0008561833711229199
DSCAML1,0.001469980963201563
DSCC1,0.0001885126977371487
DSG2,0.002299517005052197
DSG3,-0.001098591151646091
DSG4,4.658792739094378e-07
DSTN,0.004128633804961378
DTD1,0.004151069598330436
DTD2,0.001879240336009116
DTNA,0.001078179802794011
DTNBP1,2.351125333837778e-07
DTX1,-1.095718238535165e-05
DTX3L,-0.001047331278427877
DTYMK,0.0003467534962493504
DUPD1,0.0004861163115181122
DUS2,0.0001086314453814645
DUSP10,0.0005758516020582608
DUSP13,-0.0003434314109230764
DUSP15,0.0003175334880957417
DUSP16,0.0003273585984160843
DUSP18,-6.965107471376132e-05
DUSP19,-5.866167403674439e-05
DUSP21,0.000998678947056465
DUSP23,-0.0002227943203410247
DUSP26,0.001360613883164519
DUSP28,0.0009789648219280392
DUSP3,-0.0001148909780439539
DUSP4,-3.891883875908683e-05
DUSP6,-0.0004568747157994064
DUT,0.00165823596598559
DVL2,0.0013993762999865
DYNC1LI1,0.0002899102813663409
DYNC1LI2,-8.45705575641525e-05
DYNLL1,-0.0002759171247328804
DYNLL2,0.003074700052301535
DYNLRB1,-0.0005405190084477345
DYNLRB2,0.0004457667164563929
DYNLT1,-0.0009230421132496075
DYNLT3,-0.0004883972630290322
DYRK1A,0.0003864456392704915
DYRK2,-0.000143422154591878
DYRK3,-0.0002921820228047135
DYTN,0.0003974137866977813
E2F5,-9.923979629457301e-05
EBAG9,0.001717674369558556
EBI3,0.004208003148876632
ECE1,-4.597101426939103e-05
ECEL1,9.600462676812435e-05
ECH1,0.0001306710876316009
ECHDC1,0.0002414606372390967
ECHS1,0.001388384373660314
ECI1,0.002781238575133641
ECI2,-0.0001577585564682825
ECM1,0.002327724434271148
ECRG4,-0.0007565301372157541
EDA,0.000143792628937041
EDA2R,0.00840619367790624
EDAR,7.3900949327778e-05
EDC4,0.001418979614767503
EDDM3A,0.0007690813430535957
EDDM3B,-9.483936701914043e-05
EDEM2,-4.140475418067264e-05
EDF1,-0.001007471509484013
EDIL3,-0.002015354649374456
EDN1,-0.0001113876983545104
EDN3,0.0001971100056352956
EEA1,-6.488219895577646e-05
EED,-0.0007140496013003789
EEF1A1,0.001426338071346908
EEF1AKMT1,0.0005001282474137401
EEF1B2,-0.0002613003313115565
EEF1D,0.002663427287447009
EEF1E1,-0.0002295029779266925
EEF1G,-0.0007533135253532952
EEF2K,0.0003571806741547066
EEF2KMT,0.0004489718693044061
EFCAB1,0.002408246378422631
EFCAB14,0.004357630718525214
EFEMP1,-0.0005648689946490261
EFHD1,0.007612665122540341
EFHD2,0.003779562930592653
EFNA1,0.001476718424014396
EFNA2,0.002826286324346633
EFNA3,0.00302549328541119
EFNA4,0.002101754013598351
EFNA5,0.003166761049310609
EFNB1,0.003419571175812576
EFNB2,-0.0003205830048274455
EFNB3,0.002609891593569629
EFS,-0.0001575161823524203
EGF,0.0003137955567194335
EGFL6,0.0002639650706093184
EGFLAM,0.001942432911575259
EGFR,0.00202845625353086
EGLN1,-0.0009443145225607395
EGLN2,0.0007544041715087025
EGLN3,0.0002211331916889547
EHBP1,0.0003500331536292809
EHD1,0.003365688704678393
EHD2,0.00924278746590803
EHD3,0.004502437792050099
EHD4,-9.808102000171903e-05
EHF,-4.502568187976951e-06
EHMT2,-9.435015841404561e-05
EID3,-9.036318698416932e-05
EIF1,0.001467951934774176
EIF1AD,0.0003386355097788326
EIF1AX,-0.0001200554298797953
EIF1B,1.323601899940234e-05
EIF2A,-0.0001668382167592834
EIF2B1,-0.0006271914497786129
EIF2S1,0.001935852445901381
EIF2S2,-0.0008916724871892961
EIF3B,0.0001337073533912678
EIF3G,0.004326147361698674
EIF3J,1.49217888166161e-05
EIF3M,0.001016139881091725
EIF4A1,0.003630385818036149
EIF4A2,0.005040590872181498
