gene,Beta
EARS2,-0.182923036271418
ECH1,0.868100469732645
ECHDC1,-0.451337988822947
ECHS1,1.32426304997512
ECI1,0.0308918782807253
ECI2,0.472386635529231
EDF1,-1.17803661558081
EEA1,1.36952229475781
EEF1A1,-1.17425703311635
EEF1A2,-1.23098541711814
EEF1B2,0.0607931688239328
EEF1D,-0.55021025083174
EEF1E1,0.910954133110901
EEF1G,-1.20545258255081
EEF2,-1.79857171047174
EEFSEC,-0.505461525449388
EFHD2,-0.134825771014634
EFR3A,0.00990447184964816
EFR3B,1.08088830688469
EFTUD2,0.522374192718995
EGFR,-0.281853838000272
EHD1,-1.23951813159415
EHD2,-0.674978249008997
EHD3,0.244879347272091
EIF1,-0.294813073152244
EIF1AX,-0.274526303942352
EIF1B,0.0272857027235203
EIF2AK2,-0.214220662643303
EIF2B1,0.279439242593329
EIF2B2,-0.0297029295156823
EIF2B3,0.182189242115921
EIF2B5,0.0917861486079028
EIF2S1,-1.24987624220525
EIF2S2,-0.104132571497546
EIF2S3,-0.321890471782002
EIF3A,-0.395643979993284
EIF3B,-0.652894521460309
EIF3C,0.115839790736553
EIF3D,-0.455406479478761
EIF3E,0.035567149100032
EIF3F,0.0399484431742326
EIF3G,-0.299131633745345
EIF3H,-0.494797172279288
EIF3I,-0.480754672078207
EIF3J,-0.0671401707897203
EIF3K,0.972396089722081
EIF3L,0.121662805312238
EIF3M,0.312371417572945
EIF4A1,-1.35992416075279
EIF4A2,-3.64207143250651
EIF4A3,-0.998890234871517
EIF4B,0.354410512875778
EIF4E,0.0986595537162773
EIF4EBP2,0.43756078755415
EIF4G1,1.39874240210604
EIF4G2,-0.342486245396848
EIF4G3,-0.0713410559427294
EIF4H,1.37527972399543
EIF5,-0.876409823109099
EIF5A,0.14913748178134
EIF5B,-0.481144352518227
EIF6,-0.0985733476896726
ELAVL1,0.163070254224571
ELAVL2,0.325442010519362
ELAVL3,-0.958442681860646
ELAVL4,-0.160469430894857
ELMO1,0.308083758523972
EMC1,0.0213829488061614
EMC2,-0.34440652739604
EMC7,-0.0853510579372011
EMC8,-0.107745838883706
EMD,0.834421749135034
EML2,-0.355724092685322
ENAH,-0.0630359580319182
ENDOD1,-0.290233448371638
ENO1,-1.29071744768786
ENO2,-0.298013821851682
ENOPH1,-0.657261231062887
ENPP6,-0.363026354849714
ENSA,0.450419061489638
ENY2,0.0657756035324022
EPB41,-0.321903719473847
EPB41L1,-0.2953131940904385
EPB41L2,-1.68297166044053
EPB41L3,0.6925071556604511
EPDR1,-0.542313490644527
EPHA4,1.15149884136523
EPHB2,0.265373742717978
EPHX1,0.145058638424067
EPHX2,-0.124006534883295
EPHX4,0.235611589664565
EPM2AIP1,0.50722431997854
EPN1,1.456870344910159
EPN2,-0.0915739389355673
EPN3,0.109655448928578
EPPK1,-0.199888415404951
EPRS,-1.27608755170523
EPS15,-0.176557585672073
EPS15L1,1.84104412675465
ERAP1,-0.0671390785031008
ERBB2IP,0.28133032237963
ERC2,0.0231414894117112
ERGIC1,0.0671190363470867
ERH,-0.839361545201842
ERI3,0.562482064841326
ERLEC1,0.206730923771133
ERLIN2,-1.38311672302274
ERMN,-0.570636930903663
ERO1L,1.00683965486501
ERP29,0.0279771587114853
ERP44,0.244113545614686
ESD,-2.03660142205146
ESYT1,-0.594920743256682
ESYT2,0.321883608339194
ETF1,-1.1841661503042
ETFA,0.702924190980725
ETFB,0.861207049009919
ETFDH,0.291969073550857
ETHE1,-0.4488450337274
EVL,0.562006130452689
EWSR1,-0.0858883905010313
EXOC1,0.167983882935195
EXOC2,-0.00699111746587864
EXOC3,-0.241319996908317
EXOC4,0.0240159614424748
EXOC5,1.21613630262522
EXOC6B,-0.0129047505706445
EXOC7,-0.442072990805768
EXOC8,0.10978884198636
EXOG,-0.0371987327592792
EZR,-1.19613327282331
F13A1,-0.113508976628887
F3,0.0569782370676191
F5H5P2,0.247133989490687
F8A3,0.0385304681116977
F8W031,-0.0884291983600072
FAAH,-0.349593785312373
FABP3,-0.725560459820753
FABP5,-1.40310212550603
FABP7,-0.85311014611752
FAF1,-0.158182247013625
FAF2,-0.0184210985387398
FAH,-0.64961332526485
FAHD1,1.10092876344276
FAHD2A,0.516514314674174
FAIM2,-0.00351528624366929
FAM114A2,0.0259947837347507
FAM120A,-0.517884128086773
FAM126B,0.704140650354862
FAM131B,0.118980856079264
FAM134A,0.178142416061598
FAM136A,-0.00567017045172159
FAM162A,1.6989685890016
FAM169A,-0.163200526104978
FAM171A1,0.535367484687776
FAM171A2,0.709199680397221
FAM171B,0.216066726476397
FAM175B,0.450906706158387
FAM195B,0.373289003791905
FAM208B,0.091341534268786
FAM213A,0.172326637237685
FAM213B,0.568847314119239
FAM21A,0.310340815834619
FAM3C,0.0635798852613347
FAM45A,-0.654832992614935
FAM49A,1.61031447939939
FAM49B,0.944336399546298
FAM81A,0.245037570786621
FAM98A,-0.308003118215126
FAM98B,-0.0804344810176694
FARP1,0.0999871878637657
FARSA,1.66763210947079
FARSB,2.75032322958786
FASN,-2.29170697440675
FAU,-0.0468018542099833
FBL,-0.119655336466963
FBXL16,0.991087600268804
FBXL18,0.115812963052274
FBXL20,-0.366707459449221
FBXO2,-0.745983020167355
FBXO21,0.276878582434144
FBXO41,0.870750275184157
FBXO44,-0.16750962575286
FDPS,-0.957304024144627
FDX1L,0.810792678308416
FDXR,0.143211881418113
FECH,0.299399362775786
FERMT2,-0.315971888037894
FGA,-0.173882910665248
FGB,-0.16429418948735
FGF1,-0.179445559740058
FGF12,-0.0186065540046479
FGFR1OP2,-0.0524967505164795
FGG,-0.180084686584605
FH,-0.510029840546174
FHIT,-0.386775029906501
FHL1,-1.46406048356802
FIBP,-1.33896106744532
FIS1,0.516193510183676
FKBP15,-0.352476397430815
FKBP1A,-0.021503527809435
FKBP1B,-0.0248889917474787
FKBP2,-0.396737853708954
FKBP3,-0.357661355242055
FKBP4,-1.43288009558867
FKBP5,-0.525177500008538
FKBP8,0.50226549523607
FLII,-0.285961759426246
FLNA,-0.552283159527835
FLNB,-0.340336874567986
FLOT1,0.220828918084758
FLOT2,0.485148912028454
FMN2,0.85282096557754
FMNL2,-0.410635657585248
FMR1,-0.0387536828631844
FN3K,-0.514192349717473
FN3KRP,-0.676419907892293
FNBP1,-0.167876999331772
FNTA,-0.0258394579992863
FRRS1L,0.770641800585103
FSCN1,0.290658818570031
FSD1,1.1178204458628
FSD1L,-0.436877543466665
FTH1,0.0417189134059215
FTL,-0.403434604557911
FTO,-0.104902606190206
FUBP1,-0.311138825314654
FUK,0.110938647713951
FUNDC1,0.0838158000126911
FUNDC2,0.387120032467635
FUS,0.610409158912989
FXR1,0.330438213654566
FXR2,-0.243997568019278
FXYD1,-0.528832854677896
FXYD6,0.423072088823023
FYN,0.136543168991032
G3BP1,-0.16239382539526
G3BP2,1.28527200391754
G6PD,-1.48813458392647
GAA,-0.222606388095645
GABARAPL1,-0.51020892793787
GABARAPL2,-1.05100998016995
GABBR1,0.622959313137032
GABBR2,0.956446262653217
GABRA1,1.53108445270777
GABRA3,-0.242317812459433
GABRB1,0.444636876270713
GABRB2,1.04097045132933
GABRB3,0.580090603728591
GABRG2,0.714132997197989
GAD1,0.593394587832362
GAD2,0.737569123344486
GAK,-0.199782592140052
GALC,-0.40868388182833
GALE,-0.459514795672882
GALK1,-0.80433778927695
GAMT,0.00961039696966246
GANAB,0.499760759679018
GAP43,1.61595832284422
GAPDH,-1.5204662333508137
GAPVD1,0.0700750382445634
GARS,-1.51210785334023
GART,-0.24303866388947
GAS7,0.880295179555041
GATM,0.192057194261617
GATSL2,0.337268389468139
GBA,0.341332367210417
GBA2,0.122978208397532
GBAS,0.798274675654125
GBE1,-0.219469614970761
GC,-0.162458211080053
GCA,-0.657510113841857
GCDH,0.490889191227457
GCLC,-1.54524334862914
GCLM,-0.645615579351103
GCSH,0.153829112251151
GDA,1.02064799703577
GDAP1,2.3052547120093
GDAP1L1,1.12563866814778
GDI1,-1.28496112089332
GDI2,-1.50954599899189
GDPD1,0.263373492103872
GET4,-0.149121671772156
GFAP,-0.6096239040640554
GFM1,0.11865352545159
GFRA2,1.08716353020948
GGA3,0.628556898073845
GGCT,0.565989717575461
GGH,0.515618256775966
GGT7,0.5210403087381
GHITM,-0.0128033099720678
GIPC1,-0.74761175496576
GIPC2,0.023661709238202
GIT1,0.627543514872554
GIT2,-0.186227637492294
GJA1,-0.392814722400694
GJB6,0.236133330887311
GK,1.19297590279283
GLG1,0.403162318326867
GLIPR2,-0.623252101449718
GLO1,-2.80665754346669
GLOD4,-2.03661996242399
GLRX,-1.68450752956195
GLRX3,-0.380061864330075
GLRX5,0.468900149870611
GLS,1.61413035825325
GLS2,0.742134795287676
GLTP,-0.533375953480653
GLUD1,0.0146327816885058
GLUL,-0.0360597160993348
GLYR1,-0.148422786690633
GMDS,-0.572897500436065
GMFB,0.189808001171454
GMPPA,-0.210666035379348
GMPPB,-0.789635544866148
GMPR,-0.227733340948183
GMPR2,-0.572111073082424
GMPS,0.461404782112136
GNA11,-1.01348887505681
GNA13,-1.62230077058962
GNAI1,2.82980045076563
GNAI2,0.391967779649986
GNAI3,0.768856803615596
GNAL,-1.00582275331028
GNAO1,0.5389189762571034
GNAQ,-1.9939284175705
GNAS,-0.935223467718059
GNAZ,1.41756735025111
GNB1,0.47311480800113953
GNB2,0.8338405343270071
GNB2L1,0.105115915367877
GNB3,-0.0398872234066202
GNB4,0.252985741607169
GNB5,2.23868556294815
GNG10,-0.283567595538511
GNG12,-0.321453292716337
GNG13,-0.108227968378505
GNG2,0.429781473531983
GNG3,0.0754286884923353
GNG4,0.509753548907297
GNG5,-0.124195605956235
GNG7,0.23088447201085
GNL1,0.511484022931264
GNPDA1,-1.4196841900833
GNPDA2,-0.221466322889462
GOLM1,-0.323015863170816
GOPC,0.247949269422224
GORASP2,-0.59886549080554
GOSR2,0.00103643115639691
GOT1,-2.26390031849227
GOT2,0.164048265750184
GPC1,0.245962163101517
GPD1,-0.56172086660762
GPD1L,-0.0887127518854661
GPD2,0.0624739818589656
GPHN,0.947120850241045
GPI,-1.1239810594999
GPM6A,1.51010600498407
GPM6B,1.0547657366092995
GPR158,0.0983666713611525
GPR37L1,0.430540285791206
GPRC5B,-0.372734972998854
GPRIN1,0.166984634256081
GPS1,0.275891467855669
GPSM1,0.0451466991775475
GPX1,-0.320802515373594
GPX4,-0.213506795978713
GRB2,-3.72624591820375
GRHPR,-0.936271959349089
GRIA1,0.392514543218345
GRIA2,1.73598558464413
GRIA3,0.9521303159286805
GRIA4,0.2112426490732
GRIK2,0.406845871025565
GRIN1,0.321594605645772
GRIN2A,0.102329319302883
GRIN2B,0.566144494295926
GRIPAP1,1.18679040773513
GRM1,-0.132132201346962
GRM2,0.60495082813301
GRM3,1.77625184695168
GRM5,-0.325462430205965
GRM7,-0.173878179546681
GRPEL1,0.255843600523457
GRSF1,-0.3690623768533
GSK3A,0.465505609960663
GSK3B,2.89372689810077
GSKIP,0.0849713226012239
GSN,-1.26400490768835
GSPT1,-0.86488719867666
GSR,0.406078770909701
GSS,0.323889974945622
GSTK1,-0.30618992137178
GSTM1,-0.069688401945938
GSTM2,-0.488994106527373
GSTM3,-0.30489906004969
GSTM5,0.0248235385960961
GSTO1,-0.756623550840272
GSTP1,-1.70014100273337
GSTT1,0.00687736624171267
GSTT2B,-0.0382962899827068
GSTZ1,-0.172429080922802
GTPBP1,0.285895265077173
GUCY1A2,0.0138639972320481
GUCY1A3,0.0320608640853882
GUCY1B3,0.428312991944534
GUK1,0.0057427770068467
GYG1,-0.357646159323235
GYS1,-0.146209836735148
H0Y858,-0.27226500762829
H0YIV9,0.094195571341995
H1F0,-0.440632748412025
H1FX,-0.329636437253533
H2AFV,-0.889187117944639
H2AFX,-0.492101754398506
H2AFY,-1.18152281506062
H2AFY2,-0.224186863866267
H3BN98,0.508499680864497
H3F3B,-0.666285265096443
HABP4,0.316769599779842
HADH,1.17220139934365
HADHA,-0.295380551478539
HADHB,-0.362863737602142
HAGH,2.10407355600917
HAPLN1,-0.710361981051827
HAPLN2,-0.559824464567045
HAPLN4,-0.0923309704177271
HARS,-0.0961732025557903
HAX1,-0.0474568304270469
HBA2,-0.412367727757948
HBB,-0.445976455697993
HBD,-0.277768187520785
HBG2,-0.0907237024573019
HBS1L,-0.576398042621672
HCN1,0.635514133194148
HCN2,-0.0334346322617986
HDAC2,-0.204722574793128
HDDC2,-0.125179889350695
HDGF,-1.3314606483983
HDGFRP2,-0.448462542880595
HDGFRP3,-0.409412367133445
HDHD1,-0.280166841354444
HDHD2,-0.7538132358985781
HDHD3,0.133130992489221
HDLBP,0.0309715318186767
HEATR5B,0.123475341864352
HEBP1,-0.708473651225018
HEBP2,-0.774276281647757
HECTD3,-0.145616150939309
HECTD4,0.161020407890615
HECW2,0.239577802725982
HEPACAM,-0.521922971815036
HERC4,0.26095053505405
HEXB,-0.186487828517645
HGS,1.97876355096584
HHATL,0.122430891273277
HIBADH,0.121309743396497
HIBCH,-0.528557486067004
HIGD1A,0.469337374032375
HIGD2A,-0.174027948009374
HINT1,-0.708223705147477
HINT2,0.735274289716781
HINT3,-0.296061995198868
HIP1,-0.34822246255528
HIP1R,-0.0900909925112508
HIST1H1C,-0.0622396974716164
HIST1H1E,-1.08200414119016
HIST1H2AC,-1.53866567745474
HIST1H2BM,-1.10697354487723
HIST1H4A,-1.19641433266178
HIST2H2AA4,0.018222630441546
HIST2H2AB,-0.510879402707067
HIST2H2BE,-1.54092114962613
HIST2H3PS2,-0.660943761754169
HK1,5.27730305689284
HKDC1,0.0117950631251757
HLA-A,0.334833822378031
HLA-B,-0.104676208676231
HMGB1,-0.879192215405617
HMGB2,0.0374965494342062
HMGCL,-0.103377207970845
HMGCS1,-0.13463946066396
HMGN2,-0.275915963552758
HMOX2,0.630929808358971
HN1,0.710280708012779
HNMT,-0.429807381011517
HNRNPA0,0.20014666280747
HNRNPA1,-0.531635044083427
HNRNPA2B1,-2.21038747141428
HNRNPA3,-0.714535074200753
HNRNPAB,-0.612745022790191
HNRNPC,-1.51573968950137
HNRNPD,0.0229266310441486
HNRNPDL,0.582860935324761
HNRNPF,-0.850671845534712
HNRNPH1,-0.615900506897897
HNRNPH2,-0.852803445862931
HNRNPH3,-1.51096592271388
HNRNPK,-1.0444226405895336
HNRNPL,-1.41520104974671
HNRNPLL,0.434273820538379
HNRNPM,-1.97634200488241
HNRNPR,-1.38078897666251
HNRNPU,-0.793486179806382
HNRNPUL1,-0.0815007582347188
HNRNPUL2,-0.311989129462713
HOMER1,2.25259847076594
HOOK3,0.0307301260139792
HOPX,-0.0682792666166937
HP,-0.0371492559847157
HP1BP3,-0.993840054928665
HPCA,1.53643099797151
HPCAL1,1.58245356868728
HPCAL4,0.0598686514203661
HPRT1,1.72153975666806
HPX,-0.0948295052951835
HRAS,0.768833606758406
HRSP12,0.0273821851493186
HSBP1,-0.102141180511942
HSD17B10,-0.406317601839015
HSD17B11,-0.0260166076316488
HSD17B12,-0.359775239841764
HSD17B4,-1.27751057539683
HSD17B8,-0.307227307413062
HSDL1,0.207618144533271
HSDL2,-0.928710426344633
HSP90AA1,-1.30335799979551
HSP90AB1,-1.0644775030619
HSP90AB2P,-0.468496464424682
HSP90AB4P,-0.126642775045058
HSP90B1,-0.595017585498738
HSPA12A,-0.0673656744596451
HSPA12B,0.0969309264128402
HSPA1B,-1.13291326321772
HSPA2,-1.19386543046136
HSPA4,-0.453178395104383
HSPA4L,-0.135961559260739
HSPA5,-1.09391776003053
HSPA6,0.0137467961511858
HSPA8,-0.4099522637624474
HSPA9,0.144187489016401
HSPB1,-1.0056587081192
HSPB6,-0.755609217375867
HSPB8,-0.177595860911634
HSPBP1,0.278206099802564
HSPD1,2.004371216694
HSPE1,-0.0616398924784731
HSPE1-MOB4,0.848895629490485
HSPG2,0.256245961632527
HSPH1,-0.302324174652504
HTATSF1,-0.180638342357436
HTRA1,-0.129584026003291
HTRA2,-0.107039474848698
HTT,0.236836368563303
HUWE1,0.568901994283469
HV305,-0.14024369752888
HYOU1,1.44211714704304
IAH1,-0.162856560705429
IARS,1.48402394394538
IARS2,0.677764363134021
ICA1,0.537514848085474
ICAM5,0.750427424110933
IDH1,-1.16146604247996
IDH2,2.86438330676875
IDH3A,1.54211558244562
IDH3B,1.08747685550524
IDH3G,1.66549541680157
IDI1,0.426798030480099
IDS,0.134687192850443
IGBP1,0.234984748823477
IGHA1,-0.0924194027969522
IGHG1,-0.139552860924303
IGHG2,-0.101668114011836
IGHG3,-0.0694201808735813
IGHG4,-0.0554539316409743
IGHM,-0.0200233575607442
IGKC,0.111074591260752
IGKV3-11,-0.125601735350709
IGLC2,-0.107445960208033
IGLON5,-0.0478302489173632
IGSF21,-0.427389155842551
IGSF8,1.00727434150016
IGSF9B,0.113943581632765
ILF2,-2.36765792161076
ILF3,-2.73605891654787
ILK,-0.63478422723871
ILVBL,-0.684754268451249
IMMT,1.1845265961950657
IMPA1,-2.43567165909991
IMPAD1,-0.537223008702746
IMPDH2,0.0249682790098746
INA,-1.31505997804948
INF2,0.0406068846527234
INPP1,-0.225191747765942
INPP4A,0.267542242598494
INPP5A,0.418689614199681
INPP5K,-0.114764603512255
IPO5,1.09857527227946
IPO7,0.591470984633654
IPO9,-0.101209111954674
IQGAP1,-0.540803225295992
IQSEC1,1.01030802323859
IQSEC2,-0.233419792763602
IRGQ,0.731483314514596
ISCA1,0.198195248148383
ISCA2,0.658559839145031
ISCU,1.47797056860874
ISOC1,-0.485039141565121
ISOC2,-0.125641346538753
IST1,-0.249949690545277
ISYNA1,-0.312333870290528
ITCH,0.303570948168432
ITFG1,0.285879511014329
ITGA6,-0.437399432235806
ITGA7,-0.286288853566944
ITGAV,-0.906745570126855
ITGB1,-0.610724373390531
ITGB8,-0.904348455935967
ITIH4,-0.148317153934646
ITM2B,-0.0648870801285313
ITM2C,0.119654502500065
ITPA,0.20013828506499
ITPK1,0.628480556593207
ITPKA,0.547275445475899
ITPKB,-0.768856079998631
ITPR1,0.0901221987069882
ITPR2,-0.132981978149204
ITPR3,-0.245585096515035
ITSN1,1.03024353784821
ITSN2,0.846949329799376
IVD,0.43243442064627
JAM2,-0.244382372847903
JAM3,-0.269886419175676
KALRN,0.302585936088712
KARS,-1.53194865981211
KATNAL1,0.544503040691619
KATNAL2,-1.16766442702682
KATNB1,0.603785638584645
KBTBD11,0.717633424497167
KCMF1,-0.155658018830696
KCNA1,-0.353841127056794
KCNA2,-0.957110462285229
KCNAB2,-1.31433902757142
KCNC1,0.0303509845666379
KCNC2,0.0263664559752596
KCNC3,-0.438797918967673
KCND3,-0.118668813576879
KCNIP2,-0.0776303735292342
KCNIP4,0.164249891547331
KCNMA1,0.21816356662699
KCNQ2,0.191146988367286
KCTD12,-0.403639266511377
KCTD16,0.385826089993644
KCTD8,0.0906292088439825
KDSR,-0.106686151581425
KHDRBS1,-0.25138119848132
KHDRBS3,0.117054615781434
KHSRP,-0.816858781711476
KIAA0195,-0.130566817221053
KIAA0196,-0.271018646807863
KIAA0368,-0.00297842450368172
KIAA0513,1.37260456512147
KIAA1033,-0.151098512630621
KIAA1045,2.97243939037635
KIAA1107,0.589429692842286
KIAA1211L,0.814192778802222
KIAA1217,0.196144930795343
KIAA1244,1.1517871608603
KIAA1279,0.00980564830454942
KIAA1468,1.48130919193253
KIAA1549L,0.801825209136536
KIAA1598,-0.310400327796749
KIF1A,0.211380783688454
KIF21A,1.50353504054267
KIF2A,0.232084653494022
KIF3A,-0.1743857189419
KIF3B,-0.197462794026303
KIF4B,-0.0595878972918742
KIF5A,-0.0102095941001584
KIF5B,-1.65013975156793
KIF5C,3.48618393566544
KIFAP3,-0.0768018134548066
KITM,0.244537145296763
KLC1,0.519122402405484
KLC2,1.15349384013543
KPNA1,-0.785990044491011
KPNA3,0.0530358635852176
KPNA4,0.229580576200395
KPNA6,0.140437195108991
KPNB1,-1.1237694297308
KRAS,3.0943381058272
KRT1,0.0102797470533024
KRT10,0.0262682922423502
KRT5,0.0613996165625012
KRT9,0.00248031172421595
KTN1,-2.79457201313023
KV307,-0.0711350489223407
L1CAM,-0.11199951486632201
L2HGDH,0.227865238679319
LAMA2,-0.196956784609415
LAMB2,-0.436632970358687
LAMC1,-0.0965282876356701
LAMP1,-0.385307985420592
LAMP2,-0.0118789887520888
LAMTOR1,-0.651535884317748
LAMTOR2,-0.556134718272046
LAMTOR3,0.0469623206973542
LAMTOR5,-0.364401853218129
LANCL1,-2.70742523706583
LANCL2,0.239181015565749
LARP1,-0.0567977195760902
LARS,0.921679094145576
LARS2,0.0566619492146353
LASP1,0.550481973076381
LCMT1,-0.674891855711579
LCP1,-0.59707542368966
LDHA,1.60677121894752
LDHB,-2.90150080234375
LDHD,-0.0851889123916304
LETM1,3.5059753337118
LETMD1,0.306633662316141
LGALS1,-0.304305308331622
LGALS3,-0.276028805185129
LGALS3BP,-0.380232544085393
LGALSL,1.35546355299186
LGI1,-0.0449737835906396
LGI3,-0.520088377786873
LGI4,-0.815765148766454
LHPP,-1.00829221678116
LIMCH1,-0.302916280969347
LIMK2,-0.310782090903077
LIMS1,-0.300110118224413
LIN7A,1.14042888954891
LIN7B,-0.0480019530294503
LIN7C,-1.31267613573072
LINGO1,1.43234355646177
LIPE,-0.0929542333413039
LLGL1,-1.63927260441554
LMAN1,-0.575759531448632
LMAN2,0.0634833932013742
LMBRD1,-0.0128343101624029
LMBRD2,0.0577078489873706
LMNA,-1.88109054398143
LMNB1,-0.478199778093429
LMNB2,-2.09480559225231
LMO7,0.160826610843411
LNP,0.683712523615391
LNPEP,-0.0210209333398517
LOC102725415,-0.210428366835554
LONP1,0.263845272863283
LPCAT1,0.247226486421995
LPCAT4,0.0491286042091906
LPGAT1,0.40985028413251
LPHN1,0.630474752512233
LPHN3,0.0770624035148206
LPP,-0.457249623844236
LRBA,0.0859739791426661
LRP1,-1.00710879208663
LRPAP1,-0.166690122535696
LRPPRC,1.61724946948309
LRRC16A,-0.100672215050508
LRRC20,-0.353393776764034
LRRC40,0.298363925489723
LRRC47,0.518900365797188
LRRC4B,0.402749728257024
LRRC57,1.73477593876232
LRRC59,0.499010758291915
LRRC7,0.110296934058228
LRRC75A,-0.0385569664753268
LRRC8A,-0.340064393680702
LRRFIP1,0.313338250038835
LRSAM1,0.357932228850914
LSAMP,0.243624186313802
LSM1,0.170070292825827
LSM12,0.0350684951954157
LSM14A,-0.407316434849068
LSM2,0.371847032833827
LSM3,-0.409381884307337
LSM4,-0.0270333760044781
LSM8,-0.265187123241138
LTA4H,-1.64294168069294
LUZP1,0.0234864055066354
LY6H,0.350220913315348
LYNX1,0.280006108608303
LYPLA1,0.0464874842619604
LYPLA2,-0.0270259004037554
LYPLAL1,0.255648688085184
LYRM4,0.286856995017004
LYRM7,0.310359241121421
LYRM9,0.126284551016775
LYSMD1,0.477895367507382
LYSMD2,-0.00206065199088753
LZIC,-0.312248332591507
LZTFL1,0.0840693861878851
LZTS1,-0.196731125798479
LZTS3,-0.167096381793013
M6PR,0.582081640532333
MACF1,-3.65854149207233
MACROD1,-1.0034160338264
MACROD2,-0.0320672425994336
MADD,0.561169145987371
MAG,-0.767441963772077
MAGI2,0.0765580667601832
MAGOH,0.0620585319533163
MAL2,0.795580556315006
MAN2C1,-0.322146501869923
MANF,-0.192639855833722
MAOA,0.197920227179323
MAOB,-0.91535675339938
MAP1A,-0.658122248903884
MAP1B,0.768975922986861
MAP1LC3A,0.059951747975129
MAP1LC3B,-0.277877046060845
MAP1S,0.5261835587494
MAP2,0.7755959364672524
MAP2K1,-1.7681322577611
MAP2K2,-1.18781574871002
MAP2K4,0.0519984109097939
MAP2K6,-0.601083733562458
MAP4,-0.3947318347107225
MAP6,1.07719659112765
MAP6D1,-0.595060689669419
MAP7,0.343484740785384
MAP7D1,0.459825501233333
MAP7D2,-0.057439627217172
MAPK1,-0.9741835858076
MAPK10,-0.143644451655825
MAPK1IP1L,0.470676147919252
MAPK3,-1.20543183940992
MAPK8IP3,0.555272887789648
MAPK9,0.514449005479362
MAPRE1,-1.15070440264449
MAPRE2,0.383094033413041
MAPRE3,0.8851709073434348
MAPT,-0.9077610473179869
MARC2,0.493807729017346
MARCKS,-0.0827180402186102
MARCKSL1,-0.20316442070089
MARK1,0.895712681049374
MARK2,0.331171495736182
MARS,-0.552390734950925
MAST1,-0.731780213299352
MAST3,0.229260332140886
MAT2A,-0.881153246697157
MAT2B,-0.396211626522106
MATR3,-1.35842484995918
MBLAC2,0.540643560523736
MBOAT7,0.591245657264672
MBP,-0.3254578551422738
MCAM,0.111403925269889
MCCC1,0.0360427624031554
MCCC2,-0.0410336774935251
MCEE,-0.21479391850794
MCFD2,-0.0055537332013189
MCTS1,0.596270993090089
MCU,0.989386252189768
MDH1,-1.0793956006514986
MDH2,3.40702767520491
MDK,-0.18511564730127
MDN1,0.0910908257189059
ME1,0.162586687601394
ME2,0.497209532622107
ME3,0.434306187939434
MECP2,-1.10124701933746
MECR,1.32797333371437
MESDC2,-0.378911367358555
METAP1,-0.225726994212577
METAP2,-0.260650674891804
METTL7A,-0.463247826313819
MFF,0.550032843582103
MFN2,1.2098987839722
MFSD4,0.161038674205093
MFSD6,0.272129645554761
MGEA5,-0.0202801770680961
MGLL,1.28289010973189
MGST1,-0.444194481545764
MGST3,1.04750736471107
MIA3,0.136876408369111
MICAL3,0.690813752657656
MICU3,-0.0317021609560044
MIEN1,-0.156391984066068
MIF,-0.541503026059795
MINK1,2.11994459336277
MINOS1,0.728260211307617
MKKS,0.456906332456306
MKL1,-0.609196631780456
MKL2,-0.0409702282921446
MLC1,-0.315091150258984
MLEC,1.04814464260645
MLF2,0.0575486201298174
MLLT11,0.0193566819898746
MLLT4,0.394027014498386
MLST8,-0.312649038234228
MLYCD,-0.226818290089576
MMAB,0.0412350426331136
MMS19,0.20867115504434
MOB1A,-0.876729104821217
MOCS2,0.267230572807388
MOG,-0.279128246104499
MOGS,-0.255811642183236
MON2,0.0614813233197733
MOXD1,-0.102624217882367
MPC1,0.227347099383857
MPC2,0.113324653598354
MPDU1,-0.0178858686446386
MPI,-0.399787091959101
MPP1,-0.185125748157664
MPP2,0.485491480547303
MPP5,-0.225312110710183
MPP6,-0.980151378242169
MPRIP,0.04666787433354852
MPST,-0.601844174654881
MPV17,0.0870665802063833
MRAS,0.214722582129241
MROH1,-0.254926923380789
MRPL1,-0.101575171695571
MRPL4,0.00676556210631246
MRPL44,0.393170846112341
MRPL49,0.193316046198674
MRPS22,0.177366818280728
MRPS23,0.312112122685841
MRPS27,0.178335054643241
MRPS30,-0.284105736835926
MRPS36,1.33769736735492
MRPS9,0.48422899566115
MSI2,-0.216793151312648
MSMO1,-0.122007639261204
MSN,-2.05364806651496
MSRA,-0.502956968086456
MT-ATP6,0.512206125405089
MT-ATP8,0.0434907448173593
MT-CO1,0.314028880686079
MT-CO2,0.687448381046591
MT-CO3,0.236003459913628
MT-ND1,0.254843604017283
MT-ND2,0.648219910630064
MT-ND3,0.294544400109323
MT-ND4,-0.0784926436117768
MT-ND5,0.620564456277448
MT1E,0.0155452707347564
MT2A,-0.235964947488748
MT3,0.666785315598524
MTAP,-0.815883010756725
MTCH1,0.602931504314056
MTCH2,1.83047731061241
MTDH,0.172484132701061
MTFR1L,1.00657274314494
MTHFD1,-2.28198794054377
MTM1,-0.264045288969621
MTMR1,-0.062856342944301
MTMR10,-0.350757565556628
MTMR12,0.217231418571109
MTMR2,0.206257158682431
MTMR9,-0.292433905270261
MTOR,-0.217486217771305
MTPN,-0.028107495685184
MTSS1L,-0.0610754469467378
MTURN,-0.969992847440159
MTX1,0.494115802298661
MTX2,2.35666716077668
MTX3,0.732480302538811
MUT,0.374434373131952
