"receiver","response","ligand","pearson","z","perm_p","perm_padj","is_candidate","is_frozen_up"
"CA_ExN","binary_padj0.1","SPAG11B",0.0162516073233652,NA,0.0309845077461269,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHA13",0.0162306993124737,NA,0.0329835082458771,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","BMP5",0.016194704942209,NA,0.0379810094952524,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","RSPO1",0.016189773901232,NA,0.0304847576211894,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHA10",0.0159430674118503,NA,0.0354822588705647,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","COL5A3",0.0158677267776488,NA,0.0449775112443778,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHA6",0.0158458284801992,NA,0.0379810094952524,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CDH6",0.0158283953961461,NA,0.0499750124937531,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHA3",0.01581642499714,NA,0.0379810094952524,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CADM2",0.0158154642616946,NA,0.0534732633683158,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","FLRT3",0.0157980506087848,NA,0.0449775112443778,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","COL26A1",0.0157876295499786,NA,0.047976011994003,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHA2",0.0157833610785812,NA,0.0354822588705647,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","IL36A",0.0156816288582168,NA,0.0604697651174413,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","OPCML",0.0156571329223293,NA,0.0449775112443778,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","HPX",0.0156392266696325,NA,0.0429785107446277,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","IL37",0.0154464747602189,NA,0.0599700149925037,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","APOD",0.0153772218294948,NA,0.0524737631184408,0.306791048919984,TRUE,TRUE
"CA_ExN","binary_padj0.1","POSTN",0.0153672941236398,NA,0.0439780109945027,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","FGF23",0.0153592178485585,NA,0.0559720139930035,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","S100A4",0.0153100867777132,NA,0.0444777611194403,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","IHH",0.0152916375203927,NA,0.0314842578710645,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SPN",0.0151238463844821,NA,0.0509745127436282,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","WBP1",0.0151118916715212,NA,0.0524737631184408,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CCL7",0.0150944625888261,NA,0.056471764117941,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","HP",0.0150347905590591,NA,0.056471764117941,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CCN4",0.0150344208379474,NA,0.0469765117441279,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CDH4",0.0150073321154852,NA,0.0569715142428786,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","FST",0.0149145299159492,NA,0.0449775112443778,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","GDF5",0.0148947339132303,NA,0.0414792603698151,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SEMA4F",0.0148405531128367,NA,0.0589705147426287,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","ENG",0.0148247847422298,NA,0.0424787606196902,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","IL21",0.0147824249354076,NA,0.0844577711144428,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","HDC",0.0147799633267058,NA,0.0599700149925037,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","UCN",0.0147787114749755,NA,0.0579710144927536,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","GHRH",0.014773258377234,NA,0.0359820089955022,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","BTN1A1",0.0147644378243955,NA,0.0454772613693153,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHB3",0.0146612319109723,NA,0.0509745127436282,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","ALOX5AP",0.0145928696902431,NA,0.0574712643678161,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PCDHA7",0.0145868105595527,NA,0.0534732633683158,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NEGR1",0.0144460390584453,NA,0.0614692653673163,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","F11",0.0144025260088682,NA,0.0619690154922539,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","MUC4",0.0143527181054291,NA,0.0589705147426287,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","FGF11",0.0143195787309867,NA,0.0609695152423788,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","NPPC",0.0143073938740386,NA,0.0604697651174413,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","TCN1",0.0141768723608856,NA,0.0709645177411294,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","IL15",0.0141662976219636,NA,0.0834582708645677,0.306791048919984,TRUE,TRUE
"CA_ExN","binary_padj0.1","SEMA3F",0.0141358783746919,NA,0.0679660169915042,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","TGFBI",0.0141304834739044,NA,0.0619690154922539,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","KCNA1",0.0140360019400122,NA,0.0649675162418791,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","PTPRZ1",0.0139813973755521,NA,0.0669665167416292,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CLEC4G",0.0139765298894912,NA,0.0644677661169415,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","WFIKKN2",0.0139707593236708,NA,0.0649675162418791,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","GJB6",0.013917909071533,NA,0.063968015992004,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","SNX14",0.0139162790520304,NA,0.0794602698650675,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","MIA",0.0138524136438793,NA,0.0599700149925037,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LGALS9",0.0138413543073564,NA,0.071464267866067,0.306791048919984,TRUE,TRUE
"CA_ExN","binary_padj0.1","CSH1",0.0137830338514049,NA,0.0719640179910045,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","LRRC52",0.0137824294108444,NA,0.0719640179910045,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CADM3",0.0137486127699335,NA,0.0779610194902549,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","DHH",0.0137331912712276,NA,0.0699650174912544,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","AHSG",0.0136867414056981,NA,0.0669665167416292,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","APOA4",0.0136633317516112,NA,0.072463768115942,0.306791048919984,FALSE,FALSE
"CA_ExN","binary_padj0.1","CD209",0.013663237616751,NA,0.0674662668665667,0.306791048919984,FALSE,FALSE
