motif,mapped_gene,family,celltype,dz,cv_p,cv_padj,is_foreground
BHLHE40,BHLHE40,bHLH-neural,Micro,0.0609785692366737,0.600956328460872,0.989669368953255,False
BHLHE23,BHLHE23,bHLH-neural,Micro,0.095353430047824,0.426625868901315,0.989669368953255,False
BHLHE22,BHLHE22,bHLH-neural,Micro,0.0497786063414231,0.672299267728361,0.989669368953255,False
CLOCK,CLOCK,bHLH-other,Micro,-0.0431066097568273,0.411908386109504,0.989669368953255,False
FIGLA,FIGLA,other,Micro,0.0957909587446653,0.349596286861034,0.989669368953255,False
HES5,HES5,bHLH-neural,Micro,0.0150670001981718,0.817889452239131,0.989669368953255,False
HES7,HES7,bHLH-neural,Micro,0.0622214639058891,0.424741102791037,0.989669368953255,False
HEY1,HEY1,bHLH-neural,Micro,-0.0316743700793334,0.710447409307912,0.989669368953255,False
MAX,MAX,bHLH-other,Micro,-0.038183344680458,0.760237536419106,0.989669368953255,False
MNT,MNT,bHLH-other,Micro,-0.0840546378564442,0.552289764135895,0.989669368953255,False
OLIG1,OLIG1,bHLH-neural,Micro,0.094747672364117,0.505099338683138,0.989669368953255,False
OLIG3,OLIG3,bHLH-neural,Micro,0.0180015894284866,0.863864772981606,0.989669368953255,False
SREBF2(var.2),SREBF2,bHLH-other,Micro,0.0077182208008083,0.962759928160256,0.990555038496084,False
ATF7,ATF7,other,Micro,-0.0044692976556953,0.977417611549642,0.990555038496084,False
CEBPB,CEBPB,CEBP,Micro,0.123137670693563,0.697144947947943,0.989669368953255,False
CEBPE,CEBPE,CEBP,Micro,0.167125748441013,0.589329875819909,0.989669368953255,False
CEBPG,CEBPG,CEBP,Micro,0.10675500086782,0.778083645916693,0.989669368953255,False
CREB3L1,CREB3L1,other,Micro,-0.0443382022486527,0.640523288266544,0.989669368953255,False
NFE2,NFE2,other,Micro,0.124057082256261,0.258162639073458,0.989669368953255,False
TEF,TEF,other,Micro,-0.136824792145115,0.27825737367489,0.989669368953255,False
XBP1,XBP1,other,Micro,0.061989406553706,0.634199243601328,0.989669368953255,False
FOXB1,FOXB1,FOX,Micro,0.0479395253152584,0.620072839426561,0.989669368953255,False
FOXC1,FOXC1,FOX,Micro,0.123764231695585,0.306427258351009,0.989669368953255,False
FOXC2,FOXC2,FOX,Micro,0.0603599395199031,0.635809247729216,0.989669368953255,False
FOXO4,FOXO4,FOX,Micro,-0.0520511558348414,0.799187499220312,0.989669368953255,False
FOXO6,FOXO6,FOX,Micro,-0.0520511558348414,0.799187499220312,0.989669368953255,False
FOXP3,FOXP3,FOX,Micro,-0.0520511558348414,0.799187499220312,0.989669368953255,False
RXRB,RXRB,NR,Micro,0.0808021897543661,0.598779542789983,0.989669368953255,False
RXRG,RXRG,NR,Micro,0.176712420606915,0.3087848790865,0.989669368953255,False
TP63,TP63,TP53fam,Micro,0.163141909359496,0.0343757016412489,0.989669368953255,True
TP53,TP53,TP53fam,Micro,0.0549669795735292,0.378505047197009,0.989669368953255,False
TP73,TP73,TP53fam,Micro,0.21489533346814,0.0416746088026931,0.989669368953255,True
GMEB2,GMEB2,other,Micro,-0.154994541828003,0.370988994366514,0.989669368953255,False
MTF1,MTF1,other,Micro,0.114070394568436,0.302860289097508,0.989669368953255,False
E2F1,E2F1,E2F-DP,Micro,0.0500121507895813,0.663710811991749,0.989669368953255,False
E2F8,E2F8,E2F-DP,Micro,0.0427772260808015,0.663132773843233,0.989669368953255,False
SOX21,SOX21,SOX,Micro,-0.0565068614147047,0.634787560157142,0.989669368953255,False
TFAP2A(var.3),TFAP2A,other,Micro,0.068164063922091,0.450944695037155,0.989669368953255,False
ELK1,ELK1,ETS,Micro,0.115923528386772,0.805851397902307,0.989669368953255,False
HOXD12,HOXD12,HOX,Micro,0.0625877545035368,0.399692931620191,0.989669368953255,False
BARX1,BARX1,other,Micro,0.0386697580023952,0.735123645738435,0.989669368953255,False
BSX,BSX,other,Micro,-0.0669711145854967,0.605428307343902,0.989669368953255,False
DLX6,DLX6,homeobox-other,Micro,-0.0365704852368061,0.743520014394949,0.989669368953255,False
DUXA,DUXA,other,Micro,-0.098406890741664,0.463425567801239,0.989669368953255,False
EMX2,EMX2,homeobox-other,Micro,0.0190480680527749,0.896551909736618,0.989669368953255,False
EVX1,EVX1,other,Micro,0.0165089823750811,0.911842757561089,0.989669368953255,False
EVX2,EVX2,other,Micro,0.0274032782654842,0.846413008663813,0.989669368953255,False
GBX1,GBX1,homeobox-other,Micro,0.0321689004735516,0.809043844903937,0.989669368953255,False
GBX2,GBX2,homeobox-other,Micro,0.122042559590645,0.386071175676288,0.989669368953255,False
GSC2,GSC2,other,Micro,0.0486635738131697,0.651604327258532,0.989669368953255,False
GSX1,GSX1,homeobox-other,Micro,-0.0767310248846297,0.696963085070798,0.989669368953255,False
HESX1,HESX1,other,Micro,-0.10254759251115,0.508153817596027,0.989669368953255,False
HMBOX1,HMBOX1,other,Micro,0.0134012901510233,0.851643873742907,0.989669368953255,False
HOXA10,HOXA10,HOX,Micro,0.202625216215982,0.0830078728680754,0.989669368953255,False
HOXB3,HOXB3,HOX,Micro,0.0258066981210163,0.865584092658729,0.989669368953255,False
HOXC10,HOXC10,HOX,Micro,0.0787626079753735,0.33643408047462,0.989669368953255,False
HOXC12,HOXC12,HOX,Micro,0.0214348379148429,0.848422678436844,0.989669368953255,False
HOXC13,HOXC13,HOX,Micro,0.104312346144735,0.273403476347173,0.989669368953255,False
HOXD11,HOXD11,HOX,Micro,0.0963811891004357,0.330038290015226,0.989669368953255,False
ISL2,ISL2,other,Micro,0.0395885415880746,0.617003102940112,0.989669368953255,False
FOXK1,FOXK1,FOX,Micro,-0.0236295433806241,0.898734172745137,0.989669368953255,False
GATA2,GATA2,GATA,Micro,-0.0860026033144653,0.323661517811644,0.989669368953255,False
HIF1A,HIF1A,bHLH-other,Micro,0.0710660910394712,0.396577316693146,0.989669368953255,False
MYC,MYC,bHLH-other,Micro,-0.0516777513755854,0.745604388745474,0.989669368953255,False
MYB,MYB,other,Micro,-0.0881796226430363,0.37348279992502,0.989669368953255,False
MYCN,MYCN,bHLH-other,Micro,0.0695670999562621,0.602788691306712,0.989669368953255,False
NEUROD1,NEUROD1,bHLH-neural,Micro,-0.12664423952863,0.693986413967559,0.989669368953255,False
NFIC,NFIC,other,Micro,-0.0988216716157659,0.790627613937435,0.989669368953255,False
NFYA,NFYA,other,Micro,0.110339515092699,0.596048105931321,0.989669368953255,False
NR1H4,NR1H4,NR,Micro,-0.0276827712233078,0.750098137696691,0.989669368953255,False
NR2F2,NR2F2,NR,Micro,0.085114295698667,0.381206459311045,0.989669368953255,False
PAX5,PAX5,homeobox-other,Micro,0.279807606336371,0.115536264913786,0.989669368953255,False
PBX3,PBX3,homeobox-other,Micro,0.049998466710002,0.652613794694324,0.989669368953255,False
POU5F1,POU5F1,homeobox-other,Micro,-0.0374069805576322,0.760131621171296,0.989669368953255,False
RBPJ,RBPJ,other,Micro,-0.0629921152127241,0.755076097803592,0.989669368953255,False
RELB,RELB,NFKB-REL,Micro,0.0290171823552877,0.789347285448937,0.989669368953255,False
SIX1,SIX1,homeobox-other,Micro,-0.072185641572422,0.43561406222369,0.989669368953255,False
SIX2,SIX2,homeobox-other,Micro,0.0799164594080213,0.470549873948051,0.989669368953255,False
SOX10,SOX10,SOX,Micro,-0.132582667906599,0.611959883515203,0.989669368953255,False
SOX13,SOX13,SOX,Micro,-0.268001212923011,0.406951947720206,0.989669368953255,False
TEAD2,TEAD2,TEAD,Micro,-0.0991971282747826,0.6215690306983,0.989669368953255,False
TFDP1,TFDP1,E2F-DP,Micro,0.0963522596517368,0.553077919046568,0.989669368953255,False
ZBTB7A,ZBTB7A,ZBTB,Micro,0.134463552001831,0.788873558176623,0.989669368953255,False
ZEB1,ZEB1,other,Micro,0.15127087331655,0.348515312392753,0.989669368953255,False
ZNF24,ZNF24,ZNF-KRAB,Micro,0.0291960323085763,0.845260816897595,0.989669368953255,False
ZNF384,ZNF384,ZNF-KRAB,Micro,0.309424121384216,0.350228190715876,0.989669368953255,False
ZNF282,ZNF282,ZNF-KRAB,Micro,0.0831067668633867,0.390116168577383,0.989669368953255,False
ZSCAN4,ZSCAN4,ZNF-KRAB,Micro,0.0222122751404894,0.91905692764173,0.989669368953255,False
GATA3,GATA3,GATA,Micro,-0.0785541771561936,0.336790573686731,0.989669368953255,False
FOS::JUN,FOS,AP-1,Micro,0.0593316098126762,0.731134307170332,0.989669368953255,False
FOS::JUN,JUN,AP-1,Micro,0.0593316098126762,0.731134307170332,0.989669368953255,False
FOS::JUN(var.2),FOS,AP-1,Micro,-0.108377857399555,0.412598858442182,0.989669368953255,False
FOS::JUN(var.2),JUN,AP-1,Micro,-0.108377857399555,0.412598858442182,0.989669368953255,False
FOSB::JUN,FOSB,AP-1,Micro,-0.0220102685630877,0.885375777092919,0.989669368953255,False
FOSB::JUN,JUN,AP-1,Micro,-0.0220102685630877,0.885375777092919,0.989669368953255,False
FOSL1::JUN,FOSL1,AP-1,Micro,0.0543195841772406,0.771562795812346,0.989669368953255,False
FOSL1::JUN,JUN,AP-1,Micro,0.0543195841772406,0.771562795812346,0.989669368953255,False
FOSL1::JUN(var.2),FOSL1,AP-1,Micro,0.0195051574092138,0.900221549414784,0.989669368953255,False
FOSL1::JUN(var.2),JUN,AP-1,Micro,0.0195051574092138,0.900221549414784,0.989669368953255,False
FOSL2::JUN,FOSL2,AP-1,Micro,0.0296004952126328,0.872146563758247,0.989669368953255,False
FOSL2::JUN,JUN,AP-1,Micro,0.0296004952126328,0.872146563758247,0.989669368953255,False
FOSL2::JUN(var.2),FOSL2,AP-1,Micro,-0.0868355073920534,0.555166353614645,0.989669368953255,False
FOSL2::JUN(var.2),JUN,AP-1,Micro,-0.0868355073920534,0.555166353614645,0.989669368953255,False
JUN::JUNB,JUN,AP-1,Micro,0.0698663980806803,0.654366776939516,0.989669368953255,False
JUN::JUNB,JUNB,AP-1,Micro,0.0698663980806803,0.654366776939516,0.989669368953255,False
JUN::JUNB(var.2),JUN,AP-1,Micro,-0.0324738468039976,0.829080434419589,0.989669368953255,False
JUN::JUNB(var.2),JUNB,AP-1,Micro,-0.0324738468039976,0.829080434419589,0.989669368953255,False
FOS::JUNB,FOS,AP-1,Micro,0.0539681618216195,0.74613337346827,0.989669368953255,False
FOS::JUNB,JUNB,AP-1,Micro,0.0539681618216195,0.74613337346827,0.989669368953255,False
FOSB::JUNB,FOSB,AP-1,Micro,0.0730972311012434,0.658832973462781,0.989669368953255,False
FOSB::JUNB,JUNB,AP-1,Micro,0.0730972311012434,0.658832973462781,0.989669368953255,False
FOSB::JUNB(var.2),FOSB,AP-1,Micro,0.0290311453861233,0.84168238232772,0.989669368953255,False
FOSB::JUNB(var.2),JUNB,AP-1,Micro,0.0290311453861233,0.84168238232772,0.989669368953255,False
FOSL1::JUNB,FOSL1,AP-1,Micro,0.0622673992563516,0.691950441205536,0.989669368953255,False
FOSL1::JUNB,JUNB,AP-1,Micro,0.0622673992563516,0.691950441205536,0.989669368953255,False
FOSL2::JUNB,FOSL2,AP-1,Micro,0.0876855860782077,0.581072536337836,0.989669368953255,False
FOSL2::JUNB,JUNB,AP-1,Micro,0.0876855860782077,0.581072536337836,0.989669368953255,False
FOSL2::JUNB(var.2),FOSL2,AP-1,Micro,0.0243506736831911,0.859949326677605,0.989669368953255,False
FOSL2::JUNB(var.2),JUNB,AP-1,Micro,0.0243506736831911,0.859949326677605,0.989669368953255,False
FOS::JUND,FOS,AP-1,Micro,0.0379526245334838,0.84188172004172,0.989669368953255,False
FOS::JUND,JUND,AP-1,Micro,0.0379526245334838,0.84188172004172,0.989669368953255,False
FOSL1::JUND,FOSL1,AP-1,Micro,0.0618079742864294,0.677023063511412,0.989669368953255,False
FOSL1::JUND,JUND,AP-1,Micro,0.0618079742864294,0.677023063511412,0.989669368953255,False
FOSL1::JUND(var.2),FOSL1,AP-1,Micro,0.0166009472941895,0.932378392110587,0.989669368953255,False
FOSL1::JUND(var.2),JUND,AP-1,Micro,0.0166009472941895,0.932378392110587,0.989669368953255,False
FOSL2::JUND,FOSL2,AP-1,Micro,0.0270530681661581,0.873440774209433,0.989669368953255,False
FOSL2::JUND,JUND,AP-1,Micro,0.0270530681661581,0.873440774209433,0.989669368953255,False
FOSL2::JUND(var.2),FOSL2,AP-1,Micro,0.0302563586572654,0.809139838147183,0.989669368953255,False
FOSL2::JUND(var.2),JUND,AP-1,Micro,0.0302563586572654,0.809139838147183,0.989669368953255,False
NR1H4::RXRA,NR1H4,NR,Micro,0.022680723797368,0.819824594302949,0.989669368953255,False
NR1H4::RXRA,RXRA,NR,Micro,0.022680723797368,0.819824594302949,0.989669368953255,False
NR4A2::RXRA,NR4A2,NR,Micro,0.0885010528963495,0.251514514913788,0.989669368953255,False
NR4A2::RXRA,RXRA,NR,Micro,0.0885010528963495,0.251514514913788,0.989669368953255,False
PPARA::RXRA,PPARA,NR,Micro,0.0890792508700802,0.453542243282531,0.989669368953255,False
PPARA::RXRA,RXRA,NR,Micro,0.0890792508700802,0.453542243282531,0.989669368953255,False
RARA::RXRG,RARA,NR,Micro,0.0290048879964129,0.824908834481347,0.989669368953255,False
RARA::RXRG,RXRG,NR,Micro,0.0290048879964129,0.824908834481347,0.989669368953255,False
RORB,RORB,NR,Micro,0.015928996962869,0.906582499100573,0.989669368953255,False
RORC,RORC,NR,Micro,0.0860696002897588,0.539237265513989,0.989669368953255,False
SOX15,SOX15,SOX,Micro,0.0415410704709219,0.81752945737018,0.989669368953255,False
TFE3,TFE3,bHLH-other,Micro,0.138514523909789,0.406480687656116,0.989669368953255,False
VDR,VDR,NR,Micro,0.0416556478445704,0.545029722759064,0.989669368953255,False
IRF3,IRF3,IRF,Micro,0.280545901037189,0.505983015386757,0.989669368953255,False
IRF4,IRF4,IRF,Micro,0.255225903890776,0.498811774223505,0.989669368953255,False
IRF5,IRF5,IRF,Micro,0.0874188190392209,0.718313237090676,0.989669368953255,False
TCF7L1,TCF7L1,TCF-LEF,Micro,-0.0067971187558825,0.947723914363935,0.989669368953255,False
ARGFX,ARGFX,other,Micro,-0.0637819277559969,0.657235116018211,0.989669368953255,False
ARNT2,ARNT2,bHLH-other,Micro,0.0886955038277863,0.514105593596617,0.989669368953255,False
ATF6,ATF6,other,Micro,-0.0067337918489447,0.944878273936973,0.989669368953255,False
ATOH1(var.2),ATOH1,bHLH-neural,Micro,-0.183449988025943,0.507979507593136,0.989669368953255,False
ATOH7,ATOH7,bHLH-neural,Micro,-0.0588445696685688,0.528449304873886,0.989669368953255,False
BACH2,BACH2,other,Micro,0.0235523662597554,0.875999781260042,0.989669368953255,False
BACH2(var.2),BACH2,other,Micro,-0.0306443445681825,0.608300383183357,0.989669368953255,False
BARX2,BARX2,other,Micro,-0.0205268743090848,0.845294035242953,0.989669368953255,False
BHLHA15(var.2),BHLHA15,bHLH-neural,Micro,-0.0730386434335392,0.794557882652673,0.989669368953255,False
CDX4,CDX4,other,Micro,0.17611223779797,0.11002113494759,0.989669368953255,False
CREB3L4,CREB3L4,other,Micro,0.0464454541651262,0.636341946113166,0.989669368953255,False
CREB3L4(var.2),CREB3L4,other,Micro,0.0563503944614856,0.747288598497327,0.989669368953255,False
DLX5,DLX5,homeobox-other,Micro,-0.0376815055050498,0.811817643274044,0.989669368953255,False
DMRTA2,DMRTA2,other,Micro,0.0388760469691243,0.541075416930588,0.989669368953255,False
DMRTC2,DMRTC2,other,Micro,0.0855515834426994,0.171613938360366,0.989669368953255,False
DPRX,DPRX,other,Micro,0.0315248442112149,0.714129942148715,0.989669368953255,False
DRGX,DRGX,other,Micro,0.0426269658074502,0.699314172089269,0.989669368953255,False
ELF2,ELF2,ETS,Micro,0.210276194527409,0.704592111794405,0.989669368953255,False
ETS2,ETS2,ETS,Micro,0.256813707846324,0.650881407883644,0.989669368953255,False
FERD3L,FERD3L,bHLH-neural,Micro,-0.168729129326989,0.443853113388087,0.989669368953255,False
FOXE1,FOXE1,FOX,Micro,0.0112834256705508,0.943855978957277,0.989669368953255,False
FOXN3,FOXN3,FOX,Micro,0.133062394400302,0.335074622066457,0.989669368953255,False
GLI3,GLI3,other,Micro,0.0906957901566464,0.435881813256635,0.989669368953255,False
HES6,HES6,bHLH-neural,Micro,-0.0138485139945864,0.821890947341551,0.989669368953255,False
HNF4A(var.2),HNF4A,NR,Micro,0.193180503753495,0.202308585893686,0.989669368953255,False
HOXA1,HOXA1,HOX,Micro,-0.0507891195709555,0.711200061633051,0.989669368953255,False
HOXA4,HOXA4,HOX,Micro,0.0768691991059965,0.399508944479853,0.989669368953255,False
HOXA6,HOXA6,HOX,Micro,0.0337025715222573,0.782282400572526,0.989669368953255,False
HOXA7,HOXA7,HOX,Micro,-0.127422372549487,0.343771536891127,0.989669368953255,False
HOXB4,HOXB4,HOX,Micro,-0.0675417047136031,0.656775639396813,0.989669368953255,False
HOXB6,HOXB6,HOX,Micro,0.170661404471874,0.148657796975924,0.989669368953255,False
HOXB7,HOXB7,HOX,Micro,0.114998473323659,0.396519673219979,0.989669368953255,False
HOXB8,HOXB8,HOX,Micro,-0.04731592825934,0.702779426701351,0.989669368953255,False
HOXB9,HOXB9,HOX,Micro,0.0962021592931564,0.238219914510323,0.989669368953255,False
HOXC4,HOXC4,HOX,Micro,-0.0324694020702915,0.785904270616691,0.989669368953255,False
HOXC8,HOXC8,HOX,Micro,0.0282131118055179,0.728095863411308,0.989669368953255,False
HOXD10,HOXD10,HOX,Micro,0.0948881542437907,0.321406548396971,0.989669368953255,False
HOXD4,HOXD4,HOX,Micro,-0.100095371179665,0.57169245382023,0.989669368953255,False
IKZF1,IKZF1,other,Micro,0.378883794225539,0.609044461114778,0.989669368953255,False
IRF6,IRF6,IRF,Micro,0.0104053321898622,0.959479654145716,0.990555038496084,False
KLF10,KLF10,KLF-SP,Micro,-0.0039916247150879,0.97949215572164,0.990555038496084,False
KLF11,KLF11,KLF-SP,Micro,-0.0291060324397714,0.853758244273086,0.989669368953255,False
KLF15,KLF15,KLF-SP,Micro,0.0899804156149258,0.641788381045242,0.989669368953255,False
KLF17,KLF17,KLF-SP,Micro,0.0692316253599834,0.539996469104585,0.989669368953255,False
KLF2,KLF2,KLF-SP,Micro,0.046737826883793,0.800487414562127,0.989669368953255,False
KLF3,KLF3,KLF-SP,Micro,0.0895660821067206,0.639469765888369,0.989669368953255,False
KLF6,KLF6,KLF-SP,Micro,-0.0302062063745621,0.891765669709882,0.989669368953255,False
LHX1,LHX1,homeobox-other,Micro,0.0097296643296501,0.94439742452248,0.989669368953255,False
LHX5,LHX5,homeobox-other,Micro,0.0320696406018717,0.810775031242315,0.989669368953255,False
MAF,MAF,other,Micro,-0.0839416670450604,0.285581862120352,0.989669368953255,False
MAFA,MAFA,other,Micro,-0.0833496881168554,0.289896899539383,0.989669368953255,False
MAZ,MAZ,other,Micro,0.005190094413445,0.964069949312877,0.990555038496084,False
MSANTD3,MSANTD3,other,Micro,0.0931366025816944,0.367983662206668,0.989669368953255,False
MSGN1,MSGN1,other,Micro,0.0443879313596573,0.762688445917001,0.989669368953255,False
NFATC4,NFATC4,other,Micro,0.13481587784737,0.393046879129395,0.989669368953255,False
NFIC(var.2),NFIC,other,Micro,0.0747279649263457,0.768160460701902,0.989669368953255,False
NFIX(var.2),NFIX,other,Micro,0.133188519791549,0.632054609235909,0.989669368953255,False
NHLH2,NHLH2,bHLH-neural,Micro,-0.0545589023237899,0.803305439909065,0.989669368953255,False
NKX6-3,NKX6-3,homeobox-other,Micro,0.0460734270167176,0.682847894790499,0.989669368953255,False
NR1D1,NR1D1,NR,Micro,0.138067373953798,0.3869279499439,0.989669368953255,False
NR1D2,NR1D2,NR,Micro,0.0840357959907746,0.528223882676234,0.989669368953255,False
NR1I2,NR1I2,NR,Micro,0.0542240905975974,0.512941394525984,0.989669368953255,False
NR1I3,NR1I3,NR,Micro,0.171060652970056,0.0840056011069104,0.989669368953255,False
NR2C1,NR2C1,NR,Micro,0.0477103032937177,0.609192453974379,0.989669368953255,False
NR2C2(var.2),NR2C2,NR,Micro,0.0628279799464997,0.46154779099238,0.989669368953255,False
NR2F1(var.2),NR2F1,NR,Micro,0.0910222302921594,0.434968747345838,0.989669368953255,False
NR2F1(var.3),NR2F1,NR,Micro,0.056091816924208,0.523129857087336,0.989669368953255,False
NR2F6(var.3),NR2F6,NR,Micro,0.0588645805381705,0.478765542138668,0.989669368953255,False
NR5A1,NR5A1,NR,Micro,0.104176293717832,0.472883323714941,0.989669368953255,False
NR6A1,NR6A1,NR,Micro,0.0208638841204781,0.766913590859589,0.989669368953255,False
OSR1,OSR1,other,Micro,0.0069816873789382,0.934833808918964,0.989669368953255,False
OVOL1,OVOL1,other,Micro,-0.0255014987022048,0.79448799296385,0.989669368953255,False
OVOL2,OVOL2,other,Micro,0.0085966790251976,0.926087122469138,0.989669368953255,False
PAX3(var.2),PAX3,homeobox-other,Micro,0.0958804072414834,0.306873913336886,0.989669368953255,False
PITX2,PITX2,other,Micro,-0.0098629917056472,0.908344027340693,0.989669368953255,False
PLAGL2,PLAGL2,other,Micro,0.020460191877333,0.826664736521696,0.989669368953255,False
POU6F1(var.2),POU6F1,homeobox-other,Micro,-0.0707113007564235,0.672941277413826,0.989669368953255,False
PPARD,PPARD,NR,Micro,0.157980175275984,0.26205344251486,0.989669368953255,False
RARB(var.3),RARB,NR,Micro,0.135428012642997,0.24681862864364,0.989669368953255,False
RARG(var.3),RARG,NR,Micro,0.17685181783456,0.179022340713977,0.989669368953255,False
RFX7,RFX7,RFX,Micro,-0.0170673130516946,0.812227128451566,0.989669368953255,False
RXRB(var.2),RXRB,NR,Micro,0.115148668441982,0.412602503652693,0.989669368953255,False
RXRG(var.2),RXRG,NR,Micro,0.173583969462499,0.277223707448832,0.989669368953255,False
SMAD5,SMAD5,SMAD,Micro,0.12681253324603,0.323177841160991,0.989669368953255,False
SNAI1,SNAI1,other,Micro,0.003820302049009,0.97960103333104,0.990555038496084,False
SNAI3,SNAI3,other,Micro,0.0217250932679933,0.859663214312407,0.989669368953255,False
SOHLH2,SOHLH2,other,Micro,-0.154626912008363,0.382107319705033,0.989669368953255,False
SOX12,SOX12,SOX,Micro,0.0483905736816749,0.805808264299793,0.989669368953255,False
SOX14,SOX14,SOX,Micro,-0.19734416828698,0.487479105482303,0.989669368953255,False
SOX18,SOX18,SOX,Micro,-0.187117753195345,0.481060450211523,0.989669368953255,False
SP9,SP9,KLF-SP,Micro,0.0146254728979247,0.935195431007646,0.989669368953255,False
TBX18,TBX18,other,Micro,0.0179587210193661,0.881313291773189,0.989669368953255,False
TBX3,TBX3,other,Micro,-0.0046087571455769,0.958268827350671,0.990555038496084,False
TBX6,TBX6,other,Micro,0.0109563095798058,0.89579716506418,0.989669368953255,False
TCF21(var.2),TCF21,other,Micro,-0.0103685308127459,0.92457144448077,0.989669368953255,False
TFAP2E,TFAP2E,other,Micro,0.0980684814172981,0.318934211630789,0.989669368953255,False
TFAP4(var.2),TFAP4,other,Micro,-0.032325786869345,0.56214706015717,0.989669368953255,False
TGIF2LX,TGIF2LX,other,Micro,-0.0414657991249116,0.747190112304605,0.989669368953255,False
TGIF2LY,TGIF2LY,other,Micro,0.0146136031609634,0.895162010849332,0.989669368953255,False
THAP11,THAP11,other,Micro,-0.054003180170335,0.657075933573249,0.989669368953255,False
THRB,THRB,NR,Micro,0.11021950409744,0.402586294312366,0.989669368953255,False
THRB(var.2),THRB,NR,Micro,0.0943982176109999,0.323507556257228,0.989669368953255,False
THRB(var.3),THRB,NR,Micro,-0.0601951607399596,0.588987858868866,0.989669368953255,False
TLX2,TLX2,other,Micro,-0.0285784576234279,0.851308648260318,0.989669368953255,False
VEZF1,VEZF1,other,Micro,-0.0212989336306291,0.874802214707424,0.989669368953255,False
ZBTB26,ZBTB26,ZBTB,Micro,0.0383083438117013,0.717525303268822,0.989669368953255,False
ZBTB32,ZBTB32,ZBTB,Micro,-0.102143422532732,0.190932847955099,0.989669368953255,False
ZBTB6,ZBTB6,ZBTB,Micro,0.0790945730213051,0.571565676715133,0.989669368953255,False
ZFP57,ZFP57,other,Micro,0.0049174611882295,0.950890315555114,0.989669368953255,False
ZIC5,ZIC5,other,Micro,-0.0006131643356938,0.995666418808318,0.995788248228363,False
ZKSCAN1,ZKSCAN1,ZNF-KRAB,Micro,-0.0323444291353695,0.624364937388238,0.989669368953255,False
ZNF135,ZNF135,ZNF-KRAB,Micro,0.201738231569601,0.455935708517812,0.989669368953255,False
ZNF136,ZNF136,ZNF-KRAB,Micro,0.0081921033460206,0.919276896538301,0.989669368953255,False
ZNF140,ZNF140,ZNF-KRAB,Micro,-0.0342037961927659,0.700426819479813,0.989669368953255,False
ZNF274,ZNF274,ZNF-KRAB,Micro,-0.0274328025963921,0.795921274447176,0.989669368953255,False
ZNF317,ZNF317,ZNF-KRAB,Micro,-0.0729666390140545,0.690043138645738,0.989669368953255,False
ZNF382,ZNF382,ZNF-KRAB,Micro,-0.0336864234345198,0.753312763856712,0.989669368953255,False
ZNF460,ZNF460,ZNF-KRAB,Micro,0.168181253819899,0.27462698234765,0.989669368953255,False
ZNF528,ZNF528,ZNF-KRAB,Micro,-0.0662610939575645,0.644854099880675,0.989669368953255,False
ZNF682,ZNF682,ZNF-KRAB,Micro,0.0096430480931654,0.933641488310126,0.989669368953255,False
ZNF684,ZNF684,ZNF-KRAB,Micro,0.0217527222416933,0.902790912421524,0.989669368953255,False
ZNF75D,ZNF75D,ZNF-KRAB,Micro,-0.0223668007481148,0.895471212691897,0.989669368953255,False
ZSCAN29,ZSCAN29,ZNF-KRAB,Micro,-0.0049506540252722,0.915129957431908,0.989669368953255,False
ASCL1,ASCL1,other,Micro,-0.0398743253885361,0.897984020744631,0.989669368953255,False
ATF3,ATF3,other,Micro,-0.0681818846242375,0.598041720309649,0.989669368953255,False
BARHL1,BARHL1,homeobox-other,Micro,-0.0462537042657989,0.466582830751085,0.989669368953255,False
BATF::JUN,BATF,AP-1,Micro,0.128423268628187,0.474208890933411,0.989669368953255,False
BATF::JUN,JUN,AP-1,Micro,0.128423268628187,0.474208890933411,0.989669368953255,False
BCL6,BCL6,other,Micro,0.0603348642757013,0.564309643333015,0.989669368953255,False
CDX1,CDX1,other,Micro,0.150032561952031,0.153431950166877,0.989669368953255,False
E2F2,E2F2,E2F-DP,Micro,-0.0211646765236724,0.907819945004502,0.989669368953255,False
E2F3,E2F3,E2F-DP,Micro,0.174460151974223,0.03340940422759,0.989669368953255,True
E2F4,E2F4,E2F-DP,Micro,0.0967316253861786,0.447164054110416,0.989669368953255,False
EMX1,EMX1,homeobox-other,Micro,0.0140706021509266,0.915635172876456,0.989669368953255,False
FOXD2,FOXD2,FOX,Micro,-0.0093929265947375,0.945002204267493,0.989669368953255,False
GATA5,GATA5,GATA,Micro,-0.0186395443329914,0.891390629168634,0.989669368953255,False
GFI1,GFI1,other,Micro,-0.0341898740646551,0.731884784941468,0.989669368953255,False
GLI2,GLI2,other,Micro,0.0634776141673853,0.55083024201702,0.989669368953255,False
GSX2,GSX2,homeobox-other,Micro,0.0140706021509266,0.915635172876456,0.989669368953255,False
HES1,HES1,bHLH-neural,Micro,0.161261300605326,0.281944522390107,0.989669368953255,False
HES2,HES2,bHLH-neural,Micro,0.0658966975776801,0.452458616837275,0.989669368953255,False
HOXA13,HOXA13,HOX,Micro,0.126046755633564,0.250811601513016,0.989669368953255,False
HOXA2,HOXA2,HOX,Micro,-0.0273492307374736,0.847046263801838,0.989669368953255,False
HOXA5,HOXA5,HOX,Micro,-0.0507891195709555,0.711200061633051,0.989669368953255,False
HOXA9,HOXA9,HOX,Micro,-0.0966209370680878,0.389613804830938,0.989669368953255,False
