baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
3.899836668302109,0.1330386210210924,0.3939969992295507,0.33766404637914865,0.7356163717837252,0.8769967948000131,ENSG00000238009,Astro,GSE268609_ADvHA,19
6.80841266036951,-0.03387451693371659,0.40756809888966533,-0.08311375945762359,0.9337610852363093,0.9728377797898489,ENSG00000241860,Astro,GSE268609_ADvHA,19
48.1108952987276,0.25396099957871976,0.16933859845589322,1.4997230512975324,0.133686156900108,0.3564080141587972,ENSG00000237491,Astro,GSE268609_ADvHA,19
27.93737724864608,-0.057963377324144166,0.2692205456283634,-0.21530072004295617,0.8295328682778891,0.9253427833380888,ENSG00000228794,Astro,GSE268609_ADvHA,19
3.5590030522336393,-0.5822633935508849,0.42560773294625437,-1.3680752215665521,0.17128853182118509,0.41115366645621026,ENSG00000225880,Astro,GSE268609_ADvHA,19
3.498728742882682,1.0823007341639483,0.46565793477716927,2.3242398622110034,0.020112641949350227,0.11428548644973577,ENSG00000230368,Astro,GSE268609_ADvHA,19
3.093924889141004,1.0008844692584582,0.579338809868365,1.7276323495156056,0.08405415921937132,0.27074044710721656,ENSG00000272438,Astro,GSE268609_ADvHA,19
1.1417904599747462,1.4661547849507386,0.8582584396260041,1.7082905535885347,0.0875824432277529,,ENSG00000230699,Astro,GSE268609_ADvHA,19
4.3102530964627395,-0.002701732697525584,0.5224213369900924,-0.0051715588668171525,0.9958737114178375,0.9984185563811431,ENSG00000223764,Astro,GSE268609_ADvHA,19
31.885664462697083,0.8292380789231714,0.2994005718164938,2.769660972562942,0.005611466804258055,0.04991684938785392,ENSG00000187634,Astro,GSE268609_ADvHA,19
23.32739170188038,0.02353488510821357,0.21871730922143862,0.10760412695268602,0.9143097231677237,0.9643930556869409,ENSG00000188976,Astro,GSE268609_ADvHA,19
4.282159846453479,-0.20546568953898403,0.3630557489500381,-0.5659342680378797,0.5714384653679473,0.7819397794601773,ENSG00000187961,Astro,GSE268609_ADvHA,19
3.8280679594115203,-1.3604976283909287,0.6346715966681519,-2.143624569829752,0.03206298047738412,0.15340210040515986,ENSG00000272512,Astro,GSE268609_ADvHA,19
62.12744602112684,-2.084552586863794,0.43591995267299205,-4.781961858092633,1.735926221135026e-06,0.0002551540306596436,ENSG00000188290,Astro,GSE268609_ADvHA,19
