baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
84.49707829902759,0.25278898648399384,0.2846743049216591,0.8879936900295937,0.37454414551948867,0.9999678587492031,AL627309.1,GC_lineage,GSE325391_RESvCTRL,12
0.9969904963338075,0.8703346498201954,1.1499272700752008,0.7568606054218358,0.449133379065088,0.9999678587492031,AL627309.3,GC_lineage,GSE325391_RESvCTRL,12
95.47858219716642,0.02217295739436015,0.24508869066078268,0.09046911685145376,0.9279144344737162,0.9999678587492031,AL627309.5,GC_lineage,GSE325391_RESvCTRL,12
26.408995279384502,0.6358377536590305,1.1149792924381274,0.570268665948623,0.5684954897362369,0.9999678587492031,AP006222.2,GC_lineage,GSE325391_RESvCTRL,12
1.6469996953810766,-0.10412143104872026,1.034774278325914,-0.10062236105942908,0.91985024523683,0.9999678587492031,AC114498.1,GC_lineage,GSE325391_RESvCTRL,12
1806.5104754231122,-0.14507328906286152,0.2457984968598856,-0.5902122710927673,0.5550483462748786,0.9999678587492031,LINC01409,GC_lineage,GSE325391_RESvCTRL,12
1.2221504051106216,0.032669722065424366,1.0201018872329957,0.03202594022646138,0.9744513641953232,0.9999678587492031,FAM87B,GC_lineage,GSE325391_RESvCTRL,12
503.98404203034687,-0.18286751713087124,0.15914210729609646,-1.1490831699911563,0.2505216874646292,0.9999678587492031,LINC01128,GC_lineage,GSE325391_RESvCTRL,12
27.04972793333742,-0.2714471342461135,0.530081610073414,-0.5120855526539002,0.6085911353024385,0.9999678587492031,LINC00115,GC_lineage,GSE325391_RESvCTRL,12
41.98881465904606,0.17081300642274713,0.5150704846964909,0.33163035253980816,0.740168397409988,0.9999678587492031,FAM41C,GC_lineage,GSE325391_RESvCTRL,12
3.2682124933767955,-1.024921268788121,0.7244044041463898,-1.4148468216394248,0.15711341263769055,0.9999678587492031,AL645608.6,GC_lineage,GSE325391_RESvCTRL,12
4.684271893495658,-0.5443837683914203,0.6858562829261341,-0.7937286308275312,0.4273534287404276,0.9999678587492031,AL645608.2,GC_lineage,GSE325391_RESvCTRL,12
1.2520044096455074,0.8452680805375422,1.1958017159102206,0.7068630771232344,0.4796515712627377,0.9999678587492031,SAMD11,GC_lineage,GSE325391_RESvCTRL,12
363.3917695157235,0.3237801699489615,0.1827088944300036,1.7721095131085849,0.07637638009967877,0.9999678587492031,NOC2L,GC_lineage,GSE325391_RESvCTRL,12
90.12748835666285,0.6368300257660505,0.3849299392774576,1.6544050248765483,0.09804524618990734,0.9999678587492031,KLHL17,GC_lineage,GSE325391_RESvCTRL,12
1.9680524704895521,0.6663074223346321,0.9502742893616655,0.7011737871832937,0.4831945663533279,0.9999678587492031,PLEKHN1,GC_lineage,GSE325391_RESvCTRL,12
5.5734373816593505,-1.2072446214392818,1.0204881195472602,-1.1830070319435726,0.23680636053434911,0.9999678587492031,HES4,GC_lineage,GSE325391_RESvCTRL,12
3.6374604478402577,1.9820289945440206,1.2143203901564048,1.632212561537186,0.10263471545296655,0.9999678587492031,ISG15,GC_lineage,GSE325391_RESvCTRL,12
2.2784448943168445,0.4342892668055101,0.6897230210323677,0.629657490851142,0.5289187004811342,0.9999678587492031,AL645608.1,GC_lineage,GSE325391_RESvCTRL,12
15.310535559100302,-0.41358812564380915,0.8669073432912154,-0.4770845798509688,0.6333018946811848,0.9999678587492031,AGRN,GC_lineage,GSE325391_RESvCTRL,12
926.9454292627219,-0.13356842298022167,0.28510542339943645,-0.46848783649089193,0.6394357673640293,0.9999678587492031,C1orf159,GC_lineage,GSE325391_RESvCTRL,12
