baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
4.560025692903694,-0.5311291862638382,0.444453232177236,-1.195017040740156,0.2320803722905559,0.706939701953643,AL627309.1,Astro,GSE268609,17
6.199640563093963,-0.0029250780498191,0.4950983542362515,-0.0059080746780736,0.9952860658538948,0.999377046756078,AL627309.5,Astro,GSE268609,17
35.154190761068804,0.2587056079756811,0.1828931773552847,1.4145175436103046,0.1572100000359749,0.645419510098373,LINC01409,Astro,GSE268609,17
23.623657515073152,0.1758353439471979,0.2166287664955687,0.811689725199976,0.4169696915626845,0.8183592192480176,LINC01128,Astro,GSE268609,17
3.553615847844064,0.2051322647535604,0.4566410669346556,0.4492199226201319,0.653273017111486,,LINC00115,Astro,GSE268609,17
2.087209989265521,-0.3576186610864881,0.5921908326490047,-0.6038909104465165,0.54591617234982,,FAM41C,Astro,GSE268609,17
2.339765962934874,-0.6005172660201086,0.5804713296020287,-1.0345338958115695,0.3008866391845087,,AL645608.6,Astro,GSE268609,17
0.6334487837294595,-0.5068617244602215,0.9912151123403062,-0.511353911123789,0.6091032613441388,,AL645608.2,Astro,GSE268609,17
3.09429113698038,0.772302307065417,0.6305043813611622,1.2248960195932894,0.2206144003453034,,LINC02593,Astro,GSE268609,17
17.161148963060274,0.3768525116728449,0.3361937122419476,1.1209386075657373,0.2623139956799252,0.7320690428183347,SAMD11,Astro,GSE268609,17
18.37993704762694,0.0556235364864643,0.2419794922206085,0.2298688040710214,0.8181937179912064,0.9635334699352304,NOC2L,Astro,GSE268609,17
4.387838744518881,-0.3050322389027994,0.4030283558025275,-0.7568505652546605,0.4491393948523493,,KLHL17,Astro,GSE268609,17
0.7597404792937864,-0.0186671911717042,1.108691706368075,-0.0168371343128879,0.9865665451928984,,PERM1,Astro,GSE268609,17
4.220089439087319,0.5084534991555979,0.7243045796947164,0.701988518932054,0.4826863234484098,,AL645608.7,Astro,GSE268609,17
96.67050112180748,-0.2489162695017288,0.4324556203086546,-0.5755880090633831,0.5648936878778035,0.8818980576245642,HES4,Astro,GSE268609,17
16.93167363258364,0.1831577359550049,0.3519450980280145,0.5204156471599037,0.602773906561024,0.9008186109444148,ISG15,Astro,GSE268609,17
1.0423798731890064,0.8732951119874977,0.9720069991554752,0.8984452917996032,0.3689481993133832,,AL645608.1,Astro,GSE268609,17
16.67967954561948,0.0748871159839048,0.2886704182975117,0.2594208177809343,0.7953105691107887,0.9587688417484072,AGRN,Astro,GSE268609,17
59.28112553139125,0.3127860996185179,0.1875742079849277,1.6675325620655237,0.0954085552229052,0.5622339677846862,C1orf159,Astro,GSE268609,17
2.604818151042779,1.190522604165032,0.6397482306513991,1.860923637026441,0.0627549612716414,,AL390719.3,Astro,GSE268609,17
29.79946883200559,0.1520169265772211,0.2297704975297486,0.6616033312002527,0.5082254720872088,0.8598214813951771,SDF4,Astro,GSE268609,17
6.44029144849105,0.7737279317570958,0.4515034992645382,1.7136698453443535,0.0865893779990744,0.5417464266507865,B3GALT6,Astro,GSE268609,17
32.71222942373786,-0.0430360981417504,0.1651566042227024,-0.2605775187997881,0.7944183282720269,0.9584978452989514,UBE2J2,Astro,GSE268609,17
5.680796009442269,-0.76849511257849,0.3769891688202625,-2.038507140625269,0.0414992413737634,0.4296016531953397,LINC01786,Astro,GSE268609,17
7.844976487585713,0.1667744630522591,0.3143078668260669,0.530608618665436,0.5956900219747607,0.897431342206977,SCNN1D,Astro,GSE268609,17
33.66220954157453,0.3399036991946843,0.2538427295871974,1.3390326354725246,0.1805600487944938,0.6646036480574861,ACAP3,Astro,GSE268609,17
1.78971012355061,1.0720483062073527,0.6688463765284801,1.602831896573344,0.1089717726974265,,PUSL1,Astro,GSE268609,17
29.86055404913064,0.1858686078927157,0.2051526165274044,0.9060016442339028,0.3649349821561475,0.796099938663363,INTS11,Astro,GSE268609,17
5.394216568316942,-0.1735425821246764,0.49032038415826,-0.353937114857257,0.7233860114433707,0.9398457692344252,CPTP,Astro,GSE268609,17
18.0297931219607,0.3050048699109939,0.2356052293117493,1.294558999399016,0.1954724039864985,0.6761263044981252,DVL1,Astro,GSE268609,17
17.369888485232515,0.3172424869929731,0.3186398344957166,0.9956146490442572,0.3194374143563709,0.7737933352653833,MXRA8,Astro,GSE268609,17
33.20492630039681,0.5716373277580078,0.3757751013267207,1.521221937642412,0.1282041520411113,0.6111467675416006,AURKAIP1,Astro,GSE268609,17
142.7251000492833,0.1193836318157646,0.1990531819104689,0.5997574651655734,0.5486678844077031,0.8769005055814232,CCNL2,Astro,GSE268609,17
4.894075136592809,0.1290924048419942,0.4942867668621712,0.2611690490148015,0.7939621453094463,0.9584641889498394,MRPL20-AS1,Astro,GSE268609,17
63.55594163343645,0.2438708557115112,0.2593559965388581,0.9402938777818974,0.347066839068179,0.791473858289958,MRPL20,Astro,GSE268609,17
2.207092992981793,-0.0555562617742555,0.5798196679060651,-0.0958164492330675,0.9236663528704784,,AL391244.2,Astro,GSE268609,17
6.604771343862621,0.4659544251679151,0.4843570932780081,0.9620059902797162,0.3360465948931372,0.7853426945154445,ANKRD65,Astro,GSE268609,17
13.269611915348154,0.1973269001373158,0.2994066935321502,0.6590597484959931,0.5098574018608264,0.8606753552723297,VWA1,Astro,GSE268609,17
3.512833523849782,1.895184916409399,0.5336346001789772,3.551465582954642,0.0003830920915037,,ATAD3C,Astro,GSE268609,17
20.61663570852988,0.0936822333611664,0.2784833602205737,0.3364015476076024,0.7365680825992862,0.9424325982527793,ATAD3B,Astro,GSE268609,17
10.676291588794628,-0.1944515820793208,0.2800475136436927,-0.6943521102876978,0.4874614187289867,0.8505779712302439,ATAD3A,Astro,GSE268609,17
11.43579802507584,0.0005623873032815,0.3388698252743946,0.001659596875662,0.9986758338836026,0.999916208622401,TMEM240,Astro,GSE268609,17
42.118529123242645,0.1754081958438816,0.1768235716744726,0.9919955477813972,0.3211996972705958,0.7754433815095727,SSU72,Astro,GSE268609,17
4.73361875691622,0.5873244510029878,0.5347661966705588,1.098282678784963,0.2720810730371339,0.7401304987628959,AL645728.1,Astro,GSE268609,17
3.009238978146997,0.2899223855695745,0.583776949661483,0.4966321224873523,0.6194484965464073,,FNDC10,Astro,GSE268609,17
1.576579270438327,-0.3290836833658424,0.7661219617932892,-0.4295447719519024,0.6675268188568422,,AL691432.4,Astro,GSE268609,17
7.638220260873535,0.2196123928098959,0.3343366130906763,0.6568601349991371,0.5112708533137189,0.8610905638751792,AL691432.2,Astro,GSE268609,17
24.665404752186618,0.0802992871288056,0.2320750460230159,0.3460056930069161,0.7293384362984768,0.9419253942973632,MIB2,Astro,GSE268609,17
28.81160538166614,0.293986157090955,0.2346878783526653,1.2526686898126975,0.2103263051863396,0.6892563912792113,CDK11B,Astro,GSE268609,17
1.7722548888073424,0.866760192203138,0.7640058050591934,1.1344942492105587,0.2565872846496756,,FO704657.1,Astro,GSE268609,17
41.83131444377569,0.2806182358673545,0.2248767898940155,1.2478754966202157,0.2120766553466351,0.6907700836674339,SLC35E2B,Astro,GSE268609,17
29.1155660653248,0.0931029505857385,0.2799449652748082,0.3325759064619861,0.7394544328775121,0.9426114087608328,CDK11A,Astro,GSE268609,17
38.6738237899138,-0.1199058827500951,0.2149438839983661,-0.5578473809983192,0.5769486051921555,0.8868473983709718,SLC35E2A,Astro,GSE268609,17
27.90706676807215,0.1740654654623788,0.1899896023543603,0.916184166424642,0.3595703086815836,0.7944792209423281,NADK,Astro,GSE268609,17
271.56220919005204,0.057310626138555,0.100531500714871,0.5700763017663519,0.5686259476498512,0.8827225258962594,GNB1,Astro,GSE268609,17
0.5296663265668198,-0.5618001926732941,1.0791684729671438,-0.5205861797728765,0.602655078854115,,AL109917.1,Astro,GSE268609,17
4.318655839308955,0.1932889776660261,0.494512915498188,0.3908674002402964,0.6958952517211145,,CFAP74,Astro,GSE268609,17
5.27345189325901,-0.558333893523666,0.564240668848151,-0.9895314612175276,0.3224031848505796,0.776792623697393,GABRD,Astro,GSE268609,17
15.935413218434084,-0.3319008949650585,0.3882352545468094,-0.854896331742179,0.3926085415578508,0.8105426943115431,PRKCZ,Astro,GSE268609,17
0.7381991543808494,-0.280357868614779,1.0072852780039825,-0.2783301560510553,0.7807589291300663,,PRKCZ-AS1,Astro,GSE268609,17
30.99506245944812,0.440011429815865,0.2264701032503588,1.9429117729038168,0.052026819228476,0.4545995769846336,FAAP20,Astro,GSE268609,17
1.2627754281332828,-0.2178520413187557,0.6985733384854111,-0.3118527852653015,0.7551524061354259,,AL590822.1,Astro,GSE268609,17
115.2137725308734,0.1115504372011381,0.1735399689591772,0.6427939215972703,0.5203578277766376,0.8660812694583182,SKI,Astro,GSE268609,17
1.6618372782179036,2.330396122418253,0.9073216036818402,2.568434514246864,0.0102159012327181,,AL590822.3,Astro,GSE268609,17
31.169963692612743,0.0363376055865461,0.1755200703298946,0.2070282077613612,0.8359878290884426,0.9665552447926892,MORN1,Astro,GSE268609,17
1.7881878922208612,0.689292978694884,0.6540368342718674,1.0539054416748057,0.2919262112751204,,AL513477.2,Astro,GSE268609,17
40.90555682344411,0.0975966743405798,0.2111766210734824,0.4621566243671425,0.6439690061885135,0.9159307658028324,RER1,Astro,GSE268609,17
11.351752151017452,0.5324904283488404,0.3251390800673278,1.6377312387012215,0.1014777710424567,0.5716722929830642,PEX10,Astro,GSE268609,17
3.4462782779808383,0.1073026467843542,0.5451742159022157,0.1968226736599744,0.8439663071559746,,PLCH2,Astro,GSE268609,17
6.425442202123087,-0.2046403799629736,0.3916986410039552,-0.5224434259931663,0.6013616269207154,0.8997138985950721,PANK4,Astro,GSE268609,17
32.96137003099818,-0.6474815007034073,0.53997271408402,-1.1991004060302553,0.2304889062508515,0.7068785527008337,HES5,Astro,GSE268609,17
8.597620085541333,-0.8688450002313267,0.6457557943648692,-1.3454699250292848,0.1784735272283276,0.6637337285323985,AL139246.5,Astro,GSE268609,17
7.218395791268719,0.7615211505510671,0.5178756153163673,1.4704711479528887,0.1414341942813275,0.6282839558792574,TNFRSF14,Astro,GSE268609,17
1.463942123385105,-0.3823101123821392,1.326739321903292,-0.2881576705163838,0.7732260491280952,,AL139246.3,Astro,GSE268609,17
8.758634860166916,0.4443467228977023,0.5344859029527163,0.8313534939704701,0.4057739630160158,0.8149596883200525,PRXL2B,Astro,GSE268609,17
1.7420117363196468,1.3968357098025117,0.8392779119194886,1.6643303606166024,0.0960464283441033,,MMEL1,Astro,GSE268609,17
16.631756706880605,0.4086998919454365,0.2480381614135217,1.6477298880798603,0.0994081119739167,0.5685551576287546,TTC34,Astro,GSE268609,17
0.9152654329390664,0.8472707763483842,0.9488622961805292,0.892933336859223,0.3718928732165241,,AC242022.2,Astro,GSE268609,17
138.2790504033742,-0.3764677975411645,0.2699671664277807,-1.394494754760757,0.1631682523382868,0.6515316700555097,PRDM16-DT,Astro,GSE268609,17
492.2420724211973,-0.2001475800762696,0.1698512333744345,-1.1783698952308883,0.238649174005744,0.7109699786730699,PRDM16,Astro,GSE268609,17
2.5992697336029065,-1.2200947511532332,0.612697227513134,-1.9913502075167768,0.0464423992908845,,AL590438.1,Astro,GSE268609,17
