baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
336512.0033723582,-0.021454981543015565,0.15271014769488486,-0.1404947992446622,0.8882690613385583,0.9872464982692591,MALAT1,Oligo,GSE278576,30
261943.91777912076,0.03890483861882476,0.20708183812421063,0.187871804554338,0.8509771458525295,0.9823700064731091,PCDH9,Oligo,GSE278576,30
147105.25600455617,0.04087360982898661,0.1915153654705505,0.21342209137403015,0.8309977509913409,0.9794746922686846,IL1RAPL1,Oligo,GSE278576,30
97653.65195414066,0.06223272856996239,0.14879544715935614,0.4182434997712848,0.67576909440453,0.9565489601321737,QKI,Oligo,GSE278576,30
89727.97642683194,-0.09133249520095504,0.15654968516179113,-0.5834089995554105,0.5596180008967675,0.9300470812270473,CTNNA3,Oligo,GSE278576,30
83746.43345444181,-0.2346931035278865,0.1784006805303192,-1.3155392839883275,0.18832872377332943,0.7248285838028429,PLP1,Oligo,GSE278576,30
71588.87709031446,-0.09512938410953914,0.1700429328375284,-0.5594433271768654,0.5758591987120545,0.9354246301583518,PDE4B,Oligo,GSE278576,30
70689.68915745629,-0.07973105043735725,0.28004476679016754,-0.28470823201312767,0.7758676833248959,0.9707581437112685,CADM2,Oligo,GSE278576,30
70063.82570637303,-0.18142600009802679,0.1584397170437582,-1.145079046360075,0.25217641449984574,0.7829114718884017,MAGI2,Oligo,GSE278576,30
64859.545794951475,-0.2192768100290294,0.1664710557972297,-1.3172068200019096,0.18776930849009288,0.7248285838028429,DLG2,Oligo,GSE278576,30
62090.31165263561,0.003834427923109542,0.1597408705203962,0.02400405050140221,0.9808493778061973,0.9976955048705867,ST18,Oligo,GSE278576,30
59434.63350503278,0.03322271431703027,0.21052756188301666,0.15780695895528896,0.874608914918852,0.9855561760768745,PPP2R2B,Oligo,GSE278576,30
56915.38656581147,0.507447934476395,0.20477007674339046,2.478135197030317,0.013207109051023715,0.25216109955598864,NCAM2,Oligo,GSE278576,30
49158.91107224525,-0.06138977784227033,0.15775561766503562,-0.38914479719270584,0.6971690366287124,0.9595078659793134,PTPRD,Oligo,GSE278576,30
46909.80662372661,-0.4494640401980127,0.19585972668649831,-2.2948262401971213,0.021743084220661145,0.3150592319670508,NKAIN2,Oligo,GSE278576,30
46482.50714172249,0.18006887688473544,0.19670851985999438,0.9154096478022301,0.35997661540866277,0.8554776971051495,MAN2A1,Oligo,GSE278576,30
46161.09482868594,0.5409177136740583,0.17066810392539997,3.1694130375438903,0.0015274715955548297,0.08598961369772487,PIP4K2A,Oligo,GSE278576,30
45126.64332113425,0.65739452533182,0.19209338655626088,3.422265269602503,0.0006210169331539125,0.02962515839347338,MALAT1,Astro,GSE278576,30
44464.445395325565,-0.032295152023609136,0.14719050685662377,-0.21941056331212577,0.8263302421663792,0.9789642952073822,SLC44A1,Oligo,GSE278576,30
43466.27575860731,-0.23653339774436102,0.12959567192734853,-1.8251643301557317,0.06797623479278764,0.5075410603028688,MBP,Oligo,GSE278576,30
43331.76533164929,-0.06499021480663532,0.1545200623131147,-0.42059402406233276,0.6740515582173645,0.9559034010683582,FRMD5,Oligo,GSE278576,30
42947.924715791996,-0.15280130672385034,0.1914144472767464,-0.798274680400329,0.4247111078818311,0.8826242452397939,SLC24A2,Oligo,GSE278576,30
41689.16741663925,0.14308045896494712,0.20064598760407565,0.7130990291581629,0.47578448022166775,0.904365126513899,PLCL1,Oligo,GSE278576,30
40076.679406053365,-0.03727016624135295,0.12651853166845878,-0.2945826650835567,0.768312706100122,0.9696919523554187,EDIL3,Oligo,GSE278576,30
40025.34140626221,0.2540803480641631,0.5052307827264383,0.5028995792636355,0.6150348769581176,0.9449792528883859,PLCG2,Oligo,GSE278576,30
39288.37346381906,-0.1367222213725348,0.17048031894854737,-0.8019824353672104,0.4225631186792035,0.8822503804215551,SIK3,Oligo,GSE278576,30
