baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
19.093185832598063,-0.053895432695109206,0.022744290716970744,-2.369624683652804,0.017806150193923148,0.23524429967926833,A2M,Astro,GSE199243v2,6
41.52835708357724,0.002099939807898729,0.01589491367036702,0.13211394861575496,0.8948941632215364,0.9858858372935532,A2ML1,Astro,GSE199243v2,6
5.791325688298197,-0.01370290712468406,0.028560194080858504,-0.4797904063918097,0.6313764352193749,,A4GALT,Astro,GSE199243v2,6
17.973759727857182,-0.001493134867912638,0.009866209168297016,-0.1513382538767283,0.8797088945521164,0.9839380237250466,AAAS,Astro,GSE199243v2,6
34.102706648281675,0.015038806054432136,0.00908070186808396,1.6561281575920015,0.09769586820831655,0.5421992544312069,AACS,Astro,GSE199243v2,6
24.33454313925971,0.006667637121776893,0.012643908422152175,0.5273398777624146,0.5979575863996618,0.9140265927292617,AADAT,Astro,GSE199243v2,6
6.623754324160124,0.004632806990030323,0.015692362137858882,0.29522687211336807,0.7678205753814303,0.9617499414340582,AAED1,Astro,GSE199243v2,6
56.95220808693839,-0.006597005351243062,0.007394893087214247,-0.8921028706485654,0.3723377963802307,0.829763490641534,AAGAB,Astro,GSE199243v2,6
227.4581563970145,0.002625694659093379,0.008136171313382776,0.32271870367017796,0.7469082859606022,0.9576712066853589,AAK1,Astro,GSE199243v2,6
42.101091227458,-0.0028333724019898796,0.008072396439824157,-0.35099519989030664,0.7255919495290462,0.9523424652477432,AAMDC,Astro,GSE199243v2,6
17.439374703068456,-0.0033158917315730596,0.012262701905580977,-0.270404659356837,0.7868489559283708,0.9642249299331216,AAMP,Astro,GSE199243v2,6
14.287269262379851,0.004132937159191143,0.013438549047300085,0.30754340700356214,0.7584297887855016,0.9600808555459739,AAR2,Astro,GSE199243v2,6
68.33839149289201,0.0046997525229887155,0.009121642616536453,0.5152309425572784,0.606391649065716,0.9178395873585412,AARS,Astro,GSE199243v2,6
10.315978859461456,0.004247501998421164,0.015951233392797692,0.26628047460825177,0.7900232094284139,0.9652198293257731,AARS2,Astro,GSE199243v2,6
18.851223763825462,0.007298298549063196,0.01122645598697532,0.6500981750189477,0.5156288080001235,0.8913661156786966,AARSD1,Astro,GSE199243v2,6
64.89918496437289,0.0019092825694530136,0.007716345019403087,0.24743354070509277,0.8045727192733232,0.9704123666732912,AASDH,Astro,GSE199243v2,6
42.13470992051072,0.009447419682475379,0.007579415462739459,1.246457557171666,0.2125964617937247,0.7192886692887532,AASDHPPT,Astro,GSE199243v2,6
115.45894211789427,-0.01102666476900655,0.011338412212029417,-0.9725051940965665,0.330799282142768,0.8125076438481856,AASS,Astro,GSE199243v2,6
40.84800271854049,-0.0055194662645576325,0.01028200067125311,-0.5368085882341177,0.5913998387189898,0.9124342518420039,AATK,Astro,GSE199243v2,6
3.757162834426896,-0.004734789506783868,0.02081166088121526,-0.22750656633356545,0.8200298639034671,,AB015752.3,Astro,GSE199243v2,6
109.11999679810718,0.0021843429314119017,0.007282450691763456,0.299946134051058,0.7642182435872497,0.9613340184966426,ABAT,Astro,GSE199243v2,6
1.9094006260433816,-0.0027241236057322766,0.02937694635894827,-0.0927299785500852,0.9261180801761428,,ABBA01000934.1,Astro,GSE199243v2,6
12.970525268394054,-0.03468005333597064,0.02236434821532625,-1.5506847327750184,0.12097725500826535,0.6004302162753483,ABC12-49244600F4.3,Astro,GSE199243v2,6
342.51213962477095,-0.016874711839088227,0.008073201382575257,-2.090213168162714,0.03659865516943699,0.34505010027983424,ABCA1,Astro,GSE199243v2,6
27.76241823872029,0.05030904522791289,0.011562663084174911,4.3509911913603805,1.3552349731006967e-05,0.0026408317183528344,ABCA10,Astro,GSE199243v2,6
70.36646828829564,-0.0014965961621120558,0.009418020045873375,-0.15890772740155804,0.8737415724732098,0.9832646593668231,ABCA11,Astro,GSE199243v2,6
3.829116034564351,-0.0003103836070907298,0.018656332104545315,-0.01663690404691659,0.9867262834553239,,ABCA12,Astro,GSE199243v2,6
5.199878165551738,0.020241675875470738,0.02284105266333959,0.886197154475244,0.3755112967473061,,ABCA13,Astro,GSE199243v2,6
31.1280294249659,-0.018755195202205956,0.013767276458624916,-1.3623025046799444,0.17310243751904164,0.6710508418042438,ABCA17P,Astro,GSE199243v2,6
51.09879960655834,0.006868487989764752,0.009778731955896632,0.7023904551983364,0.48243569610694137,0.8780362629745571,ABCA2,Astro,GSE199243v2,6
87.70828154083597,0.00403817123908603,0.01280360154259705,0.3153933856541225,0.7524629882501662,0.9590763172255171,ABCA3,Astro,GSE199243v2,6
2.402218016884093,0.014189645929522803,0.02613167908321015,0.5430055177219663,0.5871260033957933,,ABCA4,Astro,GSE199243v2,6
61.651093016262045,0.038168150623165566,0.009977245188166712,3.8255199610042703,0.000130496359570366,0.0113826815263469,ABCA5,Astro,GSE199243v2,6
14.489625332463767,0.027439272950789538,0.013065683562312136,2.1001023650946142,0.03571983732351429,0.3437898628720608,ABCA6,Astro,GSE199243v2,6
8.196963085370038,0.010611652556167942,0.015282474895516998,0.6943674129169217,0.48745182446358093,0.8793729657426107,ABCA7,Astro,GSE199243v2,6
18.265492763528997,0.003268146079317872,0.018626400477636227,0.1754577371640736,0.860719976439702,0.9804425440559968,ABCA8,Astro,GSE199243v2,6
13.8502110803551,0.04404855741987246,0.015384279773812464,2.863218692554792,0.004193610074826907,0.09854594658211058,ABCA9,Astro,GSE199243v2,6
3.0639259603311992,0.01985606475021948,0.02486576509476238,0.7985302151190143,0.4245628662340193,,ABCB1,Astro,GSE199243v2,6
37.42334012920407,-0.007993538581442198,0.008216638944258033,-0.9728477344167907,0.33062898441090727,0.8123659973906017,ABCB10,Astro,GSE199243v2,6
6.059375554083828,-0.0061318780849078935,0.016468623989802988,-0.3723370020898296,0.709641952203947,0.9467127579658235,ABCB6,Astro,GSE199243v2,6
72.64396285627133,-0.00848877233075175,0.00933851936964502,-0.9090062347939883,0.36334683474500373,0.8243044218016666,ABCB7,Astro,GSE199243v2,6
25.613122618766585,-0.002210146519125598,0.010467999371652178,-0.2111336121313473,0.8327830126761143,0.9770133227358891,ABCB8,Astro,GSE199243v2,6
35.086402601679985,0.016261487959551367,0.01081114025500459,1.5041417996611184,0.13254485954744646,0.6174377311614405,ABCB9,Astro,GSE199243v2,6
1.0395056996426926,-0.003814517652855057,0.04614326008736775,-0.08266684334034137,0.9341164497841745,,ABCC1,Astro,GSE199243v2,6
23.161788140735478,-0.010105122489139246,0.009084247010636487,-1.1123786569549952,0.26597537731127485,0.7674657875610726,ABCC10,Astro,GSE199243v2,6
6.0057381593100585,0.011250989609692199,0.017066171565874692,0.6592567973586729,0.5097308799420718,0.8884341991669576,ABCC11,Astro,GSE199243v2,6
2.131246229223104,-0.008289297875558954,0.02555918994172958,-0.32431770703442026,0.745697515289425,,ABCC2,Astro,GSE199243v2,6
4.6817544886813245,-0.005145304386901418,0.023951760073007842,-0.21481946926730697,0.8299080729664934,,ABCC3,Astro,GSE199243v2,6
67.91353090121669,0.0056268746392098175,0.013073026613876732,0.4304186632066528,0.666891121606759,0.9355985609222596,ABCC4,Astro,GSE199243v2,6
86.78322863907266,-0.005957823626743086,0.01009656724168814,-0.5900840834440816,0.555134279144624,0.9005923569635785,ABCC5,Astro,GSE199243v2,6
57.019383976717876,-0.009433828270493974,0.012684701971764334,-0.7437169821958228,0.4570477133318199,0.8721413493909387,ABCC8,Astro,GSE199243v2,6
217.578835216849,-0.020612955997610066,0.011775511098676094,-1.750493530588881,0.08003318950442898,0.4984071594802192,ABCC9,Astro,GSE199243v2,6
1.0456922093279768,-0.008748279526309159,0.04348637008587099,-0.20117290794872608,0.840563374748069,,ABCD1,Astro,GSE199243v2,6
90.25582282900304,-0.014289571189019395,0.01566272399371391,-0.9123298855776546,0.36159508661059536,0.8243044218016666,ABCD2,Astro,GSE199243v2,6
85.7810019466454,-0.008939070235486101,0.006301598440802692,-1.418540124297011,0.15603313280876568,0.6487814858133144,ABCD3,Astro,GSE199243v2,6
82.33695871302463,0.005121004508382435,0.016743753228349333,0.30584567501340826,0.7597221500783574,0.9600808555459739,ABCD4,Astro,GSE199243v2,6
29.711923474879697,0.0021656143094925433,0.011222474499458845,0.19297119450767924,0.8469815275154055,0.9781226696575993,ABCE1,Astro,GSE199243v2,6
4.583506525279066,-0.0024313934310185407,0.02271936922202938,-0.1070185271103825,0.9147742816556157,,ABCF2,Astro,GSE199243v2,6
10.13512691274083,-0.003348109410383841,0.014534309155159502,-0.23035903355580567,0.8178127916417907,0.9724386799600938,ABCF3,Astro,GSE199243v2,6
12.08664588152912,-0.0020712353588971167,0.013352521359239677,-0.15511941925963393,0.8767271731307336,0.9837198411038655,ABCG1,Astro,GSE199243v2,6
2.398424945861525,0.0059036437355114105,0.023778448283107545,0.24827708121330272,0.8039200304924256,,ABCG2,Astro,GSE199243v2,6
2.4989640142542626,0.040690390230049917,0.02695966659517363,1.5093061364985272,0.13122056725244322,,ABCG4,Astro,GSE199243v2,6
4.7086979370086475,-0.02503013255791671,0.023245873023281183,-1.0767559700962213,0.28158930040827646,,ABHD1,Astro,GSE199243v2,6
13.684621410696588,0.018138254169922083,0.012115672327180629,1.497090188650136,0.1343697923447973,0.618882832668801,ABHD10,Astro,GSE199243v2,6
3.5897279604521395,0.02747646504693176,0.022996965858978955,1.1947865303371672,0.23217044430433265,,ABHD11,Astro,GSE199243v2,6
52.60923445417013,-0.0020632256303894747,0.008151753672172527,-0.2531020579575,0.8001893486255773,0.9691140742887835,ABHD12,Astro,GSE199243v2,6
1.7335531450410182,0.04194378782503623,0.031143544267908545,1.346789160033293,0.17804814690857707,,ABHD12B,Astro,GSE199243v2,6
11.264675510708335,-0.00534639250948256,0.017543844966766375,-0.30474462807955316,0.760560656970613,0.9600808555459739,ABHD13,Astro,GSE199243v2,6
6.180002772952332,0.027864890104187898,0.019990805392799012,1.3938853166078664,0.16335223898928508,0.6567385657909112,ABHD14A,Astro,GSE199243v2,6
1.773060079751442,-0.010575753997182616,0.03770039969758224,-0.2805210046051806,0.7790778127714219,,ABHD14A-ACY1,Astro,GSE199243v2,6
2.8687984378110856,0.01933720655542557,0.02271275415551342,0.851380965206791,0.3945577620163563,,ABHD14B,Astro,GSE199243v2,6
3.561486910432963,-0.009454727555557534,0.01916580720638646,-0.49331225414847196,0.6217919711285431,,ABHD15,Astro,GSE199243v2,6
3.7615952658719016,0.021203862860216607,0.020148440625877267,1.052382328436069,0.2926241730511583,,ABHD17A,Astro,GSE199243v2,6
36.12731734600496,-0.014237552378016358,0.009265040621842701,-1.5366961634739909,0.12436773106376496,0.6038794813312659,ABHD17B,Astro,GSE199243v2,6
98.97825239881035,-0.002607563057258015,0.0074393557765170225,-0.3505092558537146,0.7259565450372121,0.9526184715942279,ABHD18,Astro,GSE199243v2,6
180.4901240776376,0.00030158819728210367,0.007178064893734731,0.04201525087149052,0.9664865404152919,0.9954985508876397,ABHD2,Astro,GSE199243v2,6
78.43892518158502,-0.03180322883619477,0.008557004969718889,-3.71663087128481,0.00020189708238733733,0.015012158341505412,ABHD3,Astro,GSE199243v2,6
5.885801292179077,-0.006470204758399855,0.0180250252681356,-0.3589567649504379,0.7196274332376515,,ABHD4,Astro,GSE199243v2,6
25.24403688283613,0.008373233228234652,0.011189176585031812,0.7483332812385718,0.4542591547748007,0.8711669505021543,ABHD5,Astro,GSE199243v2,6
36.81016684126786,0.0064500642441303385,0.007931714850618691,0.8131992092009231,0.4161038527530969,0.8496487826810778,ABHD6,Astro,GSE199243v2,6
23.052246875296266,-0.0035660681400253294,0.012405533497702684,-0.28745786230682546,0.7737617619752496,0.9630003364010116,ABHD8,Astro,GSE199243v2,6
340.3474353574197,-0.0012940776198604588,0.006636895237154997,-0.1949823786001456,0.8454067427002446,0.9778376786651325,ABI1,Astro,GSE199243v2,6
230.27235635128116,-0.0015363282090916466,0.006305842801163395,-0.2436356657682938,0.8075130031843035,0.9707630693178044,ABI2,Astro,GSE199243v2,6
1.4472304109771432,0.013568201225893523,0.03249882094743512,0.41749826087042563,0.6763139961153146,,ABI3,Astro,GSE199243v2,6
70.63966914918386,0.04384656746159999,0.026078703930016715,1.6813169695573857,0.09270136347982143,0.5296432120808441,ABI3BP,Astro,GSE199243v2,6
153.97245729731165,-0.008077996892922129,0.0053640654756800825,-1.505946735651649,0.13208084769168255,0.616400566029976,ABL1,Astro,GSE199243v2,6
96.57375828675266,-0.011908216441228263,0.007485280161822659,-1.5908845338834483,0.1116355638260286,0.5759576584197468,ABL2,Astro,GSE199243v2,6
1053.1259158904825,-0.011617103897196937,0.005090029046398212,-2.2823256589110015,0.022470120751195324,0.27235076500922484,ABLIM1,Astro,GSE199243v2,6
75.43514405520467,0.01855688543129981,0.010608766868042492,1.749202867978933,0.08025595852373818,0.4987840876651952,ABLIM2,Astro,GSE199243v2,6
50.109464921538006,-0.036268754620849074,0.012611220354433059,-2.875911577272535,0.0040286254914502434,0.09645854532081057,ABLIM3,Astro,GSE199243v2,6
2.431924177042865,0.010903613871752465,0.023659000300287596,0.4608653676554508,0.6448952000915062,,ABRACL,Astro,GSE199243v2,6
3.5088971154858677,0.011396637971457416,0.020033334392920498,0.5688837288856332,0.5694350482011512,,ABT1,Astro,GSE199243v2,6
6.635363685741178,0.012236412065998964,0.016260857460373437,0.7525071845576556,0.45174611091142447,0.8699983425737785,ABTB1,Astro,GSE199243v2,6
56.04922958569043,-0.019154413196555198,0.007522275143535159,-2.5463590245056382,0.010885316925400242,0.17753947020256974,ABTB2,Astro,GSE199243v2,6
1.2236964403331214,-0.008804936408301937,0.03792552264435432,-0.23216387789484186,0.8164107325474692,,AC000068.5,Astro,GSE199243v2,6
1.7576747398006736,0.021839774166258836,0.03590709842308401,0.6082299914330713,0.5430349458042549,,AC000095.10,Astro,GSE199243v2,6
5.458065516827996,-0.008594362657027616,0.019123532438746944,-0.4494129253868515,0.6531338089265758,,AC000095.12,Astro,GSE199243v2,6
39.06794013173907,0.011132394161683198,0.013991840419965571,0.7956347290666564,0.42624437468320586,0.858185134340165,AC000095.13,Astro,GSE199243v2,6
20.628589300113372,-0.004755240923165691,0.012736116907874052,-0.3733666201058332,0.708875599489109,0.9467127579658235,AC000095.6,Astro,GSE199243v2,6
3.1028005159200203,-0.003181742826237865,0.02219299873009541,-0.14336696292976295,0.8860003731679487,,AC000123.2,Astro,GSE199243v2,6
1.75931106082046,-0.009850644772581752,0.028044518668404912,-0.3512502706519807,0.7254005991752552,,AC002044.1,Astro,GSE199243v2,6
1.4137013589355423,-0.04064959354137267,0.03450462867746689,-1.1780910300860221,0.23876031764924288,,AC002044.4,Astro,GSE199243v2,6
2.903334597223305,-0.0060848362233647865,0.02159821208284306,-0.28172870050657517,0.7781515456977343,,AC002055.4,Astro,GSE199243v2,6
26.842232712483764,0.008196289890626762,0.015236379726785045,0.537942085823574,0.5906170319942059,0.912287235029099,AC002064.3,Astro,GSE199243v2,6
3.506738577288962,0.01554645927823946,0.02189262065710608,0.7101232658134633,0.47762769985855524,,AC002064.5,Astro,GSE199243v2,6
3.3060167235753988,-0.007602833154545253,0.020170269131208538,-0.37693265791787256,0.7062236508928812,,AC002066.1,Astro,GSE199243v2,6
1.4439635158441426,-0.00022644418835964997,0.03334032846598397,-0.006791900343473925,0.9945808892413114,,AC002116.7,Astro,GSE199243v2,6
47.26256034028673,0.009281238895954691,0.014557336701887332,0.637564348892981,0.5237573091613588,0.8929855104459801,AC002117.1,Astro,GSE199243v2,6
7.566628057936927,-0.0006959443561234493,0.01852948093073381,-0.037558761560833875,0.970039488212058,0.996273452238853,AC002127.4,Astro,GSE199243v2,6
2.28741917721906,0.017697676601969112,0.025889333955951378,0.683589490254183,0.49423442301312126,,AC002310.11,Astro,GSE199243v2,6
1.0674897127644571,-0.051931919533127854,0.04065600508000997,-1.2773492976234917,0.20147895650273162,,AC002310.12,Astro,GSE199243v2,6
3.981896734930805,0.009266769377583299,0.019600657753242188,0.47277849010196926,0.6363712216496975,,AC002310.13,Astro,GSE199243v2,6
5.711528994108143,-0.001373510227264845,0.015783178948156375,-0.08702367449399566,0.9306526939669698,,AC002398.9,Astro,GSE199243v2,6
701.9012668409523,-0.0260719050400539,0.01879690048669421,-1.3870321364157594,0.16543196372214042,0.6589186328630914,AC002429.5,Astro,GSE199243v2,6
5.421882900800671,0.012316168865389129,0.02275256510933419,0.5413090263100246,0.5882946000077391,,AC002451.3,Astro,GSE199243v2,6
1.7478441443887605,0.029477915151276506,0.02924245900755716,1.0080518585546618,0.31342956714641956,,AC002454.1,Astro,GSE199243v2,6
0.7993566383277537,-0.05327242575817664,0.04596266232186903,-1.1590369893092467,0.2464411079664982,,AC002456.2,Astro,GSE199243v2,6
2.091857051733172,0.012534500931732348,0.02616844964397311,0.4789928750945009,0.6319436973636693,,AC002472.15,Astro,GSE199243v2,6
9.155169623376866,0.05414746038619502,0.018930404338063218,2.860343573186186,0.004231822662034473,0.09907627696363888,AC002472.8,Astro,GSE199243v2,6
1.9846627101377294,0.003057452023879936,0.025512339001100625,0.11984208989023054,0.9046082392829434,,AC002985.3,Astro,GSE199243v2,6
3.392253327784587,-0.018101241018873032,0.021611360324925777,-0.8375798999563994,0.4022666854977216,,AC003002.4,Astro,GSE199243v2,6
10.824493225092121,0.026044504374843125,0.013981038825750677,1.8628447213002235,0.06248411599853014,0.4453834332793625,AC003002.6,Astro,GSE199243v2,6
1.280840674484451,-0.00923210629493845,0.03733946362707343,-0.24724796229382898,0.8047163287168677,,AC003005.4,Astro,GSE199243v2,6
13.372061140781645,0.005373261108814118,0.013155714457668216,0.4084355225331108,0.6829539585169977,0.9396715571270152,AC003006.7,Astro,GSE199243v2,6
6.042991024187335,0.011585081642772506,0.01670822843189687,0.6933758231756029,0.4880737305963908,0.8793729657426107,AC003029.1,Astro,GSE199243v2,6
2.8455726142586157,0.0031897921799136334,0.026920968916382203,0.11848727249829967,0.9056815791309982,,AC003051.1,Astro,GSE199243v2,6
9.260508715141253,0.011492156036407176,0.015526106128060747,0.7401827568109363,0.45918910891249853,0.8725743502073299,AC003075.4,Astro,GSE199243v2,6
1.3247042722432802,0.006089078167427186,0.03495805266515234,0.17418241873343926,0.8617221021445924,,AC003080.4,Astro,GSE199243v2,6
2.725247002545551,-0.015624751044140133,0.022868050025964454,-0.6832568157932024,0.49444457677432974,,AC003084.2,Astro,GSE199243v2,6
2.5188083509256747,0.01175784146799934,0.024622346999936394,0.4775272425504244,0.6329867265475897,,AC003088.1,Astro,GSE199243v2,6
