baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
1890.3785754573328,-0.01007139208324518,0.013718668838123633,-0.7341377069513613,0.462864814388525,0.7964168477919759,RNASEH2B,Oligo,GSE186538,6
1890.3240278766323,-0.020497996635799216,0.0077210685729713485,-2.6548134422164367,0.007935228024965203,0.1372047507407448,MFN1,Oligo,GSE186538,6
1890.1532782949014,-0.0033835382473592873,0.011760839497146416,-0.28769529999795085,0.7735799880518001,0.9896832421019346,ACAP2,OPC,GSE186538,6
1890.087087019275,-0.024977219350348467,0.014864510854880652,-1.6803256827080444,0.09289396675489789,0.43184406254663493,AC113414.1,Oligo,GSE186538,6
1889.838280390537,-0.0019262362690120483,0.015919353523996746,-0.12099965404427071,0.9036913092144055,0.9960896111292211,CDK6,OPC,GSE186538,6
1888.880628362226,4.035341123369837e-05,0.008835540666821132,0.0045671694303023105,0.9963559386935967,0.999302144775046,C6orf89,Oligo,GSE186538,6
1888.6131935446322,0.004562577108164673,0.007583627373750037,0.601635191617876,0.5474169982514979,0.8389129849437018,PHF20,Oligo,GSE186538,6
1888.5117206574016,-0.011341557086844527,0.02046166677281347,-0.5542831487175601,0.579385081048195,0.8968027186406153,CRIM1,Astro,GSE186538,6
1888.2560309499047,-0.005199687680072393,0.016526795212364567,-0.31462165612013104,0.7530489344053268,0.999842309794823,RNF130,Micro,GSE186538,6
1888.0534940403304,-0.02876889229890904,0.01897985854781927,-1.5157590466981905,0.12958029098389925,0.601735353029356,GRIA1,Astro,GSE186538,6
1887.6249886386934,-0.005875999099866971,0.012447423501893552,-0.4720654920251642,0.6368800425481389,0.9162104275006392,KMT2E,Astro,GSE186538,6
1887.4814645995918,-0.002198980426682645,0.01833455234545224,-0.11993641214960381,0.9045335199294857,0.9807143330889798,DLEU2,Astro,GSE186538,6
1887.2928353772998,0.014092493965257679,0.011590324699465325,1.2158843113263067,0.22402899529102493,0.6129849202553265,PPP2R2D,Oligo,GSE186538,6
1887.0068223393566,-0.002518482355485937,0.012111681477824711,-0.2079382916481934,0.8352771501649067,0.9679772687863111,NSD3,Astro,GSE186538,6
1886.9867849196135,-0.012649994477623737,0.013112520752172183,-0.9647263647249653,0.3346818862416424,0.9385485199566403,SON,OPC,GSE186538,6
